title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
A Cooperative Evaluation Approach Based on Blockchain Technology for IoT Application,"Hsing-Chung Chen,    Bambang Irawan…",2019,https://link.springer.com/chapter/10.1007/978-3-319-93554-6_92,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-93554-6_92
IoT Technology,Barry Haughian,2018,https://link.springer.com/chapter/10.1007/978-1-4842-3712-0_3,https://link.springer.com/content/pdf/10.1007%2F978-1-4842-3712-0_3.pdf,,,1,No cite count available,https://doi.org/10.1007/978-1-4842-3712-0_3
Towards Enabling Clouds for IoT: Interoperable Data Management Approaches by Multi-clouds,"Tamas Pflanzner,    Roland Tornyai…",2016,https://link.springer.com/chapter/10.1007/978-3-319-33124-9_8,https://link.springer.com/content/pdf/10.1007%2F978-3-319-33124-9_8.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-33124-9_8
Conceptual Model of Business Services Availability vs. Interoperability on Collaborative IoT-enabled eBusiness Platforms,"Natalia Kryvinska,    Christine Strauss",2013,https://link.springer.com/chapter/10.1007/978-3-642-34952-2_7,No PDF available,,,1,9,https://doi.org/10.1007/978-3-642-34952-2_7
An Innovative Framework for Supporting Frequent Pattern Mining Problems in IoT Environments,"Peter Braun,    Alfredo Cuzzocrea…",2018,https://link.springer.com/chapter/10.1007/978-3-319-95174-4_49,https://link.springer.com/content/pdf/10.1007%2F978-3-319-95174-4_49.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-95174-4_49
Mobile Commerce and the Internet of Things,"Efraim Turban,    Judy Whiteside,    David King…",2017,https://link.springer.com/chapter/10.1007/978-3-319-50091-1_6,No PDF available,,,1,1,https://doi.org/10.1007/978-3-319-50091-1_6
Biometric Security and Internet of Things (IoT),"Mohammad S. Obaidat,    Soumya Prakash Rana…",2019,https://link.springer.com/chapter/10.1007/978-3-319-98734-7_19,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-98734-7_19
The IoT electric business model: Using blockchain technology for the internet of things,"Yu Zhang,    Jiangtao Wen",2017,https://link.springer.com/article/10.1007/s12083-016-0456-1,https://link.springer.com/content/pdf/10.1007%2Fs12083-016-0456-1.pdf,,,1,25,https://doi.org/10.1007/s12083-016-0456-1
A Brief Review of IoT Platforms and Applications in Industry,"Isaac Machorro-Cano,    Giner Alor-Hernández…",2018,https://link.springer.com/chapter/10.1007/978-3-319-56871-3_15,https://link.springer.com/content/pdf/10.1007%2F978-3-319-56871-3_15.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-56871-3_15
Towards the Implementation of Digital Through Wifi and IoT in Wine Tourism: Perspectives from Professionals of Wine and Tourism,"Jean-Éric Pelet,    Marieshka Barton…",2019,https://link.springer.com/chapter/10.1007/978-3-319-75462-8_11,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-75462-8_11
Using Blockchain to Support Data and Service Management in IoV/IoT,"Obaro Odiete,    Richard K. Lomotey…",2018,https://link.springer.com/chapter/10.1007/978-3-319-76451-1_33,https://link.springer.com/content/pdf/10.1007%2F978-3-319-76451-1_33.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-76451-1_33
The Value of Disruptive Innovations,"Vijay Kumar,    R. P. Sundarraj",2018,https://link.springer.com/chapter/10.1007/978-81-322-3760-0_5,https://link.springer.com/content/pdf/10.1007%2F978-81-322-3760-0_5.pdf,,,1,No cite count available,https://doi.org/10.1007/978-81-322-3760-0_5
A Novel Cost Minimization Approach for Data Transaction in the Context of IoT,"Ranjit K. Behera,    Nicky Kumari,    Avinash Mahala…",2018,https://link.springer.com/chapter/10.1007/978-981-10-5544-7_38,https://link.springer.com/content/pdf/10.1007%2F978-981-10-5544-7_38.pdf,,,1,No cite count available,https://doi.org/10.1007/978-981-10-5544-7_38
High-Voltage Equipment Monitoring System Based on IOT,"Ye Cai,    Xiao-Qin Huang,    Jie He",2012,https://link.springer.com/chapter/10.1007/978-3-642-29157-9_5,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-642-29157-9_5
Beyond Automation: The Cognitive IoT. Artificial Intelligence Brings Sense to the Internet of Things,"Pijush Kanti Dutta Pramanik,    Saurabh Pal…",2018,https://link.springer.com/chapter/10.1007/978-3-319-70688-7_1,https://link.springer.com/content/pdf/10.1007%2F978-3-319-70688-7_1.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-70688-7_1
A Study on the IoT Based Smart Door Lock System,Jeong-ile Jeong,2016,https://link.springer.com/chapter/10.1007/978-981-10-0557-2_123,https://link.springer.com/content/pdf/10.1007%2F978-981-10-0557-2_123.pdf,,,1,No cite count available,https://doi.org/10.1007/978-981-10-0557-2_123
Internet of Things (IoT) Overview,"Ammar Rayes,    Samer Salam",2019,https://link.springer.com/chapter/10.1007/978-3-319-99516-8_1,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-99516-8_1
Automatic Alert Generation from Train to the People at Unmanned Level Crossings Using Principles of IoT,"Abhinav Jha,    Amit Kumar Agrawal…",2012,https://link.springer.com/chapter/10.1007/978-3-642-29667-3_14,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-642-29667-3_14
Monetizing Your IoT Efforts,"Sudhi R. Sinha,    Youngchoon Park",2017,https://link.springer.com/chapter/10.1007/978-3-319-57391-5_14,https://link.springer.com/content/pdf/10.1007%2F978-3-319-57391-5_14.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-57391-5_14
Diameter of Things (DoT): A Protocol for Real-Time Telemetry of IoT Applications,"Soheil Qanbari,    Samira Mahdizadeh…",2016,https://link.springer.com/chapter/10.1007/978-3-319-43177-2_14,https://link.springer.com/content/pdf/10.1007%2F978-3-319-43177-2_14.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-43177-2_14
Blockchain-based mobile fingerprint verification and automatic log-in platform for future computing,"Jun-Ho Huh,    Kyungryong Seo",2018,https://link.springer.com/article/10.1007/s11227-018-2496-1,https://link.springer.com/content/pdf/10.1007%2Fs11227-018-2496-1.pdf,,,1,No cite count available,https://doi.org/10.1007/s11227-018-2496-1
Smart Verification Algorithm for IoT Applications using QR Tag,"Abbas M. Al-Ghaili,    Hairoladenan Kasim…",2019,https://link.springer.com/chapter/10.1007/978-981-13-2622-6_11,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-981-13-2622-6_11
Security Challenges and Concerns of Internet of Things (IoT),"Aniruddha Bhattacharjya,    Xiaofeng Zhong…",2019,https://link.springer.com/chapter/10.1007/978-3-319-92564-6_7,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-92564-6_7
Communication Issues in the Internet of Things (IoT),"Oladayo Bello,    Sherali Zeadally",2013,https://link.springer.com/chapter/10.1007/978-1-4471-5164-7_10,No PDF available,,,1,5,https://doi.org/10.1007/978-1-4471-5164-7_10
SALA: Smartphone-Assisted Localization Algorithm for Positioning Indoor IoT Devices,"Jaehoon (Paul) Jeong,    Solchan Yeon,    Taemoon Kim,    Hyunsoo Lee…",2018,https://link.springer.com/article/10.1007/s11276-016-1309-9,https://link.springer.com/content/pdf/10.1007%2Fs11276-016-1309-9.pdf,,,1,No cite count available,https://doi.org/10.1007/s11276-016-1309-9
Internet of Things (IoT) Overview,"Ammar Rayes,    Samer Salam",2017,https://link.springer.com/chapter/10.1007/978-3-319-44860-2_1,https://link.springer.com/content/pdf/10.1007%2F978-3-319-44860-2_1.pdf,,,1,3,https://doi.org/10.1007/978-3-319-44860-2_1
Design and Security Analysis of Improved Identity Management Protocol for 5G/IoT Networks,"Byunghoon Song,    Yoonchae Cheong,    Taehyun Lee…",2017,https://link.springer.com/chapter/10.1007/978-3-319-56538-5_32,https://link.springer.com/content/pdf/10.1007%2F978-3-319-56538-5_32.pdf,,,1,1,https://doi.org/10.1007/978-3-319-56538-5_32
Big Data Analysis and IoT,"Yongrui Qin,    Quan Z. Sheng",No year available,https://link.springer.com/referenceworkentry/10.1007/978-3-319-63962-8_308-1,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-63962-8
Editorial: Recent Advances in Mining Intelligence and Context-Awareness on IoT-Based Platforms,"Cheonshik Kim,    Byung-Gyu Kim,    Joel J. P. C. Rodrigues",2018,https://link.springer.com/article/10.1007/s11036-018-1172-2,https://link.springer.com/content/pdf/10.1007%2Fs11036-018-1172-2.pdf,,,1,No cite count available,https://doi.org/10.1007/s11036-018-1172-2
Dynamic and comprehensive trust model for IoT and its integration into RPL,"Seyyed Yasser Hashemi,    Fereidoon Shams Aliee",2018,https://link.springer.com/article/10.1007/s11227-018-2700-3,https://link.springer.com/content/pdf/10.1007%2Fs11227-018-2700-3.pdf,,,1,No cite count available,https://doi.org/10.1007/s11227-018-2700-3
Applied Research of IOT and RFID Technology in Agricultural Product Traceability System,"Guogang Zhao,    Haiye Yu,    Guowei Wang…",2015,https://link.springer.com/chapter/10.1007/978-3-319-19620-6_57,https://link.springer.com/content/pdf/10.1007%2F978-3-319-19620-6_57.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-19620-6_57
Information security model of block chain based on intrusion sensing in the IoT environment,"Daming Li,    Zhiming Cai,    Lianbing Deng,    Xiang Yao,    Harry Haoxiang Wang",2018,https://link.springer.com/article/10.1007/s10586-018-2516-1,https://link.springer.com/content/pdf/10.1007%2Fs10586-018-2516-1.pdf,,,1,No cite count available,https://doi.org/10.1007/s10586-018-2516-1
Distributed IoT and Applications: A Survey,"H. S. Jennath,    S. Adarsh,    V. S. Anoop",2019,https://link.springer.com/chapter/10.1007/978-981-10-8797-4_35,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-981-10-8797-4_35
Integration Approaches for the Internet of Things (IoT) Era,"S. Rajaraajeswari,    R. Selvarani,    Pethuru Raj",2016,https://link.springer.com/chapter/10.1007/978-3-319-33124-9_6,https://link.springer.com/content/pdf/10.1007%2F978-3-319-33124-9_6.pdf,,,1,1,https://doi.org/10.1007/978-3-319-33124-9_6
Critical Analysis of DDoS—An Emerging Security Threat over IoT Networks,"Ankur Lohachab,    Bidhan Karambir",2018,https://link.springer.com/article/10.1007/s41650-018-0022-5,https://link.springer.com/content/pdf/10.1007%2Fs41650-018-0022-5.pdf,,,1,No cite count available,https://doi.org/10.1007/s41650-018-0022-5
"Advanced LTE (5G) in Medical IOT-Research, Future and Scope","R. Dhaya,    S. Suganth Maharaja,    J. Sowmya…",2018,https://link.springer.com/chapter/10.1007/978-981-13-1423-0_22,https://link.springer.com/content/pdf/10.1007%2F978-981-13-1423-0_22.pdf,,,1,No cite count available,https://doi.org/10.1007/978-981-13-1423-0_22
The application of internet of things in healthcare: a systematic literature review and classification,"Hossein Ahmadi,    Goli Arji,    Leila Shahmoradi…",2018,https://link.springer.com/article/10.1007/s10209-018-0618-4,https://link.springer.com/content/pdf/10.1007%2Fs10209-018-0618-4.pdf,,,1,No cite count available,https://doi.org/10.1007/s10209-018-0618-4
Towards Smart Cities by Internet of Things (IoT)—a Silent Revolution in China,"Tao Song,    Jianming Cai,    Teresa Chahine,    Le Li",2017,https://link.springer.com/article/10.1007/s13132-017-0493-x,https://link.springer.com/content/pdf/10.1007%2Fs13132-017-0493-x.pdf,,,1,No cite count available,https://doi.org/10.1007/s13132-017-0493-x
Traceability and visual analytics for the Internet-of-Things (IoT) architecture,"Richard K. Lomotey,    Joseph C. Pry,    Chenshean Chai",2018,https://link.springer.com/article/10.1007/s11280-017-0461-1,https://link.springer.com/content/pdf/10.1007%2Fs11280-017-0461-1.pdf,,,1,No cite count available,https://doi.org/10.1007/s11280-017-0461-1
Cross-Layer Secured IoT Network and Devices,"Paul Loh Ruen Chze,    Kan Siew Leong…",2015,https://link.springer.com/chapter/10.1007/978-3-319-13356-0_26,https://link.springer.com/content/pdf/10.1007%2F978-3-319-13356-0_26.pdf,,,1,1,https://doi.org/10.1007/978-3-319-13356-0_26
Light-Weight Authentication Scheme for NFC mCoupon Service in IoT Environments,"Sung-Wook Park,    Im-Yeong Lee",2016,https://link.springer.com/chapter/10.1007/978-3-662-47895-0_36,https://link.springer.com/content/pdf/10.1007%2F978-3-662-47895-0_36.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-662-47895-0_36
Mobile web and cloud services enabling Internet of Things,Satish Narayana Srirama,2017,https://link.springer.com/article/10.1007/s40012-016-0139-3,https://link.springer.com/content/pdf/10.1007%2Fs40012-016-0139-3.pdf,,,1,3,https://doi.org/10.1007/s40012-016-0139-3
Risk-Based Decision Making in IoT Systems,Grzegorz J. Blinowski,2018,https://link.springer.com/chapter/10.1007/978-3-319-67220-5_21,https://link.springer.com/content/pdf/10.1007%2F978-3-319-67220-5_21.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-67220-5_21
"Deployment Strategies of Wireless Sensor Networks for IoT: Challenges, Trends, and Solutions Based on Novel Tools and HW/SW Platforms","Gabriel Mujica,    Jorge Portilla,    Teresa Riesgo",2017,https://link.springer.com/chapter/10.1007/978-3-319-42304-3_8,https://link.springer.com/content/pdf/10.1007%2F978-3-319-42304-3_8.pdf,,,1,1,https://doi.org/10.1007/978-3-319-42304-3_8
"Data, Control, and Process Flow Modeling for IoT Driven Smart Solutions","P. Radha Krishna,    Kamalakar Karlapalem",2017,https://link.springer.com/chapter/10.1007/978-3-319-69904-2_32,https://link.springer.com/content/pdf/10.1007%2F978-3-319-69904-2_32.pdf,,,1,1,https://doi.org/10.1007/978-3-319-69904-2_32
Mobile Commerce and the Internet of Things,"Efraim Turban,    Jon Outland,    David King,    Jae Kyu Lee…",2018,https://link.springer.com/chapter/10.1007/978-3-319-58715-8_6,https://link.springer.com/content/pdf/10.1007%2F978-3-319-58715-8_6.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-58715-8_6
A Process for Generating Concrete Architectures,"Mathieu Boussard,    Stefan Meissner,    Andreas Nettsträter…",2013,https://link.springer.com/chapter/10.1007/978-3-642-40403-0_6,https://link.springer.com/content/pdf/10.1007%2F978-3-642-40403-0_6.pdf,,,1,1,https://doi.org/10.1007/978-3-642-40403-0_6
IoT Challenges in Data and Citizen-centric Smart City Governance,"A. Sebastian,    S. Sivagurunathan,    V. Muthu Ganeshan",2018,https://link.springer.com/chapter/10.1007/978-3-319-76669-0_6,https://link.springer.com/content/pdf/10.1007%2F978-3-319-76669-0_6.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-76669-0_6
Cloud of Things: Integration of IoT with Cloud Computing,"Mohammad Aazam,    Eui-Nam Huh,    Marc St-Hilaire,    Chung-Horng Lung…",2016,https://link.springer.com/chapter/10.1007/978-3-319-22168-7_4,https://link.springer.com/content/pdf/10.1007%2F978-3-319-22168-7_4.pdf,,,1,3,https://doi.org/10.1007/978-3-319-22168-7_4
Prototyping Minimal Footprint NFC-Based User Access Control System for IoT Applications,"Martin Stusek,    Jiri Pokorny,    Krystof Zeman…",2017,https://link.springer.com/chapter/10.1007/978-3-319-66836-9_3,https://link.springer.com/content/pdf/10.1007%2F978-3-319-66836-9_3.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-66836-9_3
IoT in Practice: Examples: IoT in Logistics and Health,"Martin Fiedler,    Stefan Meissner",2013,https://link.springer.com/chapter/10.1007/978-3-642-40403-0_4,https://link.springer.com/content/pdf/10.1007%2F978-3-642-40403-0_4.pdf,,,1,2,https://doi.org/10.1007/978-3-642-40403-0_4
3GPP Evolution on LTE Connectivity for IoT,"Almudena Díaz Zayas,    Cesar A. García Pérez…",2018,https://link.springer.com/chapter/10.1007/978-3-319-61300-0_1,https://link.springer.com/content/pdf/10.1007%2F978-3-319-61300-0_1.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-61300-0_1
Security Challenges in IoT Cyber World,"Chintan Patel,    Nishant Doshi",2019,https://link.springer.com/chapter/10.1007/978-3-030-01560-2_8,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-030-01560-2_8
"IoT: Bird’s Eye View, Megatrends and Perspectives",Massimo Alioto,2017,https://link.springer.com/chapter/10.1007/978-3-319-51482-6_1,https://link.springer.com/content/pdf/10.1007%2F978-3-319-51482-6_1.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-51482-6_1
Application of the internet of things (IoT) for smart farming: a case study on groundnut and castor pest and disease forewarning,"Santosh Sam Koshy,    Venkata Srikanth Sunnam,    Prateek Rajgarhia…",2018,https://link.springer.com/article/10.1007/s40012-018-0213-0,https://link.springer.com/content/pdf/10.1007%2Fs40012-018-0213-0.pdf,,,1,No cite count available,https://doi.org/10.1007/s40012-018-0213-0
Evaluation of a Web Crowd-Sensing IoT Ecosystem Providing Big Data Analysis,"Ioannis Vakintis,    Spyros Panagiotakis…",2016,https://link.springer.com/chapter/10.1007/978-3-319-44881-7_22,https://link.springer.com/content/pdf/10.1007%2F978-3-319-44881-7_22.pdf,,,1,2,https://doi.org/10.1007/978-3-319-44881-7_22
IoT-Based Framework for Automobile Theft Detection and Driver Identification,"P. Chandra Shreyas,    R. Roopalakshmi…",2019,https://link.springer.com/chapter/10.1007/978-981-10-8681-6_56,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-981-10-8681-6_56
The Influence of Big Data and IoT on Smart Cities,"Ioannis Karamitsos,    Charalampos Manifavas,    Muhieddin Amer",2019,https://link.springer.com/chapter/10.1007/978-981-13-2011-8_9,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-981-13-2011-8_9
Realizing the Wireless Technology in Internet of Things (IoT),Dimitrios G. Kogias…,2018,https://link.springer.com/chapter/10.1007/978-981-13-0396-8_10,https://link.springer.com/content/pdf/10.1007%2F978-981-13-0396-8_10.pdf,,,1,No cite count available,https://doi.org/10.1007/978-981-13-0396-8_10
IoT for Ubiquitous Learning Applications: Current Trends and Future Prospects,"Salsabeel Shapsough,    Imran A. Zualkernan",2019,https://link.springer.com/chapter/10.1007/978-3-030-01566-4_3,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-030-01566-4_3
Data Security and Privacy in the Internet of Things (IoT) Environment,"Vijayaraghavan Varadharajan,    Shruti Bansal",2016,https://link.springer.com/chapter/10.1007/978-3-319-33124-9_11,https://link.springer.com/content/pdf/10.1007%2F978-3-319-33124-9_11.pdf,,,1,3,https://doi.org/10.1007/978-3-319-33124-9_11
The Role of 5G and IoT in Smart Cities,"Attahiru Sule Alfa,    Bodhaswar T. Maharaj,    Haitham Abu Ghazaleh…",2018,https://link.springer.com/chapter/10.1007/978-3-319-97271-8_2,https://link.springer.com/content/pdf/10.1007%2F978-3-319-97271-8_2.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-97271-8_2
The World of Big Data and IoT,Scott Klein,2017,https://link.springer.com/chapter/10.1007/978-1-4842-2143-3_1,https://link.springer.com/content/pdf/10.1007%2F978-1-4842-2143-3_1.pdf,,,1,1,https://doi.org/10.1007/978-1-4842-2143-3_1
The Enterprise Technology Landscape,"Sriram Birudavolu,    Biswajit Nag",2019,https://link.springer.com/chapter/10.1007/978-981-13-1675-3_4,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-981-13-1675-3_4
An Architecture to Enable Secure Firmware Updates on a Distributed-Trust IoT Network Using Blockchain,George Gabriel Richard Roy…,2019,https://link.springer.com/chapter/10.1007/978-981-10-8681-6_61,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-981-10-8681-6_61
Introduction: From the Industrial Economy to the Digital Economy: A Giant Leap—Research on the “1 + 10” Framework of the Digital Economy,Xiaoming Zhu,2019,https://link.springer.com/chapter/10.1007/978-981-13-2628-8_1,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-981-13-2628-8_1
Building an IoT Ecosystem Framework,"Sudhi R. Sinha,    Youngchoon Park",2017,https://link.springer.com/chapter/10.1007/978-3-319-57391-5_1,https://link.springer.com/content/pdf/10.1007%2F978-3-319-57391-5_1.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-57391-5_1
Integrating Traditional Stores and e-Commerce into a Multi-tiered Recommender System Architecture Supported by IoT,"Giancarlo Fortino,    Antonio Guerrieri…",2018,https://link.springer.com/chapter/10.1007/978-3-319-97795-9_5,https://link.springer.com/content/pdf/10.1007%2F978-3-319-97795-9_5.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-97795-9_5
OpenMote: Open-Source Prototyping Platform for the Industrial IoT,"Xavier Vilajosana,    Pere Tuset,    Thomas Watteyne,    Kris Pister",2015,https://link.springer.com/chapter/10.1007/978-3-319-25067-0_17,https://link.springer.com/content/pdf/10.1007%2F978-3-319-25067-0_17.pdf,,,1,15,https://doi.org/10.1007/978-3-319-25067-0_17
A survey on communication components for IoT-based technologies in smart homes,"A. A. Zaidan,    B. B. Zaidan,    M. Y. Qahtan,    O. S. Albahri…",2018,https://link.springer.com/article/10.1007/s11235-018-0430-8,https://link.springer.com/content/pdf/10.1007%2Fs11235-018-0430-8.pdf,,,1,8,https://doi.org/10.1007/s11235-018-0430-8
Fog Computing as a Critical Link Between a Central Cloud and IoT in Support of Fast Discovery of New Hydrocarbon Reservoirs,"Andrzej M. Goscinski,    Zahir Tari,    Izzatdin A. Aziz…",2018,https://link.springer.com/chapter/10.1007/978-3-319-90775-8_20,https://link.springer.com/content/pdf/10.1007%2F978-3-319-90775-8_20.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-90775-8_20
The Role of Geospatial Technology with IoT for Precision Agriculture,"V. Bhanumathi,    K. Kalaivanan",2019,https://link.springer.com/chapter/10.1007/978-3-030-03359-0_11,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-030-03359-0_11
Emerging Cyber Security: Bio-inspired Techniques and MITM Detection in IoT,"Michał Choraś,    Rafał Kozik,    Iwona Maciejewska",2016,https://link.springer.com/chapter/10.1007/978-3-319-38930-1_11,No PDF available,,,1,1,https://doi.org/10.1007/978-3-319-38930-1_11
A Review of Wireless and Satellite-Based M2M/IoT Services in Support of Smart Grids,"Kazem Sohraby,    Daniel Minoli,    Benedict Occhiogrosso…",2018,https://link.springer.com/article/10.1007/s11036-017-0955-1,https://link.springer.com/content/pdf/10.1007%2Fs11036-017-0955-1.pdf,,,1,No cite count available,https://doi.org/10.1007/s11036-017-0955-1
Big Data and IoT: A Prime Opportunity for Banking Industry,"Abdeljalil Boumlik,    Mohamed Bahaj",2018,https://link.springer.com/chapter/10.1007/978-3-319-69137-4_35,https://link.springer.com/content/pdf/10.1007%2F978-3-319-69137-4_35.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-69137-4_35
"Cyber Situational Awareness for CPS, 5G and IoT","Elizabeth Chang,    Florian Gottwalt,    Yu Zhang",2017,https://link.springer.com/chapter/10.1007/978-981-10-4235-5_10,https://link.springer.com/content/pdf/10.1007%2F978-981-10-4235-5_10.pdf,,,1,No cite count available,https://doi.org/10.1007/978-981-10-4235-5_10
Building Consumer Trust to Improve Internet of Things (IoT) Technology Adoption,"Areej AlHogail,    Mona AlShahrani",2019,https://link.springer.com/chapter/10.1007/978-3-319-94866-9_33,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-94866-9_33
Applying Scrum in an Interdisciplinary Project for Fraud Detection in Credit Card Transactions,Mayara Valeria Morais dos Santos…,2016,https://link.springer.com/chapter/10.1007/978-3-319-32467-8_41,https://link.springer.com/content/pdf/10.1007%2F978-3-319-32467-8_41.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-32467-8_41
"Fog Computing in the IoT Environment: Principles, Features, and Models","Somayya Madakam,    Pratima Bhagat",2018,https://link.springer.com/chapter/10.1007/978-3-319-94890-4_2,https://link.springer.com/content/pdf/10.1007%2F978-3-319-94890-4_2.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-94890-4_2
Implementation of Smart Home Automation System on FPGA Board Using IoT,"Rohit Chhabra,    Manpreet Kaur Khurana…",2018,https://link.springer.com/chapter/10.1007/978-981-10-5903-2_83,https://link.springer.com/content/pdf/10.1007%2F978-981-10-5903-2_83.pdf,,,1,No cite count available,https://doi.org/10.1007/978-981-10-5903-2_83
Availability Protection of IoT Concept Based Telematics System in Transport,"Ivan Cvitić,    Dragan Peraković,    Marko Periša…",2016,https://link.springer.com/chapter/10.1007/978-3-319-49646-7_10,https://link.springer.com/content/pdf/10.1007%2F978-3-319-49646-7_10.pdf,,,1,1,https://doi.org/10.1007/978-3-319-49646-7_10
