title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
ECR 2005 – Scientific Programme – Abstracts,No author available,2005,https://link.springer.com/article/10.1007/s10406-005-0100-2,https://link.springer.com/content/pdf/10.1007%2Fs10406-005-0100-2.pdf,,,1,1,https://doi.org/10.1007/s10406-005-0100-2
"THE “NUTS AND BOLTS” OF BEHAVIORAL INTERVENTION DEVELOPMENT: STUDY DESIGNS, METHODS AND FUNDING OPPORTUNITIES",No author available,2017,https://link.springer.com/article/10.1007/s12160-017-9903-3,https://link.springer.com/content/pdf/10.1007%2Fs12160-017-9903-3.pdf,,,1,2,https://doi.org/10.1007/s12160-017-9903-3
20th ECP,No author available,2005,https://link.springer.com/article/10.1007/s00428-005-1288-1,https://link.springer.com/content/pdf/10.1007%2Fs00428-005-1288-1.pdf,,,1,No cite count available,https://doi.org/10.1007/s00428-005-1288-1
CIRSE 2009,No author available,2009,https://link.springer.com/article/10.1007/s00270-009-9650-3,https://link.springer.com/content/pdf/10.1007%2Fs00270-009-9650-3.pdf,,,1,No cite count available,https://doi.org/10.1007/s00270-009-9650-3
Enabling Rapid Feature Deployment on Embedded Platforms with JeCOM Bridge,"Jun Li,    Keith Moore",2004,https://link.springer.com/chapter/10.1007/978-3-540-30469-2_41,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-540-30469-2_41
ESICM 2013 - Abstracts of Oral Presentations and Poster Sessions,No author available,2013,https://link.springer.com/article/10.1007/s00134-013-3095-5,https://link.springer.com/content/pdf/10.1007%2Fs00134-013-3095-5.pdf,,,1,1,https://doi.org/10.1007/s00134-013-3095-5
CIRSE 2016,No author available,2016,https://link.springer.com/article/10.1007/s00270-016-1405-3,https://link.springer.com/content/pdf/10.1007%2Fs00270-016-1405-3.pdf,,,1,No cite count available,https://doi.org/10.1007/s00270-016-1405-3
State Capacity and Political Disconnection in the HKSAR: The Case Study of Healthcare Financing Reform,Alex Wo-shun Chan,2018,https://link.springer.com/chapter/10.1007/978-3-319-51373-7_5,https://link.springer.com/content/pdf/10.1007%2F978-3-319-51373-7_5.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-51373-7_5
CIRSE 2008,No author available,2008,https://link.springer.com/article/10.1007/s00270-008-9395-4,https://link.springer.com/content/pdf/10.1007%2Fs00270-008-9395-4.pdf,,,1,No cite count available,https://doi.org/10.1007/s00270-008-9395-4
Data and Transaction Management in a Mobile Environment,"Sanjay Madria,    Bharat Bhargava,    Mukesh Mohania,    Sourav Bhowmick",2002,https://link.springer.com/chapter/10.1007/0-306-47602-9_8,No PDF available,,,1,No cite count available,https://doi.org/10.1007/0-306-47602-9_8
"2010 Scientific Session of the Society of American Gastrointestinal and Endoscopic Surgeons (SAGES) National Harbor, Maryland, USA, 14-17 April 2010",No author available,2010,https://link.springer.com/article/10.1007/s00464-010-0972-7,https://link.springer.com/content/pdf/10.1007%2Fs00464-010-0972-7.pdf,,,1,1,https://doi.org/10.1007/s00464-010-0972-7
Abstracts from the 37th Annual Meeting of the Society of General Internal Medicine,No author available,2014,https://link.springer.com/article/10.1007/s11606-014-2834-9,https://link.springer.com/content/pdf/10.1007%2Fs11606-014-2834-9.pdf,,,1,4,https://doi.org/10.1007/s11606-014-2834-9
"Abstracts of the 26th Annual Conference of APASL, February 15–19, 2017, Shanghai, China",No author available,2017,https://link.springer.com/article/10.1007/s12072-016-9783-9,https://link.springer.com/content/pdf/10.1007%2Fs12072-016-9783-9.pdf,,,1,4,https://doi.org/10.1007/s12072-016-9783-9
Recent Challenges in DBMS,No author available,2007,https://link.springer.com/chapter/10.1007/978-3-540-48399-1_13,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-540-48399-1_13
E-transportation: the role of embedded systems in electric energy transfer from grid to vehicle,"Federico Baronti,    Mo-Yuen Chow,    Chengbin Ma…",2016,https://link.springer.com/article/10.1186/s13639-016-0032-z,https://link.springer.com/content/pdf/10.1186%2Fs13639-016-0032-z.pdf,,,1,2,https://doi.org/10.1186/s13639-016-0032-z
All roads lead to disconnection? – Traumatic axonal injury revisited,"A. Büki,    J. T. Povlishock",2006,https://link.springer.com/article/10.1007/s00701-005-0674-4,https://link.springer.com/content/pdf/10.1007%2Fs00701-005-0674-4.pdf,,,1,277,https://doi.org/10.1007/s00701-005-0674-4
Abstracts for ESICM-Barcelona 2014,No author available,2014,https://link.springer.com/article/10.1007/s00134-014-3451-0,https://link.springer.com/content/pdf/10.1007%2Fs00134-014-3451-0.pdf,,,1,1,https://doi.org/10.1007/s00134-014-3451-0
On Disconnection Node Failure and Stochastic Static Resilience of P2P Communication Networks,"F. Safaei,    M. Fathy,    A. Khonsari…",2007,https://link.springer.com/chapter/10.1007/978-3-540-74484-9_32,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-540-74484-9_32
Abstracts,No author available,2016,https://link.springer.com/article/10.1007/s12160-015-9766-4,https://link.springer.com/content/pdf/10.1007%2Fs12160-015-9766-4.pdf,,,1,1,https://doi.org/10.1007/s12160-015-9766-4
EANM’15,No author available,2015,https://link.springer.com/article/10.1007/s00259-015-3198-z,https://link.springer.com/content/pdf/10.1007%2Fs00259-015-3198-z.pdf,,,1,1,https://doi.org/10.1007/s00259-015-3198-z
A Survey of Mobile Transactions,"Patricia Serrano-Alvarado,    Claudia Roncancio…",2004,https://link.springer.com/article/10.1023/B%3ADAPD.0000028552.69032.f9,https://link.springer.com/content/pdf/10.1023%2FB%3ADAPD.0000028552.69032.f9.pdf,,,1,38,https://doi.org/10.1023/B:DAPD.0000028552.69032.f9
"October 2-6 Valencia, Spain CIRSE 2010",No author available,2010,https://link.springer.com/article/10.1007/s00270-010-9954-3,https://link.springer.com/content/pdf/10.1007%2Fs00270-010-9954-3.pdf,,,1,No cite count available,https://doi.org/10.1007/s00270-010-9954-3
Using Group Management to Tame Mobile Ad Hoc Networks,"Malika Boulkenafed,    Daniele Sacchetti,    Valerie Issarny",2005,https://link.springer.com/chapter/10.1007/0-387-22874-8_17,https://link.springer.com/content/pdf/10.1007%2F0-387-22874-8_17.pdf,,,1,No cite count available,https://doi.org/10.1007/0-387-22874-8_17
"CARS 2017—Computer Assisted Radiology and Surgery Proceedings of the 31st International Congress and Exhibition Barcelona, Spain, June 20–24, 2017",No author available,2017,https://link.springer.com/article/10.1007/s11548-017-1588-3,https://link.springer.com/content/pdf/10.1007%2Fs11548-017-1588-3.pdf,,,1,1,https://doi.org/10.1007/s11548-017-1588-3
The Cerebral Cortex,"John E. Mendoza,    Anne L. Foundas",2008,https://link.springer.com/chapter/10.1007/978-0-387-36601-2_9,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-0-387-36601-2_9
Empirical Analyses—From Single Case Studies to Comparative Analyses,Claudia Pahl-Wostl,2015,https://link.springer.com/chapter/10.1007/978-3-319-21855-7_10,https://link.springer.com/content/pdf/10.1007%2F978-3-319-21855-7_10.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-21855-7_10
"A DDS-based middleware for scalable tracking, communication and collaboration of mobile nodes","Lincoln David,    Rafael Vasconcelos…",2013,https://link.springer.com/article/10.1186/1869-0238-4-16,https://link.springer.com/content/pdf/10.1186%2F1869-0238-4-16.pdf,,,1,17,https://doi.org/10.1186/1869-0238-4-16
"CIRSE 2006, Rome, Italy, 9–13 September, Abstracts & Index",No author available,2006,https://link.springer.com/article/10.1007/s00270-006-7291-3,https://link.springer.com/content/pdf/10.1007%2Fs00270-006-7291-3.pdf,,,1,1,https://doi.org/10.1007/s00270-006-7291-3
Applications,Prof. Dr. Pedro José Marròn…,2011,https://link.springer.com/chapter/10.1007/978-3-642-16946-5_4,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-642-16946-5_4
The Handling,"Joël Guidez,    Gérard Prêle",2017,https://link.springer.com/chapter/10.2991/978-94-6239-246-5_22,https://link.springer.com/content/pdf/10.2991%2F978-94-6239-246-5_22.pdf,,,1,No cite count available,https://doi.org/10.2991/978-94-6239-246-5_22
Scientific Proceedings (Abstracts) 25th German Cancer Congress,No author available,2002,https://link.springer.com/article/10.1007/BF01480868,https://link.springer.com/content/pdf/10.1007%2FBF01480868.pdf,,,1,No cite count available,https://doi.org/10.1007/BF01480868
S,Stewart Fist,1996,https://link.springer.com/chapter/10.1007/978-1-4615-2093-1_20,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-1-4615-2093-1_20
D,Dipl.-Ing. Vittorio Ferretti,2000,https://link.springer.com/chapter/10.1007/978-3-642-98090-9_4,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-642-98090-9_4
Hybrid Off-Grid Systems Using Renewable Energy Sources,"Stanislav Misak,    Lukas Prokop",2017,https://link.springer.com/chapter/10.1007/978-3-319-43412-4_4,https://link.springer.com/content/pdf/10.1007%2F978-3-319-43412-4_4.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-43412-4_4
Spacecraft Subsystem Operations,"Michael Schmidhuber,    Sebastian Löw,    Kay Müller,    Sina Scholz…",2015,https://link.springer.com/chapter/10.1007/978-3-7091-1803-0_6,https://link.springer.com/content/pdf/10.1007%2F978-3-7091-1803-0_6.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-7091-1803-0_6
"41st Annual Meeting of the International Society for Pediatric Neurosurgery, Mainz, Germany, Sept 29~Oct 3, 2013",No author available,2013,https://link.springer.com/article/10.1007/s00381-013-2261-y,https://link.springer.com/content/pdf/10.1007%2Fs00381-013-2261-y.pdf,,,1,2,https://doi.org/10.1007/s00381-013-2261-y
Information Sharing Modalities for Mobile Ad-Hoc Networks,"Alexandre de Spindler,    Michael Grossniklaus…",2009,https://link.springer.com/chapter/10.1007/978-3-642-05148-7_22,No PDF available,,,1,3,https://doi.org/10.1007/978-3-642-05148-7_22
Update Propagation Algorithms for Supporting Disconnected Write in Mobile Wireless Systems with Data Broadcasting Capability,"Ing-Ray Chen,    Ngoc Anh Phan,    I-Ling Yen",2005,https://link.springer.com/article/10.1007/s11277-005-2845-2,https://link.springer.com/content/pdf/10.1007%2Fs11277-005-2845-2.pdf,,,1,No cite count available,https://doi.org/10.1007/s11277-005-2845-2
D,André Heck,2004,https://link.springer.com/chapter/10.1007/978-0-306-48603-6_4,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-0-306-48603-6_4
"Abstracts of the 25th Annual Congress of the European Society for Gynaecological Endoscopy (ESGE), 2nd-5th October 2016, Square – Brussels – Belgium",No author available,2016,https://link.springer.com/article/10.1007/s10397-016-0977-x,https://link.springer.com/content/pdf/10.1007%2Fs10397-016-0977-x.pdf,,,1,No cite count available,https://doi.org/10.1007/s10397-016-0977-x
Reliability & Availability of Repairable Systems,Prof. Dr. Alessandro Birolini,2017,https://link.springer.com/chapter/10.1007/978-3-662-54209-5_6,https://link.springer.com/content/pdf/10.1007%2F978-3-662-54209-5_6.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-662-54209-5_6
OVL Assertion-Checking of Embedded Software with Dense-Time Semantics,"Farn Wang,    Fang Yu",2004,https://link.springer.com/chapter/10.1007/978-3-540-24686-2_16,No PDF available,,,1,1,https://doi.org/10.1007/978-3-540-24686-2_16
Fault Models for Embedded Systems,Jens Chr. Godskesen,1999,https://link.springer.com/chapter/10.1007/3-540-48153-2_33,https://link.springer.com/content/pdf/10.1007%2F3-540-48153-2_33.pdf,,,1,No cite count available,https://doi.org/10.1007/3-540-48153-2_33
"Canada/North America: Shame Between Indigenous Nature-Connectedness, Colonialism and Cultural Disconnection",Barbara Buch,2017,https://link.springer.com/chapter/10.1007/978-3-319-53100-7_7,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-319-53100-7_7
ESICM LIVES 2017,No author available,2017,https://link.springer.com/article/10.1186/s40635-017-0151-4,https://link.springer.com/content/pdf/10.1186%2Fs40635-017-0151-4.pdf,,,1,6,https://doi.org/10.1186/s40635-017-0151-4
Ontology-Based Management for Context Integration in Pervasive Services Operations,"J. Martín Serrano,    Joan Serrat,    Sven van der Meer…",2007,https://link.springer.com/chapter/10.1007/978-3-540-72986-0_4,No PDF available,,,1,2,https://doi.org/10.1007/978-3-540-72986-0_4
The 3DMA Middleware for Mobile Applications,"Tore Fjellheim,    Stephen Milliner,    Marlon Dumas…",2004,https://link.springer.com/chapter/10.1007/978-3-540-30121-9_30,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-540-30121-9_30
Applying the DMF: VPN management,No author available,1996,https://link.springer.com/chapter/10.1007/BFb0024338,https://link.springer.com/content/pdf/10.1007%2FBFb0024338.pdf,,,1,No cite count available,https://doi.org/10.1007/BFb0024338
"Multiple Identities, Multiple Motivations and Goals, and the Student-Institution Disconnection",John S. Levin,2007,https://link.springer.com/chapter/10.1057/9780230607286_4,No PDF available,,,1,No cite count available,https://doi.org/10.1057/9780230607286_4
Design and Implementation of an Information Announcement Toolkit for Mobile Computers,"S. Tagashira,    K. Saisho,    A. Fukuda",2001,https://link.springer.com/chapter/10.1007/3-540-44498-X_6,No PDF available,,,1,No cite count available,https://doi.org/10.1007/3-540-44498-X_6
Subject Classification,Claus Kastning,1976,https://link.springer.com/chapter/10.1007/978-3-662-02284-9_2,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-662-02284-9_2
"Abstracts from 38th Congress of the Société Internationale d’Urologie Seoul Dragon City, October 4-7, 2018",No author available,2018,https://link.springer.com/article/10.1007/s00345-018-2492-3,https://link.springer.com/content/pdf/10.1007%2Fs00345-018-2492-3.pdf,,,1,No cite count available,https://doi.org/10.1007/s00345-018-2492-3
Alphabetical Bibliography,Claus Kastning,1976,https://link.springer.com/chapter/10.1007/978-3-662-02284-9_1,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-662-02284-9_1
Embedded Mixed Reality Environments,"Holger Schnädelbach,    Areti Galani…",2010,https://link.springer.com/chapter/10.1007/978-1-84882-733-2_4,No PDF available,,,1,1,https://doi.org/10.1007/978-1-84882-733-2_4
Integration of Reliable Sensor Data Stream Management into Digital Libraries,"Gert Brettlecker,    Heiko Schuldt…",2007,https://link.springer.com/chapter/10.1007/978-3-540-77088-6_7,No PDF available,,,1,2,https://doi.org/10.1007/978-3-540-77088-6_7
Abstract,No author available,2006,https://link.springer.com/article/10.1007/s10336-006-0093-1,https://link.springer.com/content/pdf/10.1007%2Fs10336-006-0093-1.pdf,,,1,No cite count available,https://doi.org/10.1007/s10336-006-0093-1
Cluster Based Routing Protocol for Mobile Nodes in Wireless Sensor Network,"Samer A. B. Awwad,    Chee Kyun Ng,    Nor K. Noordin…",2011,https://link.springer.com/article/10.1007/s11277-010-0022-8,https://link.springer.com/content/pdf/10.1007%2Fs11277-010-0022-8.pdf,,,1,35,https://doi.org/10.1007/s11277-010-0022-8
Implementing Flexible Parallelism for Modular Self-reconfigurable Robots,"Mirko Bordignon,    Lars Lindegaard Mikkelsen…",2008,https://link.springer.com/chapter/10.1007/978-3-540-89076-8_15,No PDF available,,,1,3,https://doi.org/10.1007/978-3-540-89076-8_15
Volume II Entries M — Z,George L. Maddox PhD,2001,https://link.springer.com/chapter/10.1007/978-3-662-38338-4_2,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-3-662-38338-4_2
PeerStreaming: design and implementation of an on-demand distributed streaming system with digital rights management capabilities,"Jin Li,    Yi Cui,    Bin Chang",2007,https://link.springer.com/article/10.1007/s00530-006-0073-6,https://link.springer.com/content/pdf/10.1007%2Fs00530-006-0073-6.pdf,,,1,11,https://doi.org/10.1007/s00530-006-0073-6
"Scientific Session of the 16th World Congress of Endoscopic Surgery, Jointly Hosted by Society of American Gastrointestinal and Endoscopic Surgeons (SAGES) & Canadian Association of General Surgeons (CAGS), Seattle, Washington, USA, 11–14 April 2018: Poster Abstracts",No author available,2018,https://link.springer.com/article/10.1007/s00464-018-6121-4,https://link.springer.com/content/pdf/10.1007%2Fs00464-018-6121-4.pdf,,,1,1,https://doi.org/10.1007/s00464-018-6121-4
Configuration and Special Features,Helen Borrie,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0743-6_36,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-1-4302-0743-6_36
Profile Driven Data Management for Pervasive Environments,"Filip Perich,    Sasikanth Avancha…",2002,https://link.springer.com/chapter/10.1007/3-540-46146-9_36,No PDF available,,,1,4,https://doi.org/10.1007/3-540-46146-9_36
EFTOS: A software framework for more dependable embedded HPC applications,"G. Deconinck,    V. De Florio,    R. Lauwereins,    T. Varvarigou",1997,https://link.springer.com/chapter/10.1007/BFb0002896,No PDF available,,,1,1,https://doi.org/10.1007/BFb0002896
Scientific Proceedings (Abstracts) 26th German Cancer Congress,No author available,2004,https://link.springer.com/article/10.1007/BF01469386,https://link.springer.com/content/pdf/10.1007%2FBF01469386.pdf,,,1,No cite count available,https://doi.org/10.1007/BF01469386
"43rd Annual Meeting of International Society for Pediatric Neurosurgery, Izmir, Turkey, Oct 4-8, 2015",No author available,2015,https://link.springer.com/article/10.1007/s00381-015-2811-6,https://link.springer.com/content/pdf/10.1007%2Fs00381-015-2811-6.pdf,,,1,No cite count available,https://doi.org/10.1007/s00381-015-2811-6
A Component-based Architecture for an Autonomic Middleware Enabling Mobile Access to Grid Infrastructure,"Ali Sajjad,    Hassan Jameel,    Umar Kalim…",2005,https://link.springer.com/chapter/10.1007/11596042_124,https://link.springer.com/content/pdf/10.1007%2F11596042_124.pdf,,,1,2,https://doi.org/10.1007/11596042_124
Less Common Nonferrous Metals,François Cardarelli,2018,https://link.springer.com/chapter/10.1007/978-3-319-38925-7_4,https://link.springer.com/content/pdf/10.1007%2F978-3-319-38925-7_4.pdf,,,1,No cite count available,https://doi.org/10.1007/978-3-319-38925-7_4
Manufacturing Systems,"B. Behr,    E. Dannenmann,    I. Dorn,    G. Pritshow…",1994,https://link.springer.com/chapter/10.1007/978-1-4471-3566-1_11,No PDF available,,,1,No cite count available,https://doi.org/10.1007/978-1-4471-3566-1_11
CIRSE 2014,No author available,2014,https://link.springer.com/article/10.1007/s00270-014-0940-z,https://link.springer.com/content/pdf/10.1007%2Fs00270-014-0940-z.pdf,,,1,No cite count available,https://doi.org/10.1007/s00270-014-0940-z
IFSO 2017 22nd World Congress,No author available,2017,https://link.springer.com/article/10.1007/s11695-017-2774-7,https://link.springer.com/content/pdf/10.1007%2Fs11695-017-2774-7.pdf,,,1,3,https://doi.org/10.1007/s11695-017-2774-7
"2014 Scientific Session of the Society of American Gastrointestinal and Endoscopic Surgeons (SAGES), Salt Lake City, Utah, USA, 2–5 April 2014",No author available,2014,https://link.springer.com/article/10.1007/s00464-014-3476-z,https://link.springer.com/content/pdf/10.1007%2Fs00464-014-3476-z.pdf,,,1,1,https://doi.org/10.1007/s00464-014-3476-z
The Connectivity Conundrum,Ben Light,2014,https://link.springer.com/chapter/10.1057/9781137022479_1,No PDF available,,,1,No cite count available,https://doi.org/10.1057/9781137022479_1
Abstracts,No author available,2001,https://link.springer.com/article/10.1007/BF02832651,https://link.springer.com/content/pdf/10.1007%2FBF02832651.pdf,,,1,No cite count available,https://doi.org/10.1007/BF02832651
"24th Congress of the European Society for Pediatric Neurosurgery (ESPN) Rome-Italy, 4-7 May 2014",No author available,2014,https://link.springer.com/article/10.1007/s00381-014-2389-4,https://link.springer.com/content/pdf/10.1007%2Fs00381-014-2389-4.pdf,,,1,No cite count available,https://doi.org/10.1007/s00381-014-2389-4
Techniques for Building Effective Digital Business Models,Mark Skilton,2015,https://link.springer.com/chapter/10.1057/9781137477729_4,No PDF available,,,1,No cite count available,https://doi.org/10.1057/9781137477729_4
Computational and Wireless Modeling for Collaborative Virtual Medical Teams,"George Samaras,    Dimosthenis Georgiadis,    Andreas Pitsillides",2006,https://link.springer.com/chapter/10.1007/0-387-26559-7_7,No PDF available,,,1,No cite count available,https://doi.org/10.1007/0-387-26559-7_7
"September 10-14 Munich, Germany CIRSE 2011",No author available,2011,https://link.springer.com/article/10.1007/s00270-011-0216-9,https://link.springer.com/content/pdf/10.1007%2Fs00270-011-0216-9.pdf,,,1,No cite count available,https://doi.org/10.1007/s00270-011-0216-9
"Resource Management in the Internet of Things: Clustering, Synchronisation and Software Agents","Tomás Sánchez López,    Alexandra Brintrup…",2011,https://link.springer.com/chapter/10.1007/978-3-642-19157-2_7,No PDF available,,,1,5,https://doi.org/10.1007/978-3-642-19157-2_7
Legal Protection of Personal Data in Smart Grid and Smart Metering Systems from the European Perspective,"Vagelis Papakonstantinou,    Dariusz Kloza",2015,https://link.springer.com/chapter/10.1007/978-1-4471-6663-4_2,https://link.springer.com/content/pdf/10.1007%2F978-1-4471-6663-4_2.pdf,,,1,No cite count available,https://doi.org/10.1007/978-1-4471-6663-4_2
Telencephalon: Neocortex,No author available,2008,https://link.springer.com/chapter/10.1007/978-3-540-34686-9_15,No PDF available,,,1,1,https://doi.org/10.1007/978-3-540-34686-9_15
Architecting Dynamic Reconfiguration in Dependable Systems,"Antônio Tadeu A. Gomes,    Thais V. Batista…",2007,https://link.springer.com/chapter/10.1007/978-3-540-74035-3_11,No PDF available,,,1,4,https://doi.org/10.1007/978-3-540-74035-3_11
Data Management for Mobile Ad-Hoc Networks,"F. Perich,    A. Joshi,    R. Chirkova",2006,https://link.springer.com/chapter/10.1007/978-3-540-30637-5_7,No PDF available,,,1,3,https://doi.org/10.1007/978-3-540-30637-5_7
PRO-based follow-up as a means of self-management support – an interpretive description of the patient perspective,Caroline Trillingsgaard Mejdahl…,2018,https://link.springer.com/article/10.1186/s41687-018-0067-0,https://link.springer.com/content/pdf/10.1186%2Fs41687-018-0067-0.pdf,,,1,No cite count available,https://doi.org/10.1186/s41687-018-0067-0
Abstracts 2016,No author available,2016,https://link.springer.com/article/10.1007/s12529-016-9586-3,https://link.springer.com/content/pdf/10.1007%2Fs12529-016-9586-3.pdf,,,1,3,https://doi.org/10.1007/s12529-016-9586-3
42nd EASD Annual Meeting of the European Association for the Study of Diabetes,No author available,2006,https://link.springer.com/article/10.1007/s00125-006-0358-5,https://link.springer.com/content/pdf/10.1007%2Fs00125-006-0358-5.pdf,,,1,No cite count available,https://doi.org/10.1007/s00125-006-0358-5
Locally Embedded Adaptation Planning,Hendricus Andy Simarmata,2018,https://link.springer.com/chapter/10.1007/978-981-10-5496-9_5,https://link.springer.com/content/pdf/10.1007%2F978-981-10-5496-9_5.pdf,,,1,No cite count available,https://doi.org/10.1007/978-981-10-5496-9_5
Dynamic Task-Based Anycasting in Mobile Ad Hoc Networks,"Prithwish Basu,    Wang Ke,    Thomas D.C. Little",2003,https://link.springer.com/article/10.1023/A%3A1025198129990,https://link.springer.com/content/pdf/10.1023%2FA%3A1025198129990.pdf,,,1,16,https://doi.org/10.1023/A:1025198129990
