title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Real-time ZMP compensation method using null motion for mobile manipulators,"J Kim, WK Chung, Y Youm… - Robotics and Automation …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1014829/,https://www.researchgate.net/profile/Jinhyun_Kim/publication/3955762_Real-time_ZMP_compensation_method_using_motion_for_mobile_manipulators/links/00b4953c94d7175ff4000000/Real-time-ZMP-compensation-method-using-motion-for-mobile-manipulators.pdf,,,1,106,No DOI available
Compensation for frequency adjustment in mobile communication-positioning device with shared oscillator,"LS Bloebaum, P Bharti, S Chung, B Van Roy… - US Patent …, 2004 - Google Patents",2004,https://patents.google.com/patent/US6724342B2/en,https://patentimages.storage.googleapis.com/8e/a4/2c/ddcc4f4cf19cae/US10126449.pdf,,,1,141,No DOI available
Mobile terminal and auto-focusing method using a lens position error compensation,"SG Kwon, CH Han - US Patent 7,693,411, 2010 - Google Patents",2010,https://patents.google.com/patent/US7693411B2/en,No PDF available,,,1,44,No DOI available
Queue allocation control method for real time data transmission delay compensation of mobile communication system,"JH Park - US Patent 6,408,007, 2002 - Google Patents",2002,https://patents.google.com/patent/US6408007B1/en,No PDF available,,,1,11,No DOI available
CMOS image sensor using high frame rate with frame addition and movement compensation,"S Manabe - US Patent 7,209,601, 2007 - Google Patents",2007,https://patents.google.com/patent/US7209601B2/en,No PDF available,,,1,26,No DOI available
Method and a device for movement-compensation in riser pipes,"J Freyer, A Nergaard - US Patent 5,069,488, 1991 - Google Patents",1991,https://patents.google.com/patent/US5069488A/en,No PDF available,,,1,38,No DOI available
Adaptive movement compensation for in vivo imaging of fast cellular dynamics within a moving tissue,"S Laffray, S Pagès, H Dufour, P De Koninck… - PloS one, 2011 - journals.plos.org",2011,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0019928,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0019928,,,1,48,No DOI available
MEMS accelerometer embedded in a self-mixing displacement sensor for parasitic vibration compensation,"U Zabit, OD Bernal, T Bosch, F Bony - Optics letters, 2011 - osapublishing.org",2011,https://www.osapublishing.org/abstract.cfm?uri=ol-36-5-612,http://www.academia.edu/download/46310454/OL.36.00061220160607-1326-1jtxqq5.pdf,,,1,32,No DOI available
Fiducial marker system for subject movement compensation during medical treatment,"AB Kantrowitz, IK Mun - US Patent 9,498,647, 2016 - Google Patents",2016,https://patents.google.com/patent/US9498647B2/en,No PDF available,,,1,65,No DOI available
The effect on IMRT conformality of elastic tissue movement and a practical suggestion for movement compensation via the modified dynamic multileaf collimator …,"S Webb - Physics in Medicine & Biology, 2005 - iopscience.iop.org",2005,http://iopscience.iop.org/article/10.1088/0031-9155/50/6/009/meta,No PDF available,,,1,80,No DOI available
Passivity-based visual feedback control with dynamic compensation of mobile manipulators: Stability and L2-gain performance analysis,"VH Andaluz, F Roberti, L Salinas, JM Toibero… - Robotics and …, 2015 - Elsevier",2015,https://www.sciencedirect.com/science/article/pii/S0921889014003066,No PDF available,,,1,11,No DOI available
A hybrid radar-camera sensing system with phase compensation for random body movement cancellation in Doppler vital sign detection,"C Gu, G Wang, Y Li, T Inoue, C Li - IEEE Transactions on …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6662489/,https://www.researchgate.net/profile/Changzhi_Li2/publication/260545039_A_Hybrid_Radar-Camera_Sensing_System_With_Phase_Compensation_for_Random_Body_Movement_Cancellation_in_Doppler_Vital_Sign_Detection/links/0deec531df0f8ee0b2000000.pdf,,,1,52,No DOI available
Method and device for the three-dimensional representation of information with viewer movement compensation,"A Schwerdtner, H Heidrich - US Patent 6,791,570, 2004 - Google Patents",2004,https://patents.google.com/patent/US6791570B1/en,No PDF available,,,1,53,No DOI available
X-ray tomography apparatus with lateral movement compensation,"BM Gordon, D Abenaim, L Neumann - US Patent 5,109,397, 1992 - Google Patents",1992,https://patents.google.com/patent/US5109397A/en,No PDF available,,,1,40,No DOI available
X-ray focal spot movement compensation system,"J Dobbs, R Deych - US Patent 5,550,886, 1996 - Google Patents",1996,https://patents.google.com/patent/US5550886A/en,No PDF available,,,1,40,No DOI available
Visual control with adaptive dynamical compensation for 3D target tracking by mobile manipulators,"V Andaluz, R Carelli, L Salinas, JM Toibero, F Roberti - Mechatronics, 2012 - Elsevier",2012,https://www.sciencedirect.com/science/article/pii/S095741581100167X,No PDF available,,,1,26,No DOI available
Written-in repeatable run-out compensation in embedded servo disc drives,"YP Hsin - US Patent App. 10/123,690, 2003 - Google Patents",2003,https://patents.google.com/patent/US20030133220A1/en,No PDF available,,,1,12,No DOI available
Compression and storage of written-in error compensation tables in an embedded servo disc drive,"JC Morris, TC Zirps - US Patent 6,449,116, 2002 - Google Patents",2002,https://patents.google.com/patent/US6449116B2/en,No PDF available,,,1,36,No DOI available
Inverse dynamics compensation method for PWS mobile manipulators,"M Minami, T Asakura, N Fujiwara… - … Journal Series C …, 1997 - jstage.jst.go.jp",1997,https://www.jstage.jst.go.jp/article/jsmec1997/40/2/40_2_291/_article/-char/ja/,https://www.jstage.jst.go.jp/article/jsmec1997/40/2/40_2_291/_pdf,,,1,23,No DOI available
Video encoding apparatus including movement compensation,"T Kubo, K Asano, H Kikuchi, M Suzuki - US Patent 4,837,632, 1989 - Google Patents",1989,https://patents.google.com/patent/US4837632A/en,http://patentimages.storage.googleapis.com/pdfs/US4837632.pdf,,,1,39,No DOI available
Doppler compensation for mobile OFDM systems with multiple receive antennas,"S Serbetli - Communications and Vehicular Technology in the …, 2012 - ieeexplore.ieee.org",2012,https://ieeexplore.ieee.org/abstract/document/6399402/,No PDF available,,,1,11,No DOI available
Respiratory motion tracking of skin and liver in swine for CyberKnife motion compensation,"J Tang, S Dieterich, KR Cleary - Medical Imaging 2004 …, 2004 - spiedigitallibrary.org",2004,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/5367/0000/Respiratory-motion-tracking-of-skin-and-liver-in-swine-for/10.1117/12.536941.short,No PDF available,,,1,19,No DOI available
Indoor intelligent mobile robot localization using fuzzy compensation and Kalman filter to fuse the data of gyroscope and magnetometer,"HY Chung, CC Hou, YS Chen - IEEE Transactions on Industrial …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7069245/,No PDF available,,,1,39,No DOI available
A low-IF tag-based motion compensation technique for mobile Doppler radar life signs monitoring,"A Rahman, E Yavari, A Singh… - IEEE Transactions …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7243361/,No PDF available,,,1,13,No DOI available
Radio environment map-based cognitive Doppler spread compensation algorithms for high-speed rail broadband mobile communications,"J Li, Y Zhao - EURASIP Journal on Wireless Communications and …, 2012 - Springer",2012,https://link.springer.com/article/10.1186/1687-1499-2012-263,https://link.springer.com/article/10.1186/1687-1499-2012-263,,,1,30,No DOI available
Method for movement-compensation in imaging,"J Boese, M Kleen, M Pfister, N Rahn - US Patent 7,593,558, 2009 - Google Patents",2009,https://patents.google.com/patent/US7593558B2/en,No PDF available,,,1,27,No DOI available
Limitations of a simple technique for movement compensation via movement-modified fluence profiles,"S Webb - Physics in Medicine & Biology, 2005 - iopscience.iop.org",2005,http://iopscience.iop.org/article/10.1088/0031-9155/50/14/N02/meta,No PDF available,,,1,31,No DOI available
HySense: A hybrid mobile crowdsensing framework for sensing opportunities compensation under dynamic coverage constraint,"G Han, L Liu, S Chan, R Yu… - IEEE Communications …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/7876964/,No PDF available,,,1,46,No DOI available
Written-in repeatable run-out compensation in embedded servo disc drives,"YP Hsin - US Patent 6,804,079, 2004 - Google Patents",2004,https://patents.google.com/patent/US6804079B2/en,https://patentimages.storage.googleapis.com/bd/39/8d/ae2ee5ffbd6cc3/US10017930.pdf,,,1,9,No DOI available
Compensation of head movements in mobile eye-tracking data using an inertial measurement unit,"L Larsson, A Schwaller, K Holmqvist… - Proceedings of the …, 2014 - dl.acm.org",2014,https://dl.acm.org/citation.cfm?id=2641693,No PDF available,,,1,7,No DOI available
Trajectory tracking for a mobile robot with skid-slip compensation in the vector-field-orientation control system,"M Michałek, P Dutkiewicz, M Kiełczewski… - International Journal of …, 2009 - degruyter.com",2009,https://www.degruyter.com/view/j/amcs.2009.19.issue-4/v10006-009-0043-1/v10006-009-0043-1.xml,https://www.degruyter.com/downloadpdf/j/amcs.2009.19.issue-4/v10006-009-0043-1/v10006-009-0043-1.xml,,,1,34,No DOI available
Adaptive compensation method using the prediction algorithm for the Doppler frequency shift in the LEO mobile satellite communication system,"MH You, SP Lee, Y Han - ETRI journal, 2000 - Wiley Online Library",2000,https://onlinelibrary.wiley.com/doi/abs/10.4218/etrij.00.0100.0404,https://onlinelibrary.wiley.com/doi/pdf/10.4218/etrij.00.0100.0404,,,1,20,No DOI available
Adaptive Compensation of Doppler Shift in a mobile Communication system,"O Piirainen - US Patent 6,473,594, 2002 - Google Patents",2002,https://patents.google.com/patent/US6473594B1/en,No PDF available,,,1,19,No DOI available
Doppler compensation by using dual antenna for mobile OFDM systems,"S Serbetli, S Baggen - … Conference, 2008. VTC Spring 2008. IEEE, 2008 - researchgate.net",2008,https://www.researchgate.net/profile/Semih_Serbetli/publication/224314352_Doppler_Compensation_by_Using_Dual_Antenna_for_Mobile_OFDM_Systems/links/0deec5344004e5218b000000/Doppler-Compensation-by-Using-Dual-Antenna-for-Mobile-OFDM-Systems.pdf,https://www.researchgate.net/profile/Semih_Serbetli/publication/224314352_Doppler_Compensation_by_Using_Dual_Antenna_for_Mobile_OFDM_Systems/links/0deec5344004e5218b000000/Doppler-Compensation-by-Using-Dual-Antenna-for-Mobile-OFDM-Systems.pdf,,,1,14,No DOI available
Acceleration compensation using a Stewart platform on a mobile robot,"R Graf, R Dillmann - Advanced Mobile Robots, 1999.(Eurobot' …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/827617/,https://www.researchgate.net/profile/Ruediger_Dillmann/publication/3841166_Acceleration_compensation_using_a_Stewart_platform_on_a_mobile_robot/links/0046351c964fc0d323000000/Acceleration-compensation-using-a-Stewart-platform-on-a-mobile-robot.pdf,,,1,7,No DOI available
Methods and systems for display viewer motion compensation based on user image data,"SJ Daly - US Patent 7,903,166, 2011 - Google Patents",2011,https://patents.google.com/patent/US7903166B2/en,No PDF available,,,1,38,No DOI available
Real-time embedded atmospheric compensation for long-range imaging using the average bispectrum speckle method,"PF Curt, MR Bodnar, FE Ortiz… - Real-Time Image …, 2009 - spiedigitallibrary.org",2009,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/7244/724404/Real-time-embedded-atmospheric-compensation-for-long-range-imaging-using/10.1117/12.805986.short,https://www.researchgate.net/profile/Carmen_Carrano/publication/253138803_Real-time_embedded_atmospheric_compensation_for_long-range_imaging_using_the_average_bispectrum_speckle_method/links/54736caa0cf216f8cfaff3b2/Real-time-embedded-atmospheric-compensation-for-long-range-imaging-using-the-average-bispectrum-speckle-method.pdf,,,1,20,No DOI available
Quaternion-based extended Kalman filter for determining orientation by inertial and magnetic sensing,"AM Sabatini - IEEE Transactions on Biomedical Engineering, 2006 - ieeexplore.ieee.org",2006,https://ieeexplore.ieee.org/abstract/document/1643403/,No PDF available,,,1,639,No DOI available
Head movement compensation and multi-modal event detection in eye-tracking data for unconstrained head movements,"L Larsson, A Schwaller, M Nyström, M Stridh - Journal of neuroscience …, 2016 - Elsevier",2016,https://www.sciencedirect.com/science/article/pii/S0165027016302023,No PDF available,,,1,7,No DOI available
Capture device movement compensation for speaker indexing,"RG Cutler - US Patent 8,330,787, 2012 - Google Patents",2012,https://patents.google.com/patent/US8330787B2/en,No PDF available,,,1,17,No DOI available
Motion error compensation of multi-legged walking robots,"L Wang, X Chen, X Wang, W Tang, Y Sun… - Chinese journal of …, 2012 - Springer",2012,https://link.springer.com/article/10.3901/CJME.2012.04.639,No PDF available,,,1,17,No DOI available
Study on error compensation of machining force in aspheric surfaces polishing by profile-adaptive hybrid movement–force control,"J Zhan, S Yu - The International Journal of Advanced Manufacturing …, 2011 - Springer",2011,https://link.springer.com/article/10.1007/s00170-010-2999-2,No PDF available,,,1,20,No DOI available
A simple antenna combining framework for Doppler compensation in mobile OFDM systems,"S Serbetli - Acoustics, Speech and Signal Processing, 2008 …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4518290/,No PDF available,,,1,6,No DOI available
Mobile advertising and compensation-verification system,"G Walwer - US Patent 8,712,630, 2014 - Google Patents",2014,https://patents.google.com/patent/US8712630B2/en,No PDF available,,,1,18,No DOI available
Image capturing apparatus with movement compensation function and method for movement compensation thereof,"YC Li, C Yang, SC Han - US Patent 8,018,495, 2011 - Google Patents",2011,https://patents.google.com/patent/US8018495B2/en,http://patentimages.storage.googleapis.com/pdfs/US8018495.pdf,,,1,12,No DOI available
"Working for Worthy Wages: The Child Care Compensation Movement, 1970-2001. Unabridged Version. Working Paper Series.",M Whitebook - 2001 - ERIC,2001,https://eric.ed.gov/?id=ED463867,https://files.eric.ed.gov/fulltext/ED463867.pdf,,,1,22,No DOI available
Method for Movement Compensation of Image Data,"M Grass, T Koehler - US Patent App. 12/097,568, 2008 - Google Patents",2008,https://patents.google.com/patent/US20080267455A1/en,No PDF available,,,1,13,No DOI available
Base station movement detection and compensation,"GM Zalewski - US Patent 8,142,288, 2012 - Google Patents",2012,https://patents.google.com/patent/US8142288B2/en,No PDF available,,,1,19,No DOI available
Effect of the dynamic interaction on coordinated control of mobile manipulators,"Y Yamamoto, X Yun - IEEE Transactions on Robotics and …, 1996 - ieeexplore.ieee.org",1996,https://ieeexplore.ieee.org/abstract/document/538986/,No PDF available,,,1,280,No DOI available
Adhesion force control and active gravitational compensation for autonomous inspection in lpg storage spheres,"AS de Oliveira, LVR de Arruda… - … and Latin American …, 2012 - ieeexplore.ieee.org",2012,https://ieeexplore.ieee.org/abstract/document/6363348/,No PDF available,,,1,11,No DOI available
"On the incomplete architecture of human ontogeny: Selection, optimization, and compensation as foundation of developmental theory.","PB Baltes - American psychologist, 1997 - doi.apa.org",1997,http://doi.apa.org/journals/amp/52/4/366.html,http://pubman.mpdl.mpg.de/pubman/item/escidoc%3A2103220/component/escidoc%3A2103219/PB_On_1997.pdf,,,1,2463,No DOI available
Crane load alarm with compensation for direction of rope movement,"WA Cakebread, GR Pryke - US Patent 4,212,006, 1980 - Google Patents",1980,https://patents.google.com/patent/US4212006A/en,No PDF available,,,1,11,No DOI available
Mobile phone camera-based indoor visible light communications with rotation compensation,"WA Cahyadi, YH Kim, YH Chung… - IEEE photonics …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7439739/,https://ieeexplore.ieee.org/iel7/4563994/7416022/07439739.pdf,,,1,23,No DOI available
Head movement compensation algorithm in multi-display communication by gaze,"T Kocejko, A Bujnowski, J Ruminski… - … (HSI), 2014 7th …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/6860454/,No PDF available,,,1,13,No DOI available
Compensation for the effects of head acceleration on jaw movement in speech,"DM Shiller, DJ Ostry, PL Gribble… - Journal of …, 2001 - Soc Neuroscience",2001,http://www.jneurosci.org/content/21/16/6447.short,http://www.jneurosci.org/content/jneuro/21/16/6447.full.pdf,,,1,19,No DOI available
Online LCL filter compensation using embedded FRA,"M Bhardwaj, S Choudhury, V Xue… - … and Exposition (APEC) …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/6803761/,No PDF available,,,1,4,No DOI available
Position compensation of laser scan for stage movement,"WG Manns, DJ Weeks, JD Merryman… - US Patent …, 1991 - Google Patents",1991,https://patents.google.com/patent/US5027132A/en,http://patentimages.storage.googleapis.com/pdfs/US5027132.pdf,,,1,23,No DOI available
Method and apparatus for compensation of Doppler induced error in a mobile handset,"R Ormson - US Patent 7,215,971, 2007 - Google Patents",2007,https://patents.google.com/patent/US7215971B2/en,https://patentimages.storage.googleapis.com/a2/53/c8/a0cfbb3fc58b79/US10122204.pdf,,,1,11,No DOI available
User and device movement based display compensation,"R Abraham, AV Fawcett - US Patent 9,417,666, 2016 - Google Patents",2016,https://patents.google.com/patent/US9417666B2/en,No PDF available,,,1,6,No DOI available
Real-time zero moment point compensation method using null motion for mobile manipulators,"J Kim, WK Chung - Advanced Robotics, 2006 - Taylor & Francis",2006,https://www.tandfonline.com/doi/abs/10.1163/156855306776985586,No PDF available,,,1,12,No DOI available
Method for breath compensation in radiation therapy,"C Schlossbauer, S Erbel, S Fröhlich - US Patent 6,731,970, 2004 - Google Patents",2004,https://patents.google.com/patent/US6731970B2/en,No PDF available,,,1,134,No DOI available
Compensation for head movement in 3D PET,"RR Fulton, L Tellmann, U Pietrzyk… - … Record, 2001 IEEE, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/1009219/,No PDF available,,,1,7,No DOI available
Detection of multiple moving objects using multiscale MRF with camera motion compensation,"JM Odobez, P Bouthemy - Image Processing, 1994 …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/413571/,http://www.idiap.ch/~odobez/publications/OdobezBouthemy-ICIP1994.pdf,,,1,58,No DOI available
Compensation of frequency offset,"H Ishikawa, H Kobayashi - US Patent 5,613,193, 1997 - Google Patents",1997,https://patents.google.com/patent/US5613193A/en,No PDF available,,,1,107,No DOI available
Image capturing apparatus with blur compensation,"J Shinohara, K Yamaguchi, N Koshida… - US Patent …, 2009 - Google Patents",2009,https://patents.google.com/patent/US7483056B2/en,No PDF available,,,1,36,No DOI available
Cell movement is guided by the rigidity of the substrate,"CM Lo, HB Wang, M Dembo, Y Wang - Biophysical journal, 2000 - Elsevier",2000,https://www.sciencedirect.com/science/article/pii/S0006349500762795,https://www.sciencedirect.com/science/article/pii/S0006349500762795,,,1,2700,No DOI available
Compensation for frequency adjustment in mobile communication-positioning device with shared oscillator,"LS Bloebaum, P Bharti, S Chung, B Van Roy… - US Patent …, 2007 - Google Patents",2007,https://patents.google.com/patent/US7299024B2/en,No PDF available,,,1,11,No DOI available
Motor adaptation to Coriolis force perturbations of reaching movements: endpoint but not trajectory adaptation transfers to the nonexposed arm,"P Dizio, JR Lackner - Journal of neurophysiology, 1995 - physiology.org",1995,https://www.physiology.org/doi/abs/10.1152/jn.1995.74.4.1787,https://pdfs.semanticscholar.org/f8fa/ef5cf21bc59b2d0002712c8dd5647810c8b4.pdf,,,1,205,No DOI available
GPU-based WFS systems with mobile virtual sound sources and room compensation,"JA Belloch, M Ferrer, A Gonzalez, J Lorente… - … Conference: Sound Field …, 2013 - aes.org",2013,http://www.aes.org/e-lib/browse.cfm?elib=16896,No PDF available,,,1,9,No DOI available
Repeatable runout compensation in a disc drive,"T Zhang, JC Morris, TC Zirps - US Patent 6,847,503, 2005 - Google Patents",2005,https://patents.google.com/patent/US6847503B2/en,No PDF available,,,1,43,No DOI available
Sensor driven global motion compensation,"J Allen, M Boliek, S Blonstein, M Gormish - US Patent 5,430,480, 1995 - Google Patents",1995,https://patents.google.com/patent/US5430480A/en,No PDF available,,,1,63,No DOI available
Tilt compensation algorithm for 2-axis magnetic compass,"SY Cho, CG Park - Electronics letters, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1244109/,No PDF available,,,1,34,No DOI available
Motion compensation in hand-held laser scanning for surface modeling in plastic and reconstructive surgery,"P Patete, M Riboldi, MF Spadea, G Catanuto… - Annals of biomedical …, 2009 - Springer",2009,https://link.springer.com/article/10.1007/s10439-009-9752-8,No PDF available,,,1,23,No DOI available
Isostatic compensation considered as a cause of thrusting,"AC Lawson - Bulletin of the Geological Society of …, 1922 - pubs.geoscienceworld.org",1922,https://pubs.geoscienceworld.org/gsa/gsabulletin/article-abstract/33/2/337/2959,No PDF available,,,1,15,No DOI available
Movement mechanism for a ground fault circuit interrupter with automatic pressure balance compensation,"W Chen, F Wang, H Song - US Patent 7,515,024, 2009 - Google Patents",2009,https://patents.google.com/patent/US7515024B2/en,No PDF available,,,1,10,No DOI available
An Inertial Sensor for Mechanical Compensation of the Vehicle Vertical Movement Impact on In-Vehicle Embedded Camera Orientation,"M Zayed, J Boonaert - Intelligent Transportation Systems …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4357675/,No PDF available,,,1,2,No DOI available
From compensation to integration: Effects of the pro-tactile movement on the sublexical structure of Tactile American Sign Language,"T Edwards - Journal of Pragmatics, 2014 - Elsevier",2014,https://www.sciencedirect.com/science/article/pii/S0378216614000885,http://www.academia.edu/download/34359325/Edwards_2014.pdf,,,1,15,No DOI available
Visual compensation in localization of a robot on a ceiling map,"T Matsumoto, T Takahashi, M Iwahashi… - Scientific Research …, 2011 - eprints.um.edu.my",2011,http://eprints.um.edu.my/6147/,http://eprints.um.edu.my/6147/1/Visual_compensation_in_localization_of_a_robot_on_a_ceiling_map.pdf,,,1,8,No DOI available
Motion detection and tracking for an AIBO robot using camera motion compensation and Kalman filtering,"J Ruiz-del-Solar, PA Vallejos - Robot Soccer World Cup, 2004 - Springer",2004,https://link.springer.com/chapter/10.1007/978-3-540-32256-6_59,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.452.600&rep=rep1&type=pdf,,,1,38,No DOI available
Iterative estimation and compensation of signal direction for moving sound source by mobile microphone array,"T Horiuchi, M Mizumachi… - IEICE TRANSACTIONS on …, 2004 - search.ieice.org",2004,https://search.ieice.org/bin/summary.php?id=e87-a_11_2950,No PDF available,,,1,4,No DOI available
Beyond the grand illusion: What change blindness really teaches us about vision,"A Noë, L Pessoa, E Thompson - Visual Cognition, 2000 - Taylor & Francis",2000,https://www.tandfonline.com/doi/abs/10.1080/135062800394702,http://lce.umd.edu/publications_files/Pessoa_VC_2000.pdf,,,1,243,No DOI available
Estimation of doppler shift compensation in a mobile communication system,"O Piirainen - US Patent 7,012,973, 2006 - Google Patents",2006,https://patents.google.com/patent/US7012973B1/en,No PDF available,,,1,6,No DOI available
Compensation of doppler shift in a mobile communication system,"O Piirainen - US Patent 6,614,860, 2003 - Google Patents",2003,https://patents.google.com/patent/US6614860B1/en,No PDF available,,,1,6,No DOI available
Feed forward compensation for fly height control in a disk drive,"JM Chue, TD Hugunin - US Patent 7,839,595, 2010 - Google Patents",2010,https://patents.google.com/patent/US7839595B1/en,No PDF available,,,1,129,No DOI available
Compensation method of natural head movement for gaze tracking system using an ultrasonic sensor for distance measurement,"D Jung, JM Lee, SY Gwon, W Pan, HC Lee, KR Park… - Sensors, 2016 - mdpi.com",2016,https://www.mdpi.com/1424-8220/16/1/110htm,https://www.mdpi.com/1424-8220/16/1/110htm,,,1,8,No DOI available
Mechanism design and system control for humanoid space robot movement using a simple gravity-compensation system,"Z Jiang, S Liu, H Li, Q Dong, X Chen… - … Journal of Advanced …, 2013 - journals.sagepub.com",2013,http://journals.sagepub.com/doi/abs/10.5772/56798,http://journals.sagepub.com/doi/pdf/10.5772/56798,,,1,6,No DOI available
Compensation of doppler shift in a mobile communication system,"J Pekkarinen - US Patent 6,553,007, 2003 - Google Patents",2003,https://patents.google.com/patent/US6553007B1/en,No PDF available,,,1,5,No DOI available
Research on an active heave compensation system for remotely operated vehicle,"W Yang, Z Zhang, A Zhang - … Computation Technology and …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4659793/,No PDF available,,,1,15,No DOI available
Fuzzy vector field orientation feedback control-based slip compensation for trajectory tracking control of a four track wheel skid-steered mobile robot,"XV Ha, C Ha, J Lee - International Journal of Advanced …, 2013 - journals.sagepub.com",2013,http://journals.sagepub.com/doi/abs/10.5772/56355,http://journals.sagepub.com/doi/pdf/10.5772/56355,,,1,7,No DOI available
Float arm V: hyper-redundant manipulator with wire-driven weight-compensation mechanism,"S Hirose, T Ishii, A Haishi - Robotics and Automation, 2003 …, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1241623/,No PDF available,,,1,36,No DOI available
