title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Fault-resilient sensing in wireless sensor networks,"H Nakayama, N Ansari, A Jamalipour, N Kato - Computer Communications, 2007 - Elsevier",2007,https://www.sciencedirect.com/science/article/pii/S0140366407001703,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1029.198&rep=rep1&type=pdf,,,1,106,No DOI available
"Connectivity, performance, and resiliency of IP-based CDMA radio access networks","T Bu, MC Chan, R Ramjee - IEEE transactions on mobile …, 2006 - ieeexplore.ieee.org",2006,https://ieeexplore.ieee.org/abstract/document/1644753/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.133.2572&rep=rep1&type=pdf,,,1,18,No DOI available
"Resilience and survivability in communication networks: Strategies, principles, and survey of disciplines","JPG Sterbenz, D Hutchison, EK Çetinkaya, A Jabbar… - Computer Networks, 2010 - Elsevier",2010,https://www.sciencedirect.com/science/article/pii/S1389128610000824,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.188.5535&rep=rep1&type=pdf,,,1,565,No DOI available
A graph‐theory framework for evaluating landscape connectivity and conservation planning,"ES Minor, DL Urban - Conservation biology, 2008 - Wiley Online Library",2008,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1523-1739.2007.00871.x,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1523-1739.2007.00871.x,,,1,355,No DOI available
Blue Banana: resilience to avatar mobility in distributed MMOGs,"S Legtchenko, S Monnet, G Thomas - 2010 IEEE/IFIP International …, 2010 - computer.org",2010,https://www.computer.org/csdl/proceedings/dsn/2010/7500/00/05544919-abs.html,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.404.1701&rep=rep1&type=pdf,,,1,31,No DOI available
Coverage and connectivity issues in wireless sensor networks,"A Ghosh, SK Das - Mobile, wireless, and sensor networks …, 2005 - Wiley Online Library",2005,https://onlinelibrary.wiley.com/doi/abs/10.1002/0471755591.ch9,http://anrg.usc.edu/~amitabhag/papers/BookChapter-CoverageConnectivity-2006.pdf,,,1,90,No DOI available
Connectivity and critical point behavior in mobile ad hoc and sensor networks,"TH Kim, D Tipper… - … and Communications, 2009 …, 2009 - ieeexplore.ieee.org",2009,https://ieeexplore.ieee.org/abstract/document/5202371/,https://www.researchgate.net/profile/David_Tipper/publication/221504591_Connectivity_and_critical_point_behavior_in_mobile_ad_hoc_and_sensor_networks/links/02bfe51392e124dd35000000.pdf,,,1,17,No DOI available
A study on the Resilient Ontology-based Dynamic Multicast Routing Topology,"S Kim, S Chi, K Doo, Y Chen, K Lee - … CONFERENCE ON FUTURE …, 2007 - dbpia.co.kr",2007,http://www.dbpia.co.kr/Journal/ArticleDetail/NODE07225822,No PDF available,,,1,6,No DOI available
Quantifying connectivity in wireless sensor networks with grid-based deployments,"FM Al-Turjman, HS Hassanein, M Ibnkahla - Journal of Network and …, 2013 - Elsevier",2013,https://www.sciencedirect.com/science/article/pii/S1084804512001361,https://www.researchgate.net/profile/Fadi_Al-Turjman/publication/221081427_Quantifying_connectivity_of_grid-based_Wireless_Sensor_Networks_under_practical_errors/links/02e7e52b1807505d9c000000/Quantifying-connectivity-of-grid-based-Wireless-Sensor-Networks-under-practical-errors.pdf,,,1,51,No DOI available
"Accessibility, connectivity and resilience in complex networks","A Reggiani - … Analysis and Transport Planning: Challenges for …, 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=AXlw2qZ5uU4C&oi=fnd&pg=PA15&dq=Resilient+connectivity+AND+mobility&ots=ZDZKRFb2oY&sig=XT3XGTS63jOcomk0aaEuSDfAxrs,No PDF available,,,1,16,No DOI available
A key management scheme supporting node mobility in heterogeneous sensor networks,"UK Sarmad, L Lavagno… - … (ICET), 2010 6th …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5638458/,No PDF available,,,1,16,No DOI available
The influence of communication range on connectivity for resilient wireless sensor networks using a probabilistic approach,"Y Huang, JF Martínez, J Sendra… - International Journal of …, 2013 - journals.sagepub.com",2013,http://journals.sagepub.com/doi/abs/10.1155/2013/482727,http://journals.sagepub.com/doi/full/10.1155/2013/482727,,,1,17,No DOI available
Resilient emergency evacuation using opportunistic communications,"G Gorbil, E Gelenbe - Computer and Information Sciences III, 2013 - Springer",2013,https://link.springer.com/chapter/10.1007/978-1-4471-4594-3_26,https://www.researchgate.net/profile/Erol_Gelenbe/publication/260122575_Computer_and_Information_Sciences_III_-_27th_International_Symposium_on_Computer_and_Information_Sciences_Paris_France_October_3-4_2012/links/566d648308aea0892c5258f4/Computer-and-Information-Sciences-III-27th-International-Symposium-on-Computer-and-Information-Sciences-Paris-France-October-3-4-2012.pdf#page=240,,,1,18,No DOI available
Localized algorithm to improve connectivity and topological resilience of multi-hop wireless networks,"TH Kim, D Tipper, P Krishnamurthy - Journal of information and …, 2013 - koreascience.or.kr",2013,http://www.koreascience.or.kr/article/ArticleFullRecord.jsp?cn=E1ICAW_2013_v11n2_69,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.898.1241&rep=rep1&type=pdf,,,1,10,No DOI available
"Thresholds in seascape connectivity: influence of mobility, habitat distribution, and current strength on fish movement","IR Caldwell, SE Gergel - Landscape ecology, 2013 - Springer",2013,https://link.springer.com/article/10.1007/s10980-013-9930-9,https://www.researchgate.net/profile/Sarah_Gergel/publication/242650841_Thresholds_in_seascape_connectivity_Influence_of_mobility_habitat_distribution_and_current_strength_on_fish_movement/links/00b495262bfb65c125000000.pdf,,,1,16,No DOI available
Measuring the resilience of mobile ad hoc networks with human walk patterns,"D Zhang, JPG Sterbenz - Reliable Networks Design and …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7325224/,https://www.researchgate.net/profile/Dongsheng_Zhang7/publication/306033166_Measuring_the_resilience_of_mobile_ad_hoc_networks_with_human_walk_patterns/links/5ab09577a6fdcc1bc0be1d6f/Measuring-the-resilience-of-mobile-ad-hoc-networks-with-human-walk-patterns.pdf,,,1,6,No DOI available
Resilient and decentralized control of multi-level cooperative mobile networks to maintain connectivity under adversarial environment,"J Chen, Q Zhu - Decision and Control (CDC), 2016 IEEE 55th …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7799062/,https://arxiv.org/pdf/1505.07158,,,1,13,No DOI available
Fishing for resilience,"KL Pope, CR Allen, DG Angeler - Transactions of the American …, 2014 - Taylor & Francis",2014,https://www.tandfonline.com/doi/abs/10.1080/00028487.2014.880735,https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1115&context=ncfwrustaff,,,1,27,No DOI available
An effective key management scheme for mobile heterogeneous sensor networks,"SU Khan, L Lavagno, C Pastrone… - Information Society (i …, 2011 - ieeexplore.ieee.org",2011,https://ieeexplore.ieee.org/abstract/document/5978516/,No PDF available,,,1,14,No DOI available
Repairing wireless sensor network connectivity with mobility and hop-count constraints,"TT Truong, KN Brown, CJ Sreenan - … Conference on Ad-Hoc Networks and …, 2013 - Springer",2013,https://link.springer.com/chapter/10.1007/978-3-642-39247-4_7,https://cora.ucc.ie/bitstream/handle/10468/5101/2013-Thuy-AdhocNow-ConfPaper.pdf?sequence=1,,,1,5,No DOI available
Evaluating resilience of tree communities in fragmented landscapes: linking functional response diversity with landscape connectivity,"D Craven, E Filotas, VA Angers… - Diversity and …, 2016 - Wiley Online Library",2016,https://onlinelibrary.wiley.com/doi/abs/10.1111/ddi.12423,No PDF available,,,1,14,No DOI available
Interval-based clock synchronization is resilient to mobility,"L Meier, P Blum, L Thiele - … Conference on Mobile Adhoc and Sensor …, 2005 - computer.org",2005,https://www.computer.org/csdl/proceedings/mahss/2005/9465/00/01542844-abs.html,https://www.tik.ee.ethz.ch/file/faa3bb550daf242a4338efbd7cfe20d9/MBT05a.pdf,,,1,6,No DOI available
Viewpoint: Information warfare: Hype or reality?,"EA Eriksson - The Nonproliferation Review, 1999 - Taylor & Francis",1999,https://www.tandfonline.com/doi/pdf/10.1080/10736709908436765,http://www.nonproliferation.org/wp-content/uploads/npr/erikss63.pdf,,,1,53,No DOI available
Connection resilience to nodes failures in ad hoc networks,"T Dimitar, F Sonja, M Jani… - … , 2004. MELECON 2004 …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1346996/,https://www.researchgate.net/profile/Dimitar_Trajanov/publication/4099772_Connection_resilience_to_nodes_failures_in_ad_hoc_networks/links/0912f50be933ae3fe2000000/Connection-resilience-to-nodes-failures-in-ad-hoc-networks.pdf,,,1,17,No DOI available
A comparison of transportation network resilience under simulated system optimum and user equilibrium conditions,"PM Murray-Tuite - … Conference, 2006. WSC 06. Proceedings of …, 2006 - ieeexplore.ieee.org",2006,https://ieeexplore.ieee.org/abstract/document/4117764/,http://simulation.su/uploads/files/default/2006-murray-tuite.pdf,,,1,131,No DOI available
Modeling and analysis of connectivity in mobile ad hoc networks with misbehaving nodes,"F Xing, W Wang - … 2006. ICC'06. IEEE International Conference …, 2006 - ieeexplore.ieee.org",2006,https://ieeexplore.ieee.org/abstract/document/4024427/,https://www.researchgate.net/profile/Fei_Xing2/publication/224675862_Modeling_and_Analysis_of_Connectivity_in_Mobile_Ad_Hoc_Networks_with_Misbehaving_Nodes/links/004635149e5aecb53d000000/Modeling-and-Analysis-of-Connectivity-in-Mobile-Ad-Hoc-Networks-with-Misbehaving-Nodes.pdf,,,1,52,No DOI available
On the usage and measurement of landscape connectivity,"L Tischendorf, L Fahrig - Oikos, 2000 - Wiley Online Library",2000,https://onlinelibrary.wiley.com/doi/abs/10.1034/j.1600-0706.2000.900102.x,http://www.elutis.com/wp-content/uploads/2015/07/Ontheusageandmeasurementoflandscapeconnectivity.pdf,,,1,963,No DOI available
A study on the advanced inference routing network scheme for RODMRP,"S Kim, K Lee - … on Advanced Language Processing and Web …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4584406/,http://uoclab.kut.ac.kr/Research/Paper_pub/080412_KSG_A%20study%20on%20th%20Advanced%20Inference%20Routing%20NETwork%20scheme%20for%20RODMRP_ALPIT2008.doc,,,1,6,No DOI available
A mobility and congestion resilient data management system for distributed mobile networks,"Z Li, H Shen - Mobile Adhoc and Sensor Systems, 2009. MASS …, 2009 - ieeexplore.ieee.org",2009,https://ieeexplore.ieee.org/abstract/document/5336942/,No PDF available,,,1,8,No DOI available
Efficient key establishment for group-based wireless sensor deployments,"L Zhou, J Ni, CV Ravishankar - Proceedings of the 4th ACM workshop on …, 2005 - dl.acm.org",2005,https://dl.acm.org/citation.cfm?id=1080797,"http://sce.uhcl.edu/yang/teaching/csci5931wsnspring2007/wsn%20papers/zhou,%20efficient%20key%20establishment%20for%20group-based%20wireless%20sensor%20deployments.pdf",,,1,94,No DOI available
New control plane in 3GPP LTE/EPC architecture for on-demand connectivity service,"SBH Said, MR Sama, K Guillouard… - … ), 2013 IEEE 2nd …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6710579/,https://hal.archives-ouvertes.fr/hal-00876149/file/CloudNet2013.pdf,,,1,64,No DOI available
Resilient Connections for SSH and TLS.,"T Koponen, P Eronen, M Särelä - USENIX Annual Technical …, 2006 - usenix.org",2006,https://www.usenix.org/legacy/events/usenix06/tech/full_papers/koponen/koponen.pdf,https://www.usenix.org/legacy/events/usenix06/tech/full_papers/koponen/koponen.pdf,,,1,26,No DOI available
Resilient routing in communication networks,J Rak - 2015 - Springer,2015,https://link.springer.com/content/pdf/10.1007/978-3-319-22333-9.pdf,No PDF available,,,1,55,No DOI available
On realising a strategy for resilience in opportunistic networks,"M Schöller, P Smith, C Rohner… - Future Network and …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5722346/,https://www.researchgate.net/profile/Christian_Rohner/publication/224222668_On_realising_a_strategy_for_resilience_in_opportunistic_networks/links/02e7e5293247e1e550000000/On-realising-a-strategy-for-resilience-in-opportunistic-networks.pdf,,,1,3,No DOI available
A disconnection-tolerant transport for drive-thru internet environments,"J Ott, D Kutscher - … 2005. 24th Annual Joint Conference of the …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1498464/,http://www.floating-content.net/~jo/papers/2005-infocom-pcmp.pdf,,,1,275,No DOI available
A connectivity resilient dynamic multi‐channel assignment method for VANET,"T Zhao, S Lu, W Yan, X Li - Security and Communication …, 2015 - Wiley Online Library",2015,https://onlinelibrary.wiley.com/doi/abs/10.1002/sec.1032,https://onlinelibrary.wiley.com/doi/pdf/10.1002/sec.1032,,,1,4,No DOI available
Habitat connectivity shapes urban arthropod communities: the key role of green roofs,"S Braaker, J Ghazoul, MK Obrist, M Moretti - Ecology, 2014 - Wiley Online Library",2014,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/13-0705.1,https://esajournals.onlinelibrary.wiley.com/doi/pdf/10.1890/13-0705.1,,,1,111,No DOI available
Cognitive Connectivity Resilience in Multi-layer Remotely Deployed Mobile Internet of Things,"MJ Farooq, Q Zhu - GLOBECOM 2017-2017 IEEE Global …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/8254106/,https://arxiv.org/pdf/1709.00621,,,1,2,No DOI available
Cognitive radio based connectivity management for resilient end-to-end communications in VANETs,"C Silva, M Nogueira, D Kim, E Cerqueira… - Computer …, 2016 - Elsevier",2016,https://www.sciencedirect.com/science/article/pii/S0140366416000025,https://pdfs.semanticscholar.org/01f0/bf601fd4480383ae253f0d31a8796fd42639.pdf,,,1,5,No DOI available
Implementing global connectivity and mobility support in a wireless multi-hop ad hoc network,"R Brännström, C Åhlund, ER Kodikara… - … 04/01/2006-07/01/2006, 2006 - diva-portal.org",2006,http://www.diva-portal.org/smash/record.jsf?pid=diva2:1004312,http://www.diva-portal.org/smash/get/diva2:1004312/FULLTEXT01.pdf,,,1,2,No DOI available
Context-Awareness for Mobility Management,"JC Silva, AM Arsenio, NM Garcia - Proceedings of the 6th …, 2011 - academia.edu",2011,http://www.academia.edu/download/32619199/Context-Awareness_for_Mobility_Management_A_Systems_Survey_for_Healthcare_Monitoring.pdf,http://www.academia.edu/download/32619199/Context-Awareness_for_Mobility_Management_A_Systems_Survey_for_Healthcare_Monitoring.pdf,,,1,6,No DOI available
Performance and design considerations for mobile mesh networks,"JR Cleveland - Military Communications Conference, 1996 …, 1996 - ieeexplore.ieee.org",1996,https://ieeexplore.ieee.org/abstract/document/568622/,No PDF available,,,1,22,No DOI available
Seamless connectivity and mobility in wireless mesh networks,N Rivera - 2008 - Citeseer,2008,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.159.5307&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.159.5307&rep=rep1&type=pdf,,,1,2,No DOI available
Systemic resilience of complex urban systems,"S Salat, L Bourdic - TeMA-Trimestrale del Laboratorio Territorio …, 2012 - eprints.bice.rm.cnr.it",2012,http://eprints.bice.rm.cnr.it/4285/,http://eprints.bice.rm.cnr.it/4285/1/salat.pdf,,,1,30,No DOI available
Green Design,"K Yeang - Future Office, 2013 - books.google.com",2013,https://books.google.de/books?hl=de&lr=&id=uOZ4AgAAQBAJ&oi=fnd&pg=PA105&dq=Resilient+connectivity+AND+mobility&ots=PmikTTvqPT&sig=oOL2Oh1jIZ9D77db7RnZ907i6-I,No PDF available,,,1,37,No DOI available
Adaptation to environmental change: contributions of a resilience framework,"DR Nelson, WN Adger, K Brown - Annu. Rev. Environ. Resour., 2007 - annualreviews.org",2007,https://www.annualreviews.org/doi/abs/10.1146/annurev.energy.32.051807.090348,http://eprints.icrisat.ac.in/4245/1/AnnualReviewofEnvResources_32_395-419_2007.pdf,,,1,1602,No DOI available
"Resilient territories and mobility adaptation strategies in times of economic recession: Evidence from the metropolitan region of Barcelona, Spain 2004–2012","O Marquet, C Miralles-Guasch - European Urban and …, 2017 - journals.sagepub.com",2017,http://journals.sagepub.com/doi/abs/10.1177/0969776417703158,No PDF available,,,1,4,No DOI available
Smart governance: A roadmap for research and practice,"HJ Scholl, MC Scholl - iConference 2014 Proceedings, 2014 - ideals.illinois.edu",2014,https://www.ideals.illinois.edu/handle/2142/47408,https://www.ideals.illinois.edu/bitstream/handle/2142/47408/060.mobi?sequence=4,,,1,101,No DOI available
Analyzing topology dynamics in ad hoc networks using a smooth mobility model,"M Zhao, W Wang - Wireless Communications and Networking …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4224849/,https://research.ece.ncsu.edu/netwis/papers/07zw-wcnc.pdf,,,1,35,No DOI available
A survey of mobility in information-centric networks: Challenges and research directions,"G Tyson, N Sastry, I Rimac, R Cuevas… - Proceedings of the 1st …, 2012 - dl.acm.org",2012,https://dl.acm.org/citation.cfm?id=2248363,https://www.researchgate.net/profile/Gareth_Tyson/publication/225082706_A_Survey_of_Mobility_in_Information-Centric_Networks_Challenges_and_Research_Directions/links/0912f4fc8a38b42ddb000000/A-Survey-of-Mobility-in-Information-Centric-Networks-Challenges-and-Research-Directions.pdf,,,1,110,No DOI available
Resilience and knowledge in a metric for heterogeneous wireless connectivity,"R Melo, A Santos, M Nogueira, D Medhi - … City, MO, USA, Tech. Rep. RT …, 2013 - inf.ufpr.br",2013,http://www.inf.ufpr.br/ppginf/Relatorios_Tecnicos/RT_DINF003_2013.pdf,http://www.inf.ufpr.br/ppginf/Relatorios_Tecnicos/RT_DINF003_2013.pdf,,,1,2,No DOI available
"Impact of the mobility models, route and link connectivity on the performance of position based routing protocols","A Macintosh, M Feisiyau, M GHAVAMI - ADCAIJ: Advances in …, 2014 - revistas.usal.es",2014,http://revistas.usal.es/index.php/2255-2863/article/view/ADCAIJ2014317491,http://revistas.usal.es/index.php/2255-2863/article/viewFile/ADCAIJ2014317491/12518,,,1,3,No DOI available
J Chen,"J Chen, Q Zhu - arXiv preprint arXiv: 1505.07158, 2015",1505,/citations?user=NUsOZVwAAAAJ&hl=de&oi=sra,No PDF available,,,1,2,No DOI available
Supporting secure communication and data collection in mobile sensor networks,"L Zhou, J Ni, CV Ravishankar - INFOCOM 2006. 25th IEEE International …, 2006 - cs.ucr.edu",2006,http://www.cs.ucr.edu/~ravi/Papers/NWConf/mgke_infocom06.pdf,http://www.cs.ucr.edu/~ravi/Papers/NWConf/mgke_infocom06.pdf,,,1,51,No DOI available
Intelligence and mobility for BT's next generation networks,"MI Wardlaw - BT technology journal, 2005 - Springer",2005,https://link.springer.com/article/10.1007/s10550-005-0105-3,No PDF available,,,1,14,No DOI available
Resilient key establishment for mobile sensor networks,"K Karaca, A Levi - … in Sensor Systems and Workshops (DCOSS …, 2011 - ieeexplore.ieee.org",2011,https://ieeexplore.ieee.org/abstract/document/5982207/,No PDF available,,,1,2,No DOI available
Establishing a Sustainable Development Goal on Cities,"M Rivera, AL JBB - IASS Policy Brief, 2013 - iass-potsdam.de",2013,https://www.iass-potsdam.de/sites/default/files/files/policy_brief_3_2013_establishing_a_sustainable_development_goal_on_cities_0.pdf,https://www.iass-potsdam.de/sites/default/files/files/policy_brief_3_2013_establishing_a_sustainable_development_goal_on_cities_0.pdf,,,1,4,No DOI available
SatCom systems in the context of Future Internet-enabled smart infrastructures,"N Chuberre, M Piccinni, JF Boutillon… - … (asma) and the 11th …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5586857/,No PDF available,,,1,2,No DOI available
Session mobility in the Mockets communication middleware,"C Stefanelli, M Tortonesi, E Benvegnu… - … , 2008. ISCC 2008 …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4625658/,https://www.researchgate.net/profile/Mauro_Tortonesi/publication/4369724_Session_mobility_in_the_mockets_communication_middleware/links/569793f608ae34f3cf1f04ec.pdf,,,1,6,No DOI available
Towards a decision engine for self-remediating resilient networks,"T Schäfer, P Smith, M Schöller… - … Workshop on Self …, 2007 - eprints.lancs.ac.uk",2007,http://eprints.lancs.ac.uk/41858/1/iwsos2007_poster.pdf,No PDF available,,,1,2,No DOI available
On the expected connection lifetime and stochastic resilience of wireless multi-hop networks,"F Xing, W Wang - Global Telecommunications Conference …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4411153/,https://research.ece.ncsu.edu/netwis/papers/07xingw-gc.pdf,,,1,7,No DOI available
"Patients with chronic pain exhibit a complex relationship triad between pain, resilience, and within-and cross-network functional connectivity of the default mode …","KS Hemington, A Rogachov, JC Cheng, RL Bosma… - Pain, 2018 - journals.lww.com",2018,https://journals.lww.com/pain/Fulltext/2018/08000/Patients_with_chronic_pain_exhibit_a_complex.20.aspx,No PDF available,,,1,2,No DOI available
Modifying the hiperlan/1 cac layer protocol for intermittent connectivity,"C Coutras - … and Control Systems and Workshops (ICUMT) …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5676557/,No PDF available,,,1,2,No DOI available
GSTAR: generalized storage-aware routing for mobilityfirst in the future mobile internet,"SC Nelson, G Bhanage, D Raychaudhuri - Proceedings of the sixth …, 2011 - dl.acm.org",2011,https://dl.acm.org/citation.cfm?id=1999922,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.306.5804&rep=rep1&type=pdf,,,1,83,No DOI available
ENHANCING THE “LAST MILE” COMMUNICATIONS AT AIRPORTS,"K Sampigethaya, M Li, TM Mitchell - 28th International Congress of …, 2012 - icas.org",2012,http://icas.org/ICAS_ARCHIVE/ICAS2012/PAPERS/733.PDF,http://icas.org/ICAS_ARCHIVE/ICAS2012/PAPERS/733.PDF,,,1,2,No DOI available
"Incorporating Equity and Resiliency in Municipal Transportation Planning: Case Study of Mobility Hubs in Oakland, California","K Anderson, SD Blanchard… - … Record: Journal of …, 2017 - trrjournalonline.trb.org",2017,http://trrjournalonline.trb.org/doi/abs/10.3141/2653-08,No PDF available,,,1,2,No DOI available
Mobility Resilient Distributed Topology Control Based on Local Topology Expire Time in Mobile Ad Hoc Networks [J],"X LI, H LIN, D ZHANG - Journal of System Simulation, 2013 - en.cnki.com.cn",2013,http://en.cnki.com.cn/Article_en/CJFDTotal-XTFZ201307029.htm,No PDF available,,,1,1,No DOI available
Optimal path discovery with mobility management in heterogeneous mesh networks,"IA Shah, S Jan, SA Mahmud… - Future Computer and …, 2009 - ieeexplore.ieee.org",2009,https://ieeexplore.ieee.org/abstract/document/5189742/,No PDF available,,,1,2,No DOI available
Use of fuzzy cognitive maps to study urban resilience and transformation,"M Olazabal, U Pascual - Environmental Innovation and Societal Transitions, 2016 - Elsevier",2016,https://www.sciencedirect.com/science/article/pii/S2210422415300010,https://www.researchgate.net/profile/Marta_Olazabal/publication/280085661_Use_of_fuzzy_cognitive_maps_to_study_urban_resilience_and_transformation/links/55b2580b08aed621ddfdbb8b,,,1,29,No DOI available
Spatial economic resilience and accessibility: a joint perspective,"J Östh, A Reggiani, G Galiazzo - Computers, Environment and Urban …, 2015 - Elsevier",2015,https://www.sciencedirect.com/science/article/pii/S019897151400088X,No PDF available,,,1,27,No DOI available
Connectivity conservation principles for Australia's National Wildlife Corridors,"B Mackey, HP Possingham… - … Landscapes: Lessons and …, 2013 - books.google.com",2013,https://books.google.de/books?hl=de&lr=&id=tqCY_Sj1GBoC&oi=fnd&pg=PA233&dq=Resilient+connectivity+AND+mobility&ots=jdg6R7zlyY&sig=cXsmuj38TsV5fJ22ScmYYo-nkgE,No PDF available,,,1,5,No DOI available
"The resilience of road transport networks redundancy, vulnerability and mobility characteristics","EL Rashidy, RA Hassan - 2014 - etheses.whiterose.ac.uk",2014,http://etheses.whiterose.ac.uk/7782/,http://etheses.whiterose.ac.uk/7782/1/thesis_final_10_1-2015.pdf,,,1,3,No DOI available
From wireless sensor networks towards cyber physical systems,"FJ Wu, YF Kao, YC Tseng - Pervasive and Mobile computing, 2011 - Elsevier",2011,https://www.sciencedirect.com/science/article/pii/S1574119211000368,No PDF available,,,1,286,No DOI available
