title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Migrating a mobile application towards a distributed database for simplified synchronisation,K Lorenzen - 2013 - diva-portal.org,2013,http://www.diva-portal.org/smash/record.jsf?pid=diva2:668896,http://www.diva-portal.org/smash/get/diva2:668896/FULLTEXT01.pdf,,,1,2,No DOI available
NoSQL systems for big data management,"VN Gudivada, D Rao… - … (SERVICES), 2014 IEEE …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/6903264/,http://iranarze.ir/wp-content/uploads/2017/07/7162-English-IranArze.pdf,,,1,66,No DOI available
CAP on mobility control for 4G LTE networks,"Y Li, Z Yuan, C Peng, S Lu - Proceedings of the 3rd Workshop on Hot …, 2016 - dl.acm.org",2016,https://dl.acm.org/citation.cfm?id=2980120,http://metro.cs.ucla.edu/papers/hotwireless16.pdf,,,1,2,No DOI available
Regulable convergence radius for flexible auxiliary control law in wheeled mobile robots singularly perturbed: curvilinear approach,"CAP Fernández, JJF Cerqueira… - XII Simpósio Brasileiro de …, 2015 - researchgate.net",2015,https://www.researchgate.net/profile/Antonio_Lima6/publication/283451500_REGULABLE_CONVERGENCE_RADIUS_FOR_FLEXIBLE_AUXILIARY_CONTROL_LAW_IN_WHEELED_MOBILE_ROBOTS_SINGULARLY_PERTURBED_CURVILINEAR_APPROACH/links/56389b5308ae7f7eb185b157.pdf,https://www.researchgate.net/profile/Antonio_Lima6/publication/283451500_REGULABLE_CONVERGENCE_RADIUS_FOR_FLEXIBLE_AUXILIARY_CONTROL_LAW_IN_WHEELED_MOBILE_ROBOTS_SINGULARLY_PERTURBED_CURVILINEAR_APPROACH/links/56389b5308ae7f7eb185b157.pdf,,,1,1,No DOI available
Database management systems: a nosql analysis,"I Mapanga, P Kadebu - International Journal of Modern …, 2013 - academia.edu",2013,http://www.academia.edu/download/32373170/Database_Management_System_A_NoSQL_Analysis.pdf,http://www.academia.edu/download/32373170/Database_Management_System_A_NoSQL_Analysis.pdf,,,1,15,No DOI available
Control of wheeled mobile robots singularly perturbed by using the slipping and skidding variations: curvilinear coordinates approach (Part I),"CAP Fernández, JJF Cerqueira, AMN Lima - IFAC-PapersOnLine, 2015 - Elsevier",2015,https://www.sciencedirect.com/science/article/pii/S2405896315026403,No PDF available,,,1,1,No DOI available
Cap for networks,"A Panda, C Scott, A Ghodsi, T Koponen… - Proceedings of the …, 2013 - dl.acm.org",2013,https://dl.acm.org/citation.cfm?id=2491186,https://people.eecs.berkeley.edu/~apanda/papers/cap-paper.pdf,,,1,61,No DOI available
Scalable data management: NoSQL data stores in research and practice,"F Gessert, N Ritter - Data Engineering (ICDE), 2016 IEEE 32nd …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7498360/,https://www.baqend.com/files/ICDE_2016_tutorial.pdf,,,1,12,No DOI available
Maintaining Consistency in Data-Intensive Cloud Computing Environment,"S Basu, PK Pattnaik - Progress in Computing, Analytics and Networking, 2018 - Springer",2018,https://link.springer.com/chapter/10.1007/978-981-10-7871-2_25,No PDF available,,,1,1,No DOI available
Facilitating Multi-Device Usage in mHealth.,"RK Lomotey, R Deters - JoWUA, 2013 - isyou.info",2013,http://isyou.info/jowua/papers/jowua-v4n2-5.pdf,http://isyou.info/jowua/papers/jowua-v4n2-5.pdf,,,1,2,No DOI available
A cloud service for end-user participation concerning the internet of things,"C Atkins, K Koyanagi, T Tsuchiya… - … Image Technology & …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6727202/,https://www.researchgate.net/profile/Hiroaki_Sawano/publication/262329181_A_Cloud_Service_for_End-User_Participation_Concerning_the_Internet_of_Things/links/57b3bf9a08aeac317784a17b/A-Cloud-Service-for-End-User-Participation-Concerning-the-Internet-of-Things.pdf,,,1,14,No DOI available
Cloud based databases-A changing trend,"AS Kanade, A Gopal, S Kanade - International Journal of …, 2013 - academia.edu",2013,http://www.academia.edu/download/32079289/IJMRA-MIE3450.pdf,http://www.academia.edu/download/32079289/IJMRA-MIE3450.pdf,,,1,4,No DOI available
Reliable web services approaches of Mobile Cloud Computing: A comparative study,"AS Abdelfattah, T Abdelkader… - … (ICICIS), 2015 IEEE …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7397224/,https://www.researchgate.net/profile/Nina_Rizun/publication/287111776_ICICIS2015ProceedingsVolume3/data/5671af1408aeb8b21c6dbe8e/ICICIS2015ProceedingsVolume3.pdf#page=233,,,1,No cite count available,No DOI available
ACID Properties,"M Amakobe, K Hargiss - researchgate.net",No year available,https://www.researchgate.net/profile/Moody_Amakobe/publication/275521655_Mobile_transaction_processing_model/links/553e786f0cf20184050f8603,https://www.researchgate.net/profile/Moody_Amakobe/publication/275521655_Mobile_transaction_processing_model/links/553e786f0cf20184050f8603,,,1,No cite count available,No DOI available
Distributed Transactions for Semantic Web Workflows-Overcoming the CAP Limitations on Virtual Organizations,"DJ Buehrer, CY Wang - … on Parallel and Distributed Processing with …, 2010 - computer.org",2010,https://www.computer.org/csdl/proceedings/ispa/2010/4190/00/4190a465-abs.html,No PDF available,,,1,No cite count available,No DOI available
Different Databases for Different Strokes,"G Vial - IEEE Software, 2018 - ieeexplore.ieee.org",2018,https://ieeexplore.ieee.org/abstract/document/8314165/,No PDF available,,,1,No cite count available,No DOI available
Stability analysis for mobile robots with different time-scales based on unsupervised competitive neural networks,"CAP Fernández, JJF Cerqueira - 2017 Latin American Robotics …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/8215270/,No PDF available,,,1,No cite count available,No DOI available
CAP limits in telecom subscriber database design,"J Arauz - Proceedings of the VLDB Endowment, 2014 - dl.acm.org",2014,https://dl.acm.org/citation.cfm?id=2733019,https://core.ac.uk/download/pdf/24067006.pdf,,,1,No cite count available,No DOI available
SQL vs NoSQL,"AGM Mohmmed, SEF Osman - researchgate.net",No year available,https://www.researchgate.net/profile/Alshafie_Gafaar/publication/327834246_SQL_vs_NoSQL/links/5ba7fcfe92851ca9ed2115fc/SQL-vs-NoSQL.pdf,https://www.researchgate.net/profile/Alshafie_Gafaar/publication/327834246_SQL_vs_NoSQL/links/5ba7fcfe92851ca9ed2115fc/SQL-vs-NoSQL.pdf,,,1,No cite count available,No DOI available
Rapid scalability of complex and dynamic web-based systems: Challenges and recent approaches to mitigation,"M Malarvannan, S Ramaswamy - System of Systems Engineering …, 2010 - researchgate.net",2010,https://www.researchgate.net/profile/Srini_Ramaswamy/publication/224165585_Rapid_scalability_of_complex_and_dynamic_web-based_systems_Challenges_and_recent_approaches_to_mitigation/links/02e7e52ee7330d5315000000/Rapid-scalability-of-complex-and-dynamic-web-based-systems-Challenges-and-recent-approaches-to-mitigation.pdf,https://www.researchgate.net/profile/Srini_Ramaswamy/publication/224165585_Rapid_scalability_of_complex_and_dynamic_web-based_systems_Challenges_and_recent_approaches_to_mitigation/links/02e7e52ee7330d5315000000/Rapid-scalability-of-complex-and-dynamic-web-based-systems-Challenges-and-recent-approaches-to-mitigation.pdf,,,1,4,No DOI available
Cloud Types for Eventual Consistency,"D Leijen, S Burckhardt, BP Wood, M Fahndrich - 2012 - microsoft.com",2012,https://www.microsoft.com/en-us/research/publication/cloud-types-for-eventual-consistency/,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/02/CloudTypes-ECOOP12.pdf,,,1,No cite count available,No DOI available
Rise of NewSQL,"H Tailor, S Choudhary, V Jain - ijrest.net",No year available,https://ijrest.net/downloads/volume-2/issue-1/pid-212015010.pdf,https://ijrest.net/downloads/volume-2/issue-1/pid-212015010.pdf,,,1,No cite count available,No DOI available
Consistency Models for Mobile Games with Cloud Databases,B Norling - 2015 - diva-portal.org,2015,http://www.diva-portal.org/smash/record.jsf?pid=diva2:852810,http://www.diva-portal.org/smash/get/diva2:852810/FULLTEXT01.pdf,,,1,No cite count available,No DOI available
"Database for Unstructured, Semistructured data-NoSQL","P Maan - Database, 2015 - ijarcet.org",2015,http://ijarcet.org/wp-content/uploads/IJARCET-VOL-4-ISSUE-2-466-469.pdf,http://ijarcet.org/wp-content/uploads/IJARCET-VOL-4-ISSUE-2-466-469.pdf,,,1,No cite count available,No DOI available
Declared causality in wide-area replicated storage,"K Lady, M Kim, B Noble - Reliable Distributed Systems …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/7000127/,http://www.academia.edu/download/35019339/wpsds14_causality.updatedCR.pdf,,,1,3,No DOI available
Bits& Bytes,"A Sattar, T Lorenzen, K Nallamaddi - acm, 2013 - dl.acm.org",2013,https://dl.acm.org/ft_gateway.cfm?ftid=1373885&id=2465085#page=52,No PDF available,,,1,No cite count available,No DOI available
A NoSQL-based Approach for Real-Time Managing of Embedded Data Bases,"A Gueidi, H Gharsellaoui… - Computer Applications & …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7791990/,No PDF available,,,1,2,No DOI available
Evaluating NoSQL document oriented data model,"H Hashem, D Ranc - Future Internet of Things and Cloud …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7592700/,No PDF available,,,1,5,No DOI available
,"D Aggarwal, S Roopam - International Journal Of Engineering And Computer …, 2016",2016,javascript:void(0),https://pdfs.semanticscholar.org/88fc/41445f97422dd192e0c88071f3b98bdfc94d.pdf,,,1,1,No DOI available
RSAM: An enhanced architecture for achieving web services reliability in mobile cloud computing,"AS Abdelfattah, T Abdelkader… - Journal of King Saud …, 2018 - Elsevier",2018,https://www.sciencedirect.com/science/article/pii/S1319157817300642,https://www.sciencedirect.com/science/article/pii/S1319157817300642,,,1,1,No DOI available
Fast Data Patterns,"R Estrada, I Ruiz - Big Data SMACK, 2016 - Springer",2016,https://link.springer.com/chapter/10.1007/978-1-4842-2175-4_9,No PDF available,,,1,No cite count available,No DOI available
NoSql Data Storage Impact:–An Assessment via a Case Study,"T Welzer - Information Modelling and Knowledge Bases XXVII, 2016 - books.google.com",2016,https://books.google.de/books?hl=de&lr=&id=a8fXCwAAQBAJ&oi=fnd&pg=PA340&dq=Mobile+transactions+AND+CAP+theorem&ots=dhp0uscGV7&sig=oYM-NWNfMxXspzbkqgmki9wV7gw,No PDF available,,,1,No cite count available,No DOI available
NoSQL Databases for Big Data Management,"D Gaspar, M Mabic - Central European Conference on …, 2016 - search.proquest.com",2016,http://search.proquest.com/openview/aad715de2556dca626353df397ce0912/1?pq-origsite=gscholar&cbl=1986354,No PDF available,,,1,No cite count available,No DOI available
NoSQL databases as a data warehouse for decision support systems,"J Kurpanik - Zeszyty Naukowe/Wyższa Szkoła Oficerska Wojsk …, 2017 - yadda.icm.edu.pl",2017,https://yadda.icm.edu.pl/baztech/session.action?userAction=property&parameterName=search%2FitemsPerPage&parameterValue=10&currentUrl=%2Fbaztech%2Felement%2Fbwmeta1.element.baztech-6ef31e46-21ca-41c5-b812-a268a2208b99&currentApplicationPath=%2Felement%2Fbwmeta1.element.baztech-6ef31e46-21ca-41c5-b812-a268a2208b99&selectResultsNumber=10,https://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-6ef31e46-21ca-41c5-b812-a268a2208b99/c/10_Kurpanik_NOSQL_124-131.pdf,,,1,No cite count available,No DOI available
Emerging trends and technologies in big data processing,"R Casado, M Younas - Concurrency and Computation: Practice …, 2015 - Wiley Online Library",2015,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.3398,https://www.researchgate.net/profile/Ruben_Casado/publication/266373455_Emerging_trends_and_technologies_in_big_data_processing/links/5b0e52a44585157f87227c06/Emerging-trends-and-technologies-in-big-data-processing.pdf,,,1,49,No DOI available
Scalable Cloud Computing,K Heljanko - cse.tkk.fi,No year available,http://www.cse.tkk.fi/fi/opinnot/T-110.5121/2012/luennot-files/T-110.5121%20Scalable%20Cloud%20Computing%2010102012%20KH.pdf,http://www.cse.tkk.fi/fi/opinnot/T-110.5121/2012/luennot-files/T-110.5121%20Scalable%20Cloud%20Computing%2010102012%20KH.pdf,,,1,No cite count available,No DOI available
Principles of eventual consistency,"S Burckhardt - Foundations and Trends® in Programming …, 2014 - nowpublishers.com",2014,http://www.nowpublishers.com/article/Details/PGL-011,http://www.nowpublishers.com/article/DownloadSummary/PGL-011,,,1,60,No DOI available
,JR Getta,No year available,javascript:void(0),No PDF available,,,1,No cite count available,No DOI available
International Journal of Advanced Research in Computer Science and Software Engineering,"AB Angadi, AB Angadi, KC Gull - International Journal, 2013 - academia.edu",2013,http://www.academia.edu/download/37100856/journal_ppr.pdf,http://www.academia.edu/download/37100856/journal_ppr.pdf,,,1,31,No DOI available
Energy saving of mobile devices based on component migration and replication in pervasive computing,"S Han, S Zhang, Y Zhang - International Conference on Ubiquitous …, 2006 - Springer",2006,https://link.springer.com/chapter/10.1007/11833529_65,No PDF available,,,1,10,No DOI available
A literature review on NoSQL database for big data processing,"MR Ahmed, MA Khatun, MA Ali… - International Journal of …, 2018 - researchgate.net",2018,https://www.researchgate.net/profile/Md_Razu_Ahmed/publication/325594421_A_literature_review_on_NoSQL_database_for_big_data_processing/links/5b1780c70f7e9b1912b39ea7/A-literature-review-on-NoSQL-database-for-big-data-processing.pdf,https://www.researchgate.net/profile/Md_Razu_Ahmed/publication/325594421_A_literature_review_on_NoSQL_database_for_big_data_processing/links/5b1780c70f7e9b1912b39ea7/A-literature-review-on-NoSQL-database-for-big-data-processing.pdf,,,1,No cite count available,No DOI available
A consistency preservation based approach for data-intensive cloud computing environment,"S Basu, PK Pattnaik - Computing, Communication and …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/8204097/,No PDF available,,,1,No cite count available,No DOI available
A Review of Leading Databases: Relational & Non-Relational Database,"NK Kashyap, BK Pandey… - i-Manager's Journal …, 2016 - search.proquest.com",2016,http://search.proquest.com/openview/bb0099e20449858d7f6ca64d980d14cb/1?pq-origsite=gscholar&cbl=2030619,No PDF available,,,1,2,No DOI available
CPSCoin: An Asset Token Building Efficiency within a Peer-to-Peer Electronic Value System,AA Alexandrov - coinpaymentscoin.com,No year available,https://coinpaymentscoin.com/cpscoin-whitepaper.pdf,https://coinpaymentscoin.com/cpscoin-whitepaper.pdf,,,1,No cite count available,No DOI available
Study of NoSQL Databases for Storing and Analyzing Traffic Data,"M Kaur, S Singh, N Aggarwal - Proceedings of 2nd International …, 2019 - Springer",2019,https://link.springer.com/chapter/10.1007/978-981-13-1217-5_56,No PDF available,,,1,No cite count available,No DOI available
A Polyglot Persistence approach for E-Commerce business model,"K Srivastava, N Shekokar - Information Science (ICIS) …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7845291/,No PDF available,,,1,2,No DOI available
Web data stores (aka NoSQL databases): a data model and data management perspective,"W Kim - International Journal of Web and Grid Services, 2014 - inderscienceonline.com",2014,https://www.inderscienceonline.com/doi/abs/10.1504/IJWGS.2014.058774,No PDF available,,,1,9,No DOI available
SURVEY ON NoSQL DATABASE CLASSIFFICATION: NEW ERA OF DATABASES FOR BIG DATA,"B Acharya, M Pandey, SS Rautaray - academia.edu",No year available,http://www.academia.edu/download/46704813/NoSQLFinal.pdf,http://www.academia.edu/download/46704813/NoSQLFinal.pdf,,,1,No cite count available,No DOI available
"NoSQL databases: new millennium database for big data, big users, cloud computing and its security challenges","AK Zaki - International Journal of Research in Engineering and …, 2014 - academia.edu",2014,http://www.academia.edu/download/34112932/NoSQL_DATABASES_NEW_MILLENNIUM_DATABASE_FOR_BIG_DATA__BIG_USERS__CLOUD_COMPUTING_AND_ITS_SECURITY_CHALLENGES.pdf,http://www.academia.edu/download/34112932/NoSQL_DATABASES_NEW_MILLENNIUM_DATABASE_FOR_BIG_DATA__BIG_USERS__CLOUD_COMPUTING_AND_ITS_SECURITY_CHALLENGES.pdf,,,1,19,No DOI available
Deuteronomy: Transaction support for cloud data,"J Levandoski, D Lomet, KK Zhao - 2011 - microsoft.com",2011,https://www.microsoft.com/en-us/research/publication/deuteronomy-transaction-support-for-cloud-data/,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/02/Deut-TC.pdf,,,1,122,No DOI available
Handling big data using NoSQL,"J Bhogal, I Choksi - Advanced Information Networking and …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7096207/,No PDF available,,,1,31,No DOI available
Custody transfer for reliable delivery in delay tolerant networks,"K Fall, W Hong, S Madden - IRB-TR-03-030, July, 2003 - Citeseer",2003,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.10.8597&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.10.8597&rep=rep1&type=pdf,,,1,180,No DOI available
NoSQL Paradigm and Performance Evaluation,"P Swaroop, K Vijit Gupta - Scientific Society of Advanced Research and …, 2016 - ssarsc.org",2016,http://www.ssarsc.org/volumes/ijgsgi/volume3/SSARSC-IJGSGI_3.pdf,http://www.ssarsc.org/volumes/ijgsgi/volume3/SSARSC-IJGSGI_3.pdf,,,1,1,No DOI available
LMD Report Master,MA NAOUI - univ-eloued.dz,No year available,http://www.univ-eloued.dz/images/memoir/file/M.T-098-01.pdf,http://www.univ-eloued.dz/images/memoir/file/M.T-098-01.pdf,,,1,No cite count available,No DOI available
Efficient trust management with Bayesian-Evidence theorem to secure public key infrastructure-based mobile ad hoc networks,"VS Janani, MSK Manikandan - EURASIP …, 2018 - jwcn-eurasipjournals.springeropen …",2018,https://jwcn-eurasipjournals.springeropen.com/articles/10.1186/s13638-017-1001-5,https://jwcn-eurasipjournals.springeropen.com/articles/10.1186/s13638-017-1001-5,,,1,3,No DOI available
"Mobile radio slotted ALOHA with capture, diversity and retransmission control in the presence of shadowing","M Zorzi - Wireless Networks, 1998 - Springer",1998,https://link.springer.com/article/10.1023/A:1019129012116,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.39.7354&rep=rep1&type=pdf,,,1,39,No DOI available
NoSQL Databases,M Hauck - ziti.uni-heidelberg.de,No year available,http://www.ziti.uni-heidelberg.de/ziti/uploads/ce_group/seminar/2012-Matthias_Hauck-NoSQL_Databases-Paper.pdf,http://www.ziti.uni-heidelberg.de/ziti/uploads/ce_group/seminar/2012-Matthias_Hauck-NoSQL_Databases-Paper.pdf,,,1,No cite count available,No DOI available
NOSQL—New wave for big data storage and retrieval solution and its comparison: A survey,"ND Surati, BI Shah - Int. J. Sci. Technol. Eng., 2015 - ijste.org",2015,http://www.ijste.org/articles/IJSTEV2I4055.pdf,http://www.ijste.org/articles/IJSTEV2I4055.pdf,,,1,1,No DOI available
On the Design of Distributed Programming Models,"CS Meiklejohn - Proceedings of the Programming Models and …, 2017 - dl.acm.org",2017,https://dl.acm.org/citation.cfm?id=3166093,https://arxiv.org/pdf/1701.07615,,,1,1,No DOI available
The market that never was: Turf wars and failed alliances in mobile payments,"P Ozcan, FM Santos - Strategic management journal, 2015 - Wiley Online Library",2015,https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.2292,http://pinarozcan.com/wp-content/uploads/2018/06/Ozcan-Santos-SMJ-Pre-edit.pdf,,,1,93,No DOI available
A NOVEL TECHNIQUE IN NoSQL DATA EXTRACTION,"R Chaudhary, G Singh - Citeseer",No year available,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.675.4207&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.675.4207&rep=rep1&type=pdf,,,1,No cite count available,No DOI available
Flooding in 3-dimensional mobile ad hoc networks using 1-hop information,"X Bai, X Wei, S Bai - International Journal of Sensor …, 2018 - inderscienceonline.com",2018,https://www.inderscienceonline.com/doi/abs/10.1504/IJSNET.2018.089274,No PDF available,,,1,No cite count available,No DOI available
Two Level Auditing Structure: Consistency as a Service,APRB Nadagoudar - 2015 - pdfs.semanticscholar.org,2015,https://pdfs.semanticscholar.org/03b1/69ec886bd099796e11ed9b80c404bbde00c3.pdf,https://pdfs.semanticscholar.org/03b1/69ec886bd099796e11ed9b80c404bbde00c3.pdf,,,1,No cite count available,No DOI available
Towards an integrated platform for big data analysis,"M Bohlouli, F Schulz, L Angelis, D Pahor… - Integration of practice …, 2013 - Springer",2013,https://link.springer.com/chapter/10.1007/978-3-642-34471-8_4,No PDF available,,,1,36,No DOI available
Probabilistic cap and timely adaptive key-value stores,"MR Rahman, L Tseng, S Nguyen, I Gupta, N Vaidya - 2014 - core.ac.uk",2014,https://core.ac.uk/download/pdf/29152410.pdf,https://core.ac.uk/download/pdf/29152410.pdf,,,1,2,No DOI available
Renaissance in database management: navigating the landscape of candidate systems,"VN Gudivada, D Rao, VV Raghavan - Computer, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7452311/,https://cs.uwaterloo.ca/~palencar/cs846/fall-2016/presentations/student/regular/oct20/02-Palmer.pdf,,,1,16,No DOI available
The research study on DynamoDB—NoSQL database service,"M Niranjanamurthy, UL Archana… - Int. J. Comput. Sci …, 2014 - academia.edu",2014,http://www.academia.edu/download/35162087/V3I10201487.pdf,http://www.academia.edu/download/35162087/V3I10201487.pdf,,,1,3,No DOI available
Conflict-free replicated data types,"M Shapiro, N Preguiça, C Baquero… - Symposium on Self …, 2011 - Springer",2011,https://link.springer.com/10.1007/978-3-642-24550-3_29,https://hal.inria.fr/inria-00609399/document,,,1,413,No DOI available
