title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Vertical handoffs in wireless overlay networks,"M Stemm, RH Katz - Mobile Networks and applications, 1998 - Springer",1998,https://link.springer.com/article/10.1023/A:1019197320544,https://pdfs.semanticscholar.org/cf29/6abe93a2c78a028f23673f2c77b903ee6927.pdf,,,1,946,No DOI available
A delay-tolerant network architecture for challenged internets,"K Fall - Proceedings of the 2003 conference on Applications …, 2003 - dl.acm.org",2003,https://dl.acm.org/citation.cfm?id=863960,http://cs.ecs.baylor.edu/~donahoo/classes/5321/papers/F03.pdf,,,1,4191,No DOI available
A survey of energy efficient network protocols for wireless networks,"CE Jones, KM Sivalingam, P Agrawal, JC Chen - wireless networks, 2001 - dl.acm.org",2001,https://dl.acm.org/citation.cfm?id=500486,http://people.cs.pitt.edu/~melhem/courses/3530/papers/pm1.pdf,,,1,1203,No DOI available
Protocols for self-organization of a wireless sensor network,"K Sohrabi, J Gao, V Ailawadhi… - IEEE personal …, 2000 - academia.edu",2000,http://www.academia.edu/download/22457394/10.1.1.85.4979.pdf,http://www.academia.edu/download/22457394/10.1.1.85.4979.pdf,,,1,2919,No DOI available
Method and system for maintaining a wireless data connection,"W Zhao, SR Chaudry, TLT Plestid, H Xue… - US Patent …, 2010 - Google Patents",2010,https://patents.google.com/patent/US7818025B2/en,No PDF available,,,1,181,No DOI available
Data management for mobile computing,"E Pitoura, G Samaras - 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=90EGCAAAQBAJ&oi=fnd&pg=PR7&dq=wireless+data+networks+AND+disconnection+AND+(management+OR+handling)&ots=qwzFS-_Vcc&sig=08UQOY2yHVfDuOswNvQqNGiOT6g,http://img3.wikia.nocookie.net/__cb20140731130305/mobile-computing-prediction/images/8/88/Data_Management.pdf,,,1,397,No DOI available
Remote access apparatus and method which allow dynamic internet protocol (IP) address management,"AS Rodwin, JH Wenocur, MG Feinstein - US Patent 5,812,819, 1998 - Google Patents",1998,https://patents.google.com/patent/US5812819A/en,No PDF available,,,1,476,No DOI available
A disconnection-tolerant transport for drive-thru internet environments,"J Ott, D Kutscher - … 2005. 24th Annual Joint Conference of the …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1498464/,http://www.floating-content.net/~jo/papers/2005-infocom-pcmp.pdf,,,1,275,No DOI available
Data management in location-dependent information services,"DL Lee, J Xu, B Zheng, WC Lee - IEEE Pervasive computing, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1037724/,http://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=1117&context=sis_research,,,1,260,No DOI available
System and method for service quality management for wireless devices,"B Nath, R Kushwaha, P Massam - US Patent 7,925,740, 2011 - Google Patents",2011,https://patents.google.com/patent/US7925740B2/en,No PDF available,,,1,184,No DOI available
M-TCP: TCP for mobile cellular networks,"K Brown, S Singh - ACM SIGCOMM Computer Communication Review, 1997 - dl.acm.org",1997,https://dl.acm.org/citation.cfm?id=269794,http://courses.cs.washington.edu/courses/cse561/01sp/papers/BS97.pdf,,,1,758,No DOI available
Mobile data and transaction management,"SK Madria, M Mohania, SS Bhowmick, B Bhargava - Information Sciences, 2002 - Elsevier",2002,https://www.sciencedirect.com/science/article/pii/S0020025502001780,http://www.eprint.iitd.ac.in/bitstream/2074/1040/1/madriamob2002.pdf,,,1,124,No DOI available
A key-management scheme for distributed sensor networks,"L Eschenauer, VD Gligor - Proceedings of the 9th ACM Conference on …, 2002 - dl.acm.org",2002,https://dl.acm.org/citation.cfm?id=586117,http://sce.uhcl.edu/yang/teaching/csci5931WSNfall2008/WSN%20Papers/EschenuauerAKeyManagementScheme.pdf,,,1,4766,No DOI available
Sending messages to mobile users in disconnected ad-hoc wireless networks,"Q Li, D Rus - … conference on Mobile computing and networking, 2000 - dl.acm.org",2000,https://dl.acm.org/citation.cfm?id=345918,https://www.researchgate.net/profile/Daniela_Rus/publication/2436330_Sending_Messages_to_Mobile_Users_in_Disconnected_Ad-hoc_Wireless_Networks/links/56d0438508ae059e375cfad8.pdf,,,1,402,No DOI available
Traffic routing in small wireless data networks,"TM Stiller, WE Stephens, NP Newman - US Patent 6,130,881, 2000 - Google Patents",2000,https://patents.google.com/patent/US6130881A/en,No PDF available,,,1,199,No DOI available
Dynamic source routing in ad hoc wireless networks,"DB Johnson, DA Maltz - Mobile computing, 1996 - Springer",1996,https://link.springer.com/chapter/10.1007/978-0-585-29603-6_5,http://www.cs.rice.edu/~dbj/pubs/kluwer-dsr.pdf,,,1,12482,No DOI available
Method and apparatus for intrusion management in a wireless network using physical location determination,"D Aljadeff, Y Bar-Gil, M Overy… - US Patent App. 10 …, 2003 - Google Patents",2003,https://patents.google.com/patent/US20030232598A1/en,No PDF available,,,1,106,No DOI available
"Wireless ATM networks: Architecture, system design and prototyping","D Raychaudhuri - IEEE Personal Communications, 1996 - ieeexplore.ieee.org",1996,https://ieeexplore.ieee.org/abstract/document/536478/,No PDF available,,,1,187,No DOI available
SHIMMER™–A wireless sensor platform for noninvasive biomedical research,"A Burns, BR Greene, MJ McGrath… - IEEE Sensors …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5482214/,https://www.researchgate.net/profile/Barry_Greene2/publication/224144462_SHIMMERTM_-_A_wireless_sensor_platform_for_noninvasive_biomedical_research/links/0f31753b169553208f000000.pdf,,,1,435,No DOI available
Data collection in wireless sensor networks with mobile elements: A survey,"M Di Francesco, SK Das, G Anastasi - … Transactions on Sensor Networks …, 2011 - dl.acm.org",2011,https://dl.acm.org/citation.cfm?id=1993049,https://www.researchgate.net/profile/Giuseppe_Anastasi/publication/220443127_Data_Collection_in_Wireless_Sensor_Networks_with_Mobile_Elements_A_Survey/links/0c960518ab9aaa656c000000/Data-Collection-in-Wireless-Sensor-Networks-with-Mobile-Elements-A-Survey.pdf,,,1,465,No DOI available
IDMP: an intradomain mobility management protocol for next-generation wireless networks,"S Das, A McAuley, A Dutta, A Misra… - IEEE Wireless …, 2002 - scss.tcd.ie",2002,http://www.scss.tcd.ie/~htewari/papers/idmp.pdf,http://www.scss.tcd.ie/~htewari/papers/idmp.pdf,,,1,138,No DOI available
Performance evaluation of an optimal cache replacement policy for wireless data dissemination,"J Xu, Q Hu, WC Lee, DL Lee - … on knowledge and Data …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1264827/,https://pdfs.semanticscholar.org/4d34/8bfa95fa6dcf12f3a8f5db6d49d193ec3360.pdf,,,1,138,No DOI available
Sink mobility protocols for data collection in wireless sensor networks,"I Chatzigiannakis, A Kinalis, S Nikoletseas - … management and wireless …, 2006 - dl.acm.org",2006,https://dl.acm.org/citation.cfm?id=1164793,http://www.academia.edu/download/44967178/Sink_mobility_protocols_for_data_collect20160421-712-1fa74k0.pdf,,,1,190,No DOI available
VADD: Vehicle-Assisted Data Delivery in Vehicular Ad Hoc Networks,"J Zhao, G Cao - IEEE transactions on vehicular technology, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4356982/,http://mail.tku.edu.tw/jingo/wireless/paper/9-7.pdf,,,1,1416,No DOI available
Differentiated management of wireless connectivity,"Y Lu, O Contant, W Zhao, A Banerjee… - US Patent …, 2014 - Google Patents",2014,https://patents.google.com/patent/US8793304B2/en,https://patentimages.storage.googleapis.com/3d/2f/b7/56d1d72be3ff20/US20080086529A1.pdf,,,1,67,No DOI available
Apparatus and method for integrated billing management by real-time session management in wire/wireless integrated service network,"JH Bang, GM Kang, YL Cho, JH Lee - US Patent 8,204,190, 2012 - Google Patents",2012,https://patents.google.com/patent/US8204190B2/en,No PDF available,,,1,141,No DOI available
Radio resource management in emerging heterogeneous wireless networks,"K Piamrat, A Ksentini, JM Bonnin, C Viho - Computer Communications, 2011 - Elsevier",2011,https://www.sciencedirect.com/science/article/pii/S0140366410000903,No PDF available,,,1,108,No DOI available
"Wireless adhoc communication system, terminal, authentication method for use in terminal, encryption method, terminal management method, and program for …","H Suzuki - US Patent 7,292,842, 2007 - Google Patents",2007,https://patents.google.com/patent/US7292842B2/en,No PDF available,,,1,72,No DOI available
An overview of vertical handover decision strategies in heterogeneous wireless networks,"M Kassar, B Kervella, G Pujolle - Computer communications, 2008 - Elsevier",2008,https://www.sciencedirect.com/science/article/pii/S0140366408000492,https://www.researchgate.net/profile/Meriem_Kassar/publication/222553856_An_Overview_of_Vertical_Handover_Decision_Strategies_in_Heterogeneous_Wireless_Networks/links/5b3d4d910f7e9b0df5f3b418/An-Overview-of-Vertical-Handover-Decision-Strategies-in-Heterogeneous-Wireless-Networks.pdf,,,1,625,No DOI available
The design space of wireless sensor networks,"K Romer, F Mattern - IEEE wireless communications, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1368897/,http://cps.cse.wustl.edu/images/8/8c/Wsn-design04.pdf,,,1,1989,No DOI available
Opportunistic data transfer over heterogeneous wireless networks,"S Bhattacharyya, S Keshav, A Seth - US Patent 7,769,887, 2010 - Google Patents",2010,https://patents.google.com/patent/US7769887B1/en,No PDF available,,,1,146,No DOI available
Wireless mesh networks for public safety and crisis management applications,"M Portmann, AA Pirzada - IEEE Internet Computing, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4428331/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.333.2724&rep=rep1&type=pdf,,,1,141,No DOI available
Multimodal phone data session management enhancement that alleviates dual transmission problems,"D Gandhi, V Bindinganavile, B Dash… - US Patent …, 2014 - Google Patents",2014,https://patents.google.com/patent/US8744519B2/en,No PDF available,,,1,104,No DOI available
Hand-off delay analysis in SIP-based mobility management in wireless networks,"N Banerjee, K Basu, SK Das - Parallel and Distributed …, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1213412/,https://www.researchgate.net/profile/Nilanjan_Banerjee2/publication/220951595_Hand-Off_Delay_Analysis_in_SIP-Based_Mobility_Management_in_Wireless_Networks/links/544754400cf22b3c14e0c41c.pdf,,,1,75,No DOI available
Load management in wireless mesh communications networks,"R Vaswani, S Hughes, J Van Greunen… - US Patent …, 2012 - Google Patents",2012,https://patents.google.com/patent/US8233905B2/en,No PDF available,,,1,155,No DOI available
M-ATTEMPT: A new energy-efficient routing protocol for wireless body area sensor networks,"N Javaid, Z Abbas, MS Fareed, ZA Khan… - Procedia Computer …, 2013 - Elsevier",2013,https://www.sciencedirect.com/science/article/pii/S1877050913006418,https://www.sciencedirect.com/science/article/pii/S1877050913006418/pdf?md5=367ebf07a851452a9d84f74819c5590e&pid=1-s2.0-S1877050913006418-main.pdf&_valck=1,,,1,116,No DOI available
Multiple sink network design problem in large scale wireless sensor networks,"EI Oyman, C Ersoy - Communications, 2004 IEEE International …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1313226/,http://www.oyman.com/ilker/pubs/icc2004/icc2004_eio_ce.pdf,,,1,351,No DOI available
Zigbee technology: Wireless control that simply works,"P Kinney - Communications design conference, 2003 - academia.edu",2003,http://www.academia.edu/download/26250418/home_toys_article_-_zigbee..pdf,http://www.academia.edu/download/26250418/home_toys_article_-_zigbee..pdf,,,1,588,No DOI available
TCP for seamless vertical handoff in hybrid mobile data networks,"SE Kim, JA Copeland - … Telecommunications Conference, 2003 …, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1258321/,No PDF available,,,1,93,No DOI available
Enabling mobility in heterogeneous wireless sensor networks cooperating with UAVs for mission-critical management,"AT Erman, L van Hoesel, P Havinga, J Wu - IEEE Wireless …, 2008 - core.ac.uk",2008,http://core.ac.uk/download/pdf/11468910.pdf,http://core.ac.uk/download/pdf/11468910.pdf,,,1,96,No DOI available
Strategies for data dissemination to mobile sinks in wireless sensor networks,"EB Hamida, G Chelius - IEEE Wireless Communications, 2008 - hal.inria.fr",2008,https://hal.inria.fr/inria-00384839/,https://hal.inria.fr/inria-00384839/document,,,1,247,No DOI available
The case for wireless overlay networks,"RH Katz, EA Brewer - Mobile Computing, 1996 - Springer",1996,https://link.springer.com/chapter/10.1007/978-0-585-29603-6_23,No PDF available,,,1,206,No DOI available
Self-tuning wireless network power management,"M Anand, EB Nightingale, J Flinn - Wireless Networks, 2005 - dl.acm.org",2005,https://dl.acm.org/citation.cfm?id=1150543,https://deepblue.lib.umich.edu/bitstream/handle/2027.42/41365/11276_2005_Article_1768.pdf?sequence=1&isAllowed=y,,,1,308,No DOI available
"A survey of attacks, security mechanisms and challenges in wireless sensor networks","DG Padmavathi, M Shanmugapriya - arXiv preprint arXiv:0909.0576, 2009 - arxiv.org",0909,https://arxiv.org/abs/0909.0576,https://arxiv.org/pdf/0909.0576,,,1,402,No DOI available
A fault management protocol for low-energy and efficient wireless sensor networks,"T Liu, S Yi, X Wang - J. Inf. Hiding Multimedia Signal Process, 2013 - bit.kuas.edu.tw",2013,http://bit.kuas.edu.tw/~jihmsp/2013/vol4/JIH-MSP-2013-01-004.pdf,http://bit.kuas.edu.tw/~jihmsp/2013/vol4/JIH-MSP-2013-01-004.pdf,,,1,47,No DOI available
Your 80211 wireless network has no clothes,"WA Arbaugh, N Shankar, YCJ Wan… - IEEE Wireless …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1160080/,http://ant.comm.ccu.edu.tw/course/92_WLAN/1_Papers_C/Your%20802.11%20wireless%20network%20has%20no%20clothes.pdf,,,1,714,No DOI available
Routing security in wireless ad hoc networks,"H Deng, W Li, DP Agrawal - IEEE Communications magazine, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039859/,https://www.researchgate.net/profile/Dharma_Agrawal2/publication/3196796_Routing_security_in_wireless_ad_hoc_networks/links/02e7e5215355e17419000000.pdf,,,1,1293,No DOI available
Topology management techniques for tolerating node failures in wireless sensor networks: A survey,"M Younis, IF Senturk, K Akkaya, S Lee, F Senel - Computer Networks, 2014 - Elsevier",2014,https://www.sciencedirect.com/science/article/pii/S1389128613002879,https://www.researchgate.net/profile/Mohamed_Younis4/publication/278705577_Topology_Management_Techniques_for_Tolerating_Node_Failure/links/558858b908ae347f9bda9914/Topology-Management-Techniques-for-Tolerating-Node-Failure.pdf,,,1,262,No DOI available
The cache-and-forward network architecture for efficient mobile content delivery services in the future internet,"S Paul, R Yates, D Raychaudhuri… - … in NGN: Future Network …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4542289/,http://www.academia.edu/download/42329849/The_cache-and-forward_network_architectu20160207-27881-s1u1g8.pdf,,,1,305,No DOI available
A survey on communication and data management issues in mobile sensor networks,"C Zhu, L Shu, T Hara, L Wang… - Wireless …, 2014 - Wiley Online Library",2014,https://onlinelibrary.wiley.com/doi/abs/10.1002/wcm.1219,https://onlinelibrary.wiley.com/doi/pdf/10.1002/wcm.1219,,,1,133,No DOI available
Routing in sparse vehicular ad hoc wireless networks,"N Wisitpongphan, F Bai, P Mudalige… - IEEE journal on …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4346442/,https://www.researchgate.net/profile/OK_Tonguz/publication/3236686_Routing_in_Sparse_Vehicular_Ad_Hoc_Wireless_Networks/links/0deec51e6e92c35e45000000.pdf,,,1,490,No DOI available
Providing fault tolerance in wireless access networks,"D Tipper, T Dahlberg, H Shin… - IEEE Communications …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/978050/,http://paginas.fe.up.pt/~ee97115/projecto/Magazines/Communications/com_2002/Jan/58tipper.pdf,,,1,142,No DOI available
A survey on mobility management protocols in Wireless Sensor Networks based on 6LoWPAN technology,"M Bouaziz, A Rachedi - Computer Communications, 2016 - Elsevier",2016,https://www.sciencedirect.com/science/article/pii/S0140366414003338,https://hal-upec-upem.archives-ouvertes.fr/hal-01078082/file/SurveyMobility6lowpan.pdf,,,1,65,No DOI available
"… and system for performing data transmission process of an access point (AP) supporting power management of wireless local area network (WLAN) clients, and AP …","SS Rue - US Patent 7,433,669, 2008 - Google Patents",2008,https://patents.google.com/patent/US7433669B2/en,No PDF available,,,1,48,No DOI available
Pda: Privacy-preserving data aggregation in wireless sensor networks,"W He, X Liu, H Nguyen, K Nahrstedt… - INFOCOM 2007. 26th …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4215819/,http://www.ideals.illinois.edu/bitstream/handle/2142/11253/PDA%20Privacy-preserving%20Data%20Aggregation%20in%20Wireless%20Sensor%20Networks.pdf?sequence=2,,,1,478,No DOI available
Accessing information on demand at any location. mobile information access,"M Satyanarayanan - IEEE personal Communications, 1996 - ieeexplore.ieee.org",1996,https://ieeexplore.ieee.org/abstract/document/486973/,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA461116,,,1,358,No DOI available
Profile management system including user interface for accessing and maintaining profile data of user subscribed telephony services,"PG Baniak, K Chambers, KL Krein… - US Patent App. 09 …, 2001 - Google Patents",2001,https://patents.google.com/patent/US20010048738A1/en,No PDF available,,,1,159,No DOI available
Wireless data communication system having power saving function,"H Van Bokhorst, AMG Claessen… - US Patent …, 2001 - Google Patents",2001,https://patents.google.com/patent/US6192230B1/en,No PDF available,,,1,377,No DOI available
Power management method and apparatus of wireless local area network module in computer system,"HS Kim - US Patent 7,321,787, 2008 - Google Patents",2008,https://patents.google.com/patent/US7321787B2/en,No PDF available,,,1,77,No DOI available
"Resource management in energy-limited, bandwidth-limited, transceiver-limited wireless networks for session-based multicasting","JE Wieselthier, GD Nguyen, A Ephremides - Computer Networks, 2002 - Elsevier",2002,https://www.sciencedirect.com/science/article/pii/S1389128601003036,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA464765,,,1,94,No DOI available
Method and system for generic real time management of devices on computers connected to a network,"E Werner, E Zucker, B Matzkel - US Patent 8,484,327, 2013 - Google Patents",2013,https://patents.google.com/patent/US8484327B2/en,No PDF available,,,1,133,No DOI available
A framework for the emerging mobile commerce applications,"U Varshney, R Vetter - … Sciences, 2001. Proceedings of the 34th …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/927208/,https://www.computer.org/csdl/proceedings/hicss/2001/0981/09/09819014.pdf,,,1,225,No DOI available
Reliable broadcast in mobile wireless networks,"S Alagar, S Venkatesan… - … , 1995. MILCOM'95 …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/483305/,https://utd.edu/~venky/pubs/rel-bcast-milcom95.pdf,,,1,84,No DOI available
A survey of applications of wireless sensors and wireless sensor networks,"T Arampatzis, J Lygeros… - Intelligent Control, 2005 …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1467103/,https://www.researchgate.net/profile/Stamatis_Manesis/publication/4156082_A_Survey_of_Applications_of_Wireless_Sensors_and_Wireless_Sensor_Networks/links/0a85e52d92d8100b85000000.pdf,,,1,881,No DOI available
System and method for re-establishing a disconnected telephone communication,"PJ MeLampy, AD Ory - US Patent 5,566,236, 1996 - Google Patents",1996,https://patents.google.com/patent/US5566236A/en,No PDF available,,,1,140,No DOI available
Trickle: A self-regulating algorithm for code propagation and maintenance in wireless sensor networks,"P Levis, N Patel, D Culler, S Shenker - Proc. of the 1st USENIX/ACM …, 2004 - usenix.org",2004,https://www.usenix.org/legacy/events/nsdi04/tech/levisTrickle/levisTrickle_html/,https://www.usenix.org/legacy/events/nsdi04/tech/levisTrickle/levisTrickle_html/,,,1,1272,No DOI available
Wireless sensor and actor☆ networks: research challenges,"IF Akyildiz, IH Kasimoglu - Ad hoc networks, 2004 - Elsevier",2004,https://www.sciencedirect.com/science/article/pii/S1570870504000319,http://nslab.kaist.ac.kr/courses/2008/cs710/paperlist/%5B2%5D%20Wireless%20Sensor%20and%20Actor%20Network/Wireless%20sensor%20and%20actor%20networks%20-%20research%20challenges.pdf,,,1,1919,No DOI available
STEM: Topology management for energy efficient sensor networks,"C Schurgers, V Tsiatsis… - … Proceedings, 2002. IEEE, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1035239/,https://www.researchgate.net/profile/Mark_Jones35/publication/220457205_Tasking_Distributed_Sensor_Networks/links/573c817a08ae9f741b2eb353/Tasking-Distributed-Sensor-Networks.pdf#page=152,,,1,375,No DOI available
Methods and apparatus for scalable distributed management of wireless virtual private networks,"B Dutertre - US Patent 7,246,232, 2007 - Google Patents",2007,https://patents.google.com/patent/US7246232B2/en,No PDF available,,,1,84,No DOI available
On data management in pervasive computing environments,"F Perich, A Joshi, T Finin… - … on Knowledge and Data …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1277823/,https://ebiquity.umbc.edu/get/a/publication/3.pdf,,,1,143,No DOI available
Maintaining consistency of data in mobile distributed environments,"E Pitoura, B Bhargava - … of the 15th International Conference on, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/500045/,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2126&context=cstech,,,1,282,No DOI available
Issues in wireless mobile computing,"D Duchamp - … Systems, 1992. Proceedings., Third Workshop on, 1992 - ieeexplore.ieee.org",1992,https://ieeexplore.ieee.org/abstract/document/275698/,https://www.computer.org/csdl/proceedings/wwos/1992/2555/00/00275698.pdf,,,1,119,No DOI available
Session resumption in wireless packet data network,"R Govindarajan, S McCutchen… - US Patent App. 09 …, 2002 - Google Patents",2002,https://patents.google.com/patent/US20020143971A1/en,No PDF available,,,1,41,No DOI available
Noise reduction techniques and apparatus for enhancing wireless data network telephony,"D Kikinis - US Patent 6,078,566, 2000 - Google Patents",2000,https://patents.google.com/patent/US6078566A/en,No PDF available,,,1,126,No DOI available
Resource management for service providers in heterogeneous wireless networks,"X Yang, J Bigham, L Cuthbert - … and Networking Conference …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1424705/,https://www.researchgate.net/profile/Xu_Yang37/publication/4140408_Resource_management_for_service_providers_in_heterogeneous_wireless_networks/links/5b18dadaa6fdcca67b62b350/Resource-management-for-service-providers-in-heterogeneous-wireless-networks.pdf,,,1,48,No DOI available
Wireless diabetes management devices and methods for using the same,"P Moerman, D Scott, J McAleer - US Patent App. 10/399,939, 2004 - Google Patents",2004,https://patents.google.com/patent/US20040054263A1/en,No PDF available,,,1,374,No DOI available
Wireless data communications system for detecting a disabled condition and simulating a functioning mode in response to detection,"Z Haas - US Patent 5,566,225, 1996 - Google Patents",1996,https://patents.google.com/patent/US5566225A/en,No PDF available,,,1,126,No DOI available
Multirate wireless data communication system,"J Boer, WJ Diepstraten, A Kamerman… - US Patent …, 1998 - Google Patents",1998,https://patents.google.com/patent/US5706428A/en,No PDF available,,,1,281,No DOI available
Sensor grid: Integration of wireless sensor networks and the grid,"HB Lim, YM Teo, P Mukherjee, VT Lam… - … Computer Networks …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1550845/,http://www.academia.edu/download/35940463/SensorGrid_Vanina.pdf,,,1,116,No DOI available
System and method for wireless directory assistance,"DA Hanson - US Patent 6,381,325, 2002 - Google Patents",2002,https://patents.google.com/patent/US6381325B1/en,No PDF available,,,1,76,No DOI available
Data mules: Modeling and analysis of a three-tier architecture for sparse sensor networks,"RC Shah, S Roy, S Jain, W Brunette - Ad Hoc Networks, 2003 - Elsevier",2003,https://www.sciencedirect.com/science/article/pii/S1570870503000039,http://www2.ee.washington.edu/research/funlab/Publications/2003/2003_data_mules.pdf,,,1,2320,No DOI available
Switched circuit connection management over public data networks for wide area networks,"AM Bentley, ME Fisher, BE Jongekryg… - US Patent …, 1996 - Google Patents",1996,https://patents.google.com/patent/US5537404A/en,No PDF available,,,1,67,No DOI available
Energy-efficient forwarding strategies for geographic routing in lossy wireless sensor networks,"K Seada, M Zuniga, A Helmy… - Proceedings of the 2nd …, 2004 - dl.acm.org",2004,https://dl.acm.org/citation.cfm?id=1031509,http://www.academia.edu/download/45419322/Energy-efficient_forwarding_strategies_f20160506-27491-1amex3i.pdf,,,1,525,No DOI available
Mobile switching centre and method for handling a dropped connection between a mobile station and a basestation transceiver,"H Lee, L Lewis - US Patent 6,246,872, 2001 - Google Patents",2001,https://patents.google.com/patent/US6246872B1/en,No PDF available,,,1,59,No DOI available
A three-tier architecture for ubiquitous data access,"S Helal, J Hammer, J Zhang… - Computer Systems and …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/933971/,https://pdfs.semanticscholar.org/c62d/b86c522d88131bfac081c155abcfcf463866.pdf,,,1,76,No DOI available
