title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
P Pattnaik,"PK Panda, S Swain, P Pattnaik - Int J Instrum. Control Autom.(IJICA), 2011",2011,/citations?user=O5ZbowUAAAAJ&hl=de&oi=sra,No PDF available,,,1,6,No DOI available
A review for mobile commerce research and applications,"EWT Ngai, A Gunasekaran - Decision support systems, 2007 - Elsevier",2007,https://www.sciencedirect.com/science/article/pii/S0167923605000692,http://www.academia.edu/download/46676464/A_review_for_mobile_commerce_research_an20160621-24679-1frte6o.pdf,,,1,638,No DOI available
Factors affecting purchase intention on mobile shopping web sites,"HP Lu, P Yu-Jen Su - Internet Research, 2009 - emeraldinsight.com",2009,https://www.emeraldinsight.com/doi/abs/10.1108/10662240910981399,No PDF available,,,1,364,No DOI available
A physical mobile radio channel model,"WR Braun, U Dersch - … transactions on Vehicular Technology, 1991 - ieeexplore.ieee.org",1991,https://ieeexplore.ieee.org/abstract/document/289429/,No PDF available,,,1,576,No DOI available
Efficient validation of mobile transactions in wireless environments,"VCS Lee, KW Lam, TW Kuo - Journal of Systems and Software, 2004 - Elsevier",2004,https://www.sciencedirect.com/science/article/pii/S0164121203000840,http://delab.csd.auth.gr/~dimitris/courses/mpc_fall06/papers/transactions/JSS_04_validation_mobile_transactions.pdf,,,1,48,No DOI available
Data management for mobile computing,"E Pitoura, G Samaras - 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=90EGCAAAQBAJ&oi=fnd&pg=PR7&dq=Mobile+transaction+models&ots=qwzFO7VO7c&sig=6eisefaBpjHWoMoaASWomjBQtSk,http://img3.wikia.nocookie.net/__cb20140731130305/mobile-computing-prediction/images/8/88/Data_Management.pdf,,,1,397,No DOI available
Understanding dynamics between initial trust and usage intentions of mobile banking,"G Kim, BS Shin, HG Lee - Information Systems Journal, 2009 - Wiley Online Library",2009,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2575.2007.00269.x,http://www.academia.edu/download/51114879/j.1365-2575.2007.00269.x20161229-29269-12pcac2.pdf,,,1,575,No DOI available
A multi-version transaction model to improve data availability in mobile computing,"SK Madria, M Baseer, SS Bhowmick - … "" On the Move to Meaningful Internet …, 2002 - Springer",2002,https://link.springer.com/chapter/10.1007/3-540-36124-3_19,ftp://ftp10.us.freebsd.org/users/azhang/disc/springer/0558/papers/2519/25190322.pdf,,,1,21,No DOI available
Challenges and business models for mobile location-based services and advertising,"S Dhar, U Varshney - Communications of the ACM, 2011 - dl.acm.org",2011,https://dl.acm.org/citation.cfm?id=1941515,https://m.cacm.acm.org/magazines/2011/5/107686-challenges-and-business-models-for-mobile-location-based-services-and-advertising/fulltext,,,1,344,No DOI available
Control of a nonholomic mobile robot: Backstepping kinematics into dynamics,"R Fierro, FL Lewis - Journal of Robotic Systems, 1997 - Wiley Online Library",1997,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-4563(199703)14:3%3C149::AID-ROB1%3E3.0.CO2-R,https://pdfs.semanticscholar.org/bdd1/d20939d65f501ec95622cc4588fa7c309ff5.pdf,,,1,1030,No DOI available
Transaction processing in PRO-MOTION,"GD Walborn, PK Chrysanthis - … of the 1999 ACM symposium on Applied …, 1999 - dl.acm.org",1999,https://dl.acm.org/citation.cfm?id=298393,https://www.researchgate.net/profile/Panos_Chrysanthis/publication/251204548_Transaction_processing_in_PROMOTION/links/564b94c208ae3374e5ddc21b/Transaction-processing-in-PROMOTION.pdf,,,1,95,No DOI available
Connection Fault-Tolerant Model for distributed transaction processing in mobile computing environment,"T Dimovski, P Mitrevski - … Interfaces (ITI), Proceedings of the ITI …, 2011 - ieeexplore.ieee.org",2011,https://ieeexplore.ieee.org/abstract/document/5974011/,https://www.researchgate.net/profile/Tome_Dimovski/publication/233380830_Connection_Fault-Tolerant_Model_for_distributed_transaction_processing_in_mobile_computing_environment/links/00b49533d5eb9db11c000000/Connection-Fault-Tolerant-Model-for-distributed-transaction-processing-in-mobile-computing-environment.pdf,,,1,15,No DOI available
Integrating TTF and UTAUT to explain mobile banking user adoption,"T Zhou, Y Lu, B Wang - Computers in human behavior, 2010 - Elsevier",2010,https://www.sciencedirect.com/science/article/pii/S0747563210000154,No PDF available,,,1,794,No DOI available
Fundamental challenges in mobile computing,"M Satyanarayanan - Proceedings of the fifteenth annual ACM …, 1996 - dl.acm.org",1996,https://dl.acm.org/citation.cfm?id=248053,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA306271,,,1,1078,No DOI available
Explaining the adoption of transactional B2C mobile commerce,"M Khalifa, K Ning Shen - Journal of enterprise information …, 2008 - emeraldinsight.com",2008,https://www.emeraldinsight.com/doi/pdf/10.1108/17410390810851372,No PDF available,,,1,274,No DOI available
A transaction framework for mobile data sharing services,"HN Le, M Nygård - Mobile Ubiquitous Computing, Systems …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4641321/,No PDF available,,,1,9,No DOI available
"Mobile banking and economic development: Linking adoption, impact, and use","J Donner, CA Tellez - Asian journal of communication, 2008 - Taylor & Francis",2008,https://www.tandfonline.com/doi/abs/10.1080/01292980802344190,http://www.kiwanja.net/database/document/report_mbanking_adoption_use.pdf,,,1,414,No DOI available
Models and solution techniques for frequency assignment problems,"KI Aardal, SPM Van Hoesel, AMCA Koster… - Annals of Operations …, 2007 - Springer",2007,https://link.springer.com/article/10.1007/s10479-007-0178-0,https://link.springer.com/article/10.1007/s10479-007-0178-0,,,1,369,No DOI available
"Seamless mobile transaction processing: Models, protocols and software tools","VK Murthy - Parallel and Distributed Systems, 2001. ICPADS …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/934813/,No PDF available,,,1,10,No DOI available
Mobile Transaction Supports for DBMS,"P Serrano-Alvarado, C Roncancio… - 17e Journées Bases …, 2001 - hal.archives-ouvertes.fr",2001,https://hal.archives-ouvertes.fr/hal-01355439/,https://hal.archives-ouvertes.fr/hal-01355439/document,,,1,13,No DOI available
Voice and data integration in the air-interface of a microcellular mobile communication system,"NM Mitrou, GL Lyberopoulos… - IEEE Transactions on …, 1993 - ieeexplore.ieee.org",1993,https://ieeexplore.ieee.org/abstract/document/192381/,No PDF available,,,1,90,No DOI available
Isolation-only transactions for mobile computing,"Q Lu, M Satyanaranyanan - ACM SIGOPS Operating Systems Review, 1994 - dl.acm.org",1994,https://dl.acm.org/citation.cfm?id=198164,http://www-2.cs.cmu.edu/afs/cs/project/coda-www/ResearchWebPages/docdir/osriot94.pdf,,,1,102,No DOI available
A parametric model for the distribution of the angle of arrival and the associated correlation function and power spectrum at the mobile station,"A Abdi, JA Barger, M Kaveh - IEEE Transactions on vehicular …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1002493/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.380.4688&rep=rep1&type=pdf,,,1,467,No DOI available
"Stable flocking of mobile agents, Part I: Fixed topology","HG Tanner, A Jadbabaie… - Decision and Control …, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1272910/,https://repository.upenn.edu/cgi/viewcontent.cgi?article=1109&context=ese_papers,,,1,904,No DOI available
Mobile payments go viral: M-PESA in Kenya,"I Mas, D Radcliffe - 2010 - elibrary.worldbank.org",2010,https://elibrary.worldbank.org/doi/pdf/10.1596/978-0-8213-8745-0#page=369,https://www.researchgate.net/profile/Daniel_Radcliffe/publication/227489474_Mobile_payments_go_viral_M-PESA_in_Kenya/links/54fd4c650cf20700c5eb02d8/Mobile-payments-go-viral-M-PESA-in-Kenya.pdf,,,1,283,No DOI available
A Survey of Mobile Transaction Models,"A Helal, S Balakrishnan, M Dunham, R Elmasri - 1996 - docs.lib.purdue.edu",1996,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2258&context=cstech,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2258&context=cstech,,,1,6,No DOI available
Dynamic modeling of household automobile transactions,"A Mohammadian, EJ Miller - Transportation Research …, 2003 - journals.sagepub.com",2003,https://journals.sagepub.com/doi/abs/10.3141/1831-11,No PDF available,,,1,80,No DOI available
A statistical model of mobile-to-mobile land communication channel,"AS Akki, F Haber - IEEE transactions on vehicular technology, 1986 - ieeexplore.ieee.org",1986,https://ieeexplore.ieee.org/abstract/document/1623375/,No PDF available,,,1,393,No DOI available
On transaction processing with partial validation and timestamp ordering in mobile broadcast environments,"VCS Lee, KW Lam, SH Son… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039845/,http://atlas.cs.virginia.edu/~son/publications/tc02.pdf,,,1,90,No DOI available
Modeling users' acceptance of mobile services,"T Zarmpou, V Saprikis, A Markos… - Electronic Commerce …, 2012 - Springer",2012,https://link.springer.com/article/10.1007/s10660-012-9092-x,http://www.academia.edu/download/46685845/Modeling_users_acceptance_of_mobile_serv20160621-5519-1g5okas.pdf,,,1,176,No DOI available
On the correctness of a transaction model for mobile computin,"SK Madria, B Bhargava - … Conference on Database and Expert Systems …, 1998 - Springer",1998,https://link.springer.com/chapter/10.1007/BFb0054515,No PDF available,,,1,13,No DOI available
Customer satisfaction in the restaurant industry: an examination of the transaction-specific model,"S Saad Andaleeb, C Conway - Journal of services marketing, 2006 - emeraldinsight.com",2006,https://www.emeraldinsight.com/doi/pdf/10.1108/08876040610646536,https://www.researchgate.net/profile/Syed_Andaleeb/publication/241729526_Customer_satisfaction_in_the_restaurant_industry_An_examination_of_the_transaction-specific_model/links/556e501108aeab777226a3a3.pdf,,,1,651,No DOI available
Mobile money: The economics of M-PESA,"W Jack, T Suri - 2011 - nber.org",2011,http://www.nber.org/papers/w16721,http://faculty.georgetown.edu/wgj/papers/Jack_Suri-Economics-of-M-PESA.pdf,,,1,546,No DOI available
Preface: introduction to special section–business models,"R Alt, HD Zimmermann - Electronic markets, 2001 - Taylor & Francis",2001,https://www.tandfonline.com/doi/abs/10.1080/713765630,https://www.alexandria.unisg.ch/214182/1/Business%2520Models%2520Editorial%2520IJEM%25202001.pdf,,,1,640,No DOI available
Concurrency control in mobile distributed real-time database systems,"KY Lam, TW Kuo, WH Tsang… - Information …, 2000 - pdfs.semanticscholar.org",2000,https://pdfs.semanticscholar.org/dd63/f1351553bdf4394f090a3e7fb6816eea6abd.pdf,https://pdfs.semanticscholar.org/dd63/f1351553bdf4394f090a3e7fb6816eea6abd.pdf,,,1,92,No DOI available
Financial transaction using mobile devices,"P Santhana - US Patent App. 11/409,943, 2007 - Google Patents",2007,https://patents.google.com/patent/US20070265984A1/en,No PDF available,,,1,56,No DOI available
