title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Exploiting space and location as a design framework for interactive mobile systems,"A Dix, T Rodden, N Davies, J Trevor, A Friday… - ACM Transactions on …, 2000 - dl.acm.org",2000,https://dl.acm.org/citation.cfm?id=355325,https://www.researchgate.net/profile/Alan_Dix/publication/2621687_Exploiting_Space_and_Location_as_a_Design_Framework_for_Interactive_Mobile_Systems/links/00463514241fc8259a000000.pdf,,,1,407,No DOI available
A case study of mobile robot's energy consumption and conservation techniques,"Y Mei, YH Lu, YC Hu, CSG Lee - Advanced Robotics, 2005 …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1507454/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.470.2978&rep=rep1&type=pdf,,,1,186,No DOI available
Research areas and challenges for mobile information systems,"J Krogstie, K Lyytinen, AL Opdahl… - … Journal of Mobile …, 2004 - researchgate.net",2004,https://www.researchgate.net/profile/Keng_Siau/publication/220474801_Research_areas_and_challenges_for_mobile_information_systems/links/5a94f0900f7e9ba42970dde5/Research-areas-and-challenges-for-mobile-information-systems.pdf,https://www.researchgate.net/profile/Keng_Siau/publication/220474801_Research_areas_and_challenges_for_mobile_information_systems/links/5a94f0900f7e9ba42970dde5/Research-areas-and-challenges-for-mobile-information-systems.pdf,,,1,97,No DOI available
Energy-aware optimal task assignment for mobile heterogeneous embedded systems in cloud computing,"K Gai, M Qiu, H Zhao, M Liu - Cyber Security and Cloud …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7545919/,No PDF available,,,1,24,No DOI available
Evolving a model of transaction management with embedded concurrency control for mobile database systems,"S Bhalla - Information and Software Technology, 2003 - Elsevier",2003,https://www.sciencedirect.com/science/article/pii/S0950584903000454,http://delab.csd.auth.gr/~dimitris/courses/mpc_fall06/papers/transactions/Elsevier_Information_Software_Technology_45_9_2003_Evolving%20a%20model%20of%20transactionnext%20term%20management%20with%20embedded%20concurrency%20control%20for%20previous%20termmobilenext%20term%20database.pdf,,,1,13,No DOI available
A survey of techniques for improving energy efficiency in embedded computing systems,"S Mittal - arXiv preprint arXiv:1401.0765, 2014 - arxiv.org",1401,https://arxiv.org/abs/1401.0765,https://arxiv.org/pdf/1401.0765,,,1,103,No DOI available
Introduction for freshmen to embedded systems using LEGO Mindstorms,"SH Kim, JW Jeon - IEEE Transactions on Education, 2009 - ieeexplore.ieee.org",2009,https://ieeexplore.ieee.org/abstract/document/4584216/,No PDF available,,,1,115,No DOI available
A predictive dynamic power management technique for embedded mobile devices,"YS Hwang, SK Ku, KS Chung - IEEE Transactions on …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5505992/,No PDF available,,,1,26,No DOI available
Component-based embedded database for mobile embedded systems,"SI Ahamed, S Vallecha - Information Technology: Coding and …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1286512/,http://www.mscs.mu.edu/~iq/papers/long/2004/ITCC04_database.pdf,,,1,11,No DOI available
Dynamic power management for embedded systems [SOC design],"B Brock, K Rajamani - … . IEEE International [Systems-on-Chip], 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1241556/,https://pdfs.semanticscholar.org/9065/6d32b8fc5db5b6e200200b2edf9b289cfe71.pdf,,,1,158,No DOI available
The player/stage project: Tools for multi-robot and distributed sensor systems,"B Gerkey, RT Vaughan, A Howard - Proceedings of the 11th …, 2003 - robotics.usc.edu",2003,http://robotics.usc.edu/~gerkey/research/final_papers/icar03-player.pdf,http://robotics.usc.edu/~gerkey/research/final_papers/icar03-player.pdf,,,1,1927,No DOI available
Electronic transaction systems and methods therefor,"YP Wang - US Patent 6,175,922, 2001 - Google Patents",2001,https://patents.google.com/patent/US6175922B1/en,No PDF available,,,1,661,No DOI available
Power analysis of embedded software: a first step towards software power minimization,"V Tiwari, S Malik, A Wolfe - IEEE Transactions on Very Large …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/335012/,https://www.researchgate.net/profile/Andrew_Wolfe4/publication/3336757_Power_Analysis_of_Embedded_Software_First_Step_Towards_Software_Power_Minimization/links/5721093708aea92aff8b22f9.pdf,,,1,1331,No DOI available
Embedded mobile analytics in a mobile device,"AW Spivey, BE Rockafellow, FA Smoak… - US Patent App. 12 …, 2010 - Google Patents",2010,https://patents.google.com/patent/US20100041391A1/en,No PDF available,,,1,40,No DOI available
Design and implementation of embedded un-interruptible power supply system (EUPSS) for web-based mobile application,"D Zhang, X Zhang - Enterprise Information Systems, 2012 - Taylor & Francis",2012,https://www.tandfonline.com/doi/abs/10.1080/17517575.2011.626872,No PDF available,,,1,92,No DOI available
"Embedded systems: architecture, programming and design",R Kamal - 2011 - books.google.com,2011,https://books.google.de/books?hl=de&lr=&id=pWlbvW0H3IAC&oi=fnd&pg=PR7&dq=Embedded+systems+AND+mobile+transactions&ots=vQxJp528Tl&sig=SImsD9WnfCV7bAE_P2VjVyioOy8,No PDF available,,,1,180,No DOI available
Mobile device equipped with a contactless smart card reader/writer,"S Goldthwaite, W Graylin - US Patent App. 10/625,823, 2004 - Google Patents",2004,https://patents.google.com/patent/US20040127256A1/en,No PDF available,,,1,406,No DOI available
A Survey: Embedded Systems Supporting By Different Operating Systems,"Q Jabeen, F Khan, MN Hayat, H Khan, SR Jan… - arXiv preprint arXiv …, 2016 - arxiv.org",2016,https://arxiv.org/abs/1610.07899,https://arxiv.org/pdf/1610.07899,,,1,50,No DOI available
Mobile phone ATM processing methods and systems,"K Laracey - US Patent 8,632,000, 2014 - Google Patents",2014,https://patents.google.com/patent/US8632000B2/en,No PDF available,,,1,166,No DOI available
Exploring consumer adoption of mobile payments–A qualitative study,"N Mallat - The Journal of Strategic Information Systems, 2007 - Elsevier",2007,https://www.sciencedirect.com/science/article/pii/S0963868707000480,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.463.3319&rep=rep1&type=pdf,,,1,755,No DOI available
Methods of operating a reservation system using electronic device cover with embedded transponder,"TW Zalewski, MC Pennington, RC Roberts… - US Patent …, 2006 - Google Patents",2006,https://patents.google.com/patent/US7133659B2/en,No PDF available,,,1,99,No DOI available
Hardware/software interface codesign for embedded systems,"AA Jerraya, W Wolf - Computer, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1401776/,https://www.researchgate.net/profile/Ahmed_Jerraya/publication/220478476_HardwareSoftware_Interface_Codesign_for_Embedded_Systems/links/562911f508aef25a243d3bb9/Hardware-Software-Interface-Codesign-for-Embedded-Systems.pdf,,,1,146,No DOI available
Controllably mobile infrastructure for low energy embedded networks,"AA Somasundara, A Kansal, DD Jea… - IEEE Transactions …, 2006 - ieeexplore.ieee.org",2006,https://ieeexplore.ieee.org/abstract/document/1644743/,No PDF available,,,1,466,No DOI available
The embedded systems design challenge,"TA Henzinger, J Sifakis - International Symposium on Formal Methods, 2006 - Springer",2006,https://link.springer.com/10.1007%2F11813040_1,https://infoscience.epfl.ch/record/185047/files/main.pdf,,,1,380,No DOI available
An embedded real-time finger-vein recognition system for mobile devices,"Z Liu, S Song - IEEE Transactions on consumer Electronics, 2012 - ieeexplore.ieee.org",2012,https://ieeexplore.ieee.org/abstract/document/6227456/,http://pgembeddedsystems.com/securelogin/upload/project/IEEE/1/pg2012-2013e10/06227456.pdf,,,1,83,No DOI available
Design of embedded DSP-based fuzzy controllers for autonomous mobile robots,"I Baturone, FJ Moreno-Velo, V Blanco… - IEEE Transactions on …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4439299/,http://digital.csic.es/bitstream/10261/86369/1/DSP-based.pdf,,,1,83,No DOI available
Mobile communication device equipped with a magnetic stripe reader,"S Goldthwaite, W Graylin - US Patent 7,336,973, 2008 - Google Patents",2008,https://patents.google.com/patent/US7336973B2/en,No PDF available,,,1,238,No DOI available
Flexible framework for real-time embedded systems based on mobile cloud computing paradigm,"H Mora Mora, D Gil, JF Colom López… - … information systems, 2015 - hindawi.com",2015,https://www.hindawi.com/journals/misy/2015/652462/abs/,http://downloads.hindawi.com/journals/misy/2015/652462.pdf,,,1,19,No DOI available
Circuit design challenges in embedded memory and resistive RAM (RRAM) for mobile SoC and 3D-IC,"MF Chang, PF Chiu, SS Sheu - … (ASP-DAC), 2011 16th Asia and …, 2011 - ieeexplore.ieee.org",2011,https://ieeexplore.ieee.org/abstract/document/5722184/,No PDF available,,,1,80,No DOI available
Anytime/anyplace computing and the future of knowledge work,"GB Davis - Communications of the ACM, 2002 - dl.acm.org",2002,https://dl.acm.org/citation.cfm?id=585617,No PDF available,,,1,333,No DOI available
The physiology of the grid,"I Foster, C Kesselman, JM Nick… - Grid computing: making …, 2003 - Wiley Online Library",2003,https://onlinelibrary.wiley.com/doi/abs/10.1002/0470867167.ch8,https://ftp.utcluj.ro/pub/docs/cursuri/tarc/GRID/ogsa.pdf,,,1,4955,No DOI available
A multimodal technique for an embedded fingerprint recognizer in mobile payment systems,"V Conti, C Militello, F Sorbello, S Vitabile - Mobile Information Systems, 2009 - hindawi.com",2009,https://www.hindawi.com/journals/misy/2009/284124/abs/,http://downloads.hindawi.com/journals/misy/2009/284124.pdf,,,1,22,No DOI available
A survey on localization for mobile wireless sensor networks,"I Amundson, XD Koutsoukos - Mobile entity localization and tracking in …, 2009 - Springer",2009,https://link.springer.com/chapter/10.1007/978-3-642-04385-7_16,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.367.4394&rep=rep1&type=pdf,,,1,307,No DOI available
Translation and connection device for radio frequency point of sale transaction systems,"M Lazaridis, MA Barnstijn - US Patent 5,732,346, 1998 - Google Patents",1998,https://patents.google.com/patent/US5732346A/en,No PDF available,,,1,177,No DOI available
Understanding 2d-barcode technology and applications in m-commerce-design and implementation of a 2d barcode processing solution,"JZ Gao, L Prakash, R Jagatesan - Computer Software and …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4291101/,https://www.researchgate.net/profile/Jerry_Gao/publication/4269609_Understanding_2D-BarCode_Technology_and_Applications_in_M-Commerce_-_Design_and_Implementation_of_A_2D_Barcode_Processing_Solution/links/5507bdbf0cf27e990e081081.pdf,,,1,177,No DOI available
LooCI: a loosely-coupled component infrastructure for networked embedded systems,"D Hughes, K Thoelen, W Horré, N Matthys… - … on Advances in Mobile …, 2009 - dl.acm.org",2009,https://dl.acm.org/citation.cfm?id=1821787,https://core.ac.uk/download/pdf/34455413.pdf,,,1,143,No DOI available
An assessment of NFC for future mobile payment systems,"J Ondrus, Y Pigneur - … of Mobile Business, 2007. ICMB 2007 …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4278586/,https://www.researchgate.net/profile/Jan_Ondrus/publication/221303286_An_Assessment_of_NFC_for_Future_Mobile_Payment_Systems/links/0c960527bb5d8da842000000.pdf,,,1,174,No DOI available
Mobile agent middleware for sensor networks: An application case study,"CL Fok, GC Roman, C Lu - Information Processing in Sensor …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1440953/,https://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=2044&context=cse_research,,,1,337,No DOI available
Method and system for mobile commerce advertising,"T Heng - US Patent App. 09/906,501, 2003 - Google Patents",2003,https://patents.google.com/patent/US20030014307A1/en,No PDF available,,,1,189,No DOI available
An overview of reconfigurable hardware in embedded systems,"P Garcia, K Compton, M Schulte, E Blem… - … on Embedded Systems, 2006 - dl.acm.org",2006,https://dl.acm.org/citation.cfm?id=1288236,https://jes-eurasipjournals.springeropen.com/articles/10.1155/ES/2006/56320,,,1,178,No DOI available
Detecting moving objects using a single camera on a mobile robot in an outdoor environment,"B Jung, GS Sukhatme - … on Intelligent Autonomous Systems, 2004 - robotics.usc.edu",2004,http://robotics.usc.edu/publications/media/uploads/pubs/372.pdf,http://robotics.usc.edu/publications/media/uploads/pubs/372.pdf,,,1,241,No DOI available
Multi-sensor context-awareness in mobile devices and smart artifacts,"HW Gellersen, A Schmidt, M Beigl - Mobile Networks and Applications, 2002 - dl.acm.org",2002,https://dl.acm.org/citation.cfm?id=582468,https://pdfs.semanticscholar.org/73f9/1db7cdccc8fb4c6306d74aa7aca9b740f69f.pdf,,,1,622,No DOI available
"Embedded secure element for authentication, storage and transaction within a mobile terminal","C Tremlet - US Patent 9,436,940, 2016 - Google Patents",2016,https://patents.google.com/patent/US9436940B2/en,No PDF available,,,1,48,No DOI available
Energy-efficient design of battery-powered embedded systems,"T Simunic, L Benini, G De Micheli - … Transactions on Very Large …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/920814/,http://www.scarpaz.com/2100-papers/Low%20Power/00799441.pdf,,,1,219,No DOI available
Real-time systems: design principles for distributed embedded applications,H Kopetz - 2011 - books.google.com,2011,https://books.google.de/books?hl=de&lr=&id=oJZsvEawlAMC&oi=fnd&pg=PR3&dq=Embedded+systems+AND+mobile+transactions&ots=nLuQmZUFeE&sig=pQk2_3kzSHvrkUh-4euP4_jpvI0,http://www.electro.ing.unlp.edu.ar/wp-content/uploads/2016/08/Sistemas-de-tiempo-real.pdf,,,1,2932,No DOI available
Routing methods and systems for increasing payment transaction volume and profitability,"L Johnson, B Buckley, PC Kocher, P Meffert - US Patent 6,999,943, 2006 - Google Patents",2006,https://patents.google.com/patent/US6999943B1/en,No PDF available,,,1,509,No DOI available
Programming pervasive and mobile computing applications with the TOTA middleware,"M Mamei, F Zambonelli - Pervasive Computing and …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1276864/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.74.1089&rep=rep1&type=pdf,,,1,192,No DOI available
Payment for network-based commercial transactions using a mobile phone,"D Husemann, R Hermann, M Moser… - US Patent App. 09 …, 2001 - Google Patents",2001,https://patents.google.com/patent/US20010037264A1/en,No PDF available,,,1,190,No DOI available
A state-of-the-art survey on real-time issues in embedded systems virtualization,"Z Gu, Q Zhao - Journal of Software Engineering and Applications, 2012 - scirp.org",2012,http://www.scirp.org/journal/PaperInformation.aspx?paperID=18574,http://www.scirp.org/journal/PaperInformation.aspx?paperID=18574,,,1,65,No DOI available
Dynamic voltage scaling for systemwide energy minimization in real-time embedded systems,"R Jejurikar, R Gupta - Proceedings of the 2004 international symposium …, 2004 - dl.acm.org",2004,https://dl.acm.org/citation.cfm?id=1013261,http://xor.ucsd.edu/site/pubs/jerjurikar_04islped.pdf,,,1,204,No DOI available
Model-based learning for mobile robot navigation from the dynamical systems perspective,"J Tani - IEEE Transactions on Systems, Man, and Cybernetics …, 1996 - ieeexplore.ieee.org",1996,https://ieeexplore.ieee.org/abstract/document/499793/,No PDF available,,,1,360,No DOI available
Cooperative computing for distributed embedded systems,"C Borcea, D Iyer, P Kang, A Saxena… - … Computing Systems …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1022260/,ftp://ftp.cs.rutgers.edu/http/pub/technical-reports/work/dcs-tr-464.pdf,,,1,88,No DOI available
Towards a classification of energy aware MAC protocols for wireless sensor networks,"B Yahya, J Ben‐Othman - … Communications and Mobile …, 2009 - Wiley Online Library",2009,https://onlinelibrary.wiley.com/doi/abs/10.1002/wcm.743,https://onlinelibrary.wiley.com/doi/pdf/10.1002/wcm.743,,,1,166,No DOI available
Java-based mobile agents,"D Wong, N Paciorek, D Moore - Communications of the ACM, 1999 - dl.acm.org",1999,https://dl.acm.org/citation.cfm?id=295717,http://courses.cs.vt.edu/~cs5204/fall05-kafura/Papers/Agents/p92-wong.pdf,,,1,357,No DOI available
Wireless sensor/actuator network design for mobile control applications,"F Xia, YC Tian, Y Li, Y Sung - Sensors, 2007 - mdpi.com",2007,https://www.mdpi.com/1424-8220/7/10/2157,https://www.mdpi.com/1424-8220/7/10/2157/pdf,,,1,210,No DOI available
Cumulative attestation kernels for embedded systems,"M LeMay, CA Gunter - European Symposium on Research in Computer …, 2009 - Springer",2009,https://link.springer.com/chapter/10.1007/978-3-642-04444-1_40,http://www.cse.psu.edu/~pdm12/cse598d-f10/docs/cumulative-attestation-kernels.pdf,,,1,59,No DOI available
Localization of wireless sensor networks with a mobile beacon.,"ML Sichitiu, V Ramadurai - MASS, 2004 - ncsu.edu",2004,http://www4.ncsu.edu/~mlsichit/Research/Publications/oneMobileBeaconTR.pdf,http://www4.ncsu.edu/~mlsichit/Research/Publications/oneMobileBeaconTR.pdf,,,1,669,No DOI available
SQLServer for Windows CE-a database engine for mobile and embedded platforms,"P Seshadri, P Garrett - Data Engineering, 2000. Proceedings …, 2000 - ieeexplore.ieee.org",2000,https://ieeexplore.ieee.org/abstract/document/839481/,https://pdfs.semanticscholar.org/1b11/fa015d2292bbfe1fc476696165517e03d140.pdf,,,1,56,No DOI available
An adaptive striping architecture for flash memory storage systems of embedded systems,"LP Chang, TW Kuo - Real-Time and Embedded Technology …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1137393/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.467.7732&rep=rep1&type=pdf,,,1,334,No DOI available
Electronic payment systems,"D O'mahony, M Peirce, H Tewari - 1997 - medien.ifi.lmu.de",1997,http://www.medien.ifi.lmu.de/lehre/ws0910/mmn/mmn7.pdf,http://www.medien.ifi.lmu.de/lehre/ws0910/mmn/mmn7.pdf,,,1,355,No DOI available
Method and apparatus for executing the boot code of embedded systems,"BH Lee - US Patent 7,493,484, 2009 - Google Patents",2009,https://patents.google.com/patent/US7493484B2/en,No PDF available,,,1,38,No DOI available
The discipline of embedded systems design,"TA Henzinger, J Sifakis - Computer, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4343686/,https://infoscience.epfl.ch/record/185046/files/Computer_ESdiscipline.pdf,,,1,215,No DOI available
Security device for controlling the access to a personal computer or to a computer terminal,"Y Korshun - US Patent 5,952,641, 1999 - Google Patents",1999,https://patents.google.com/patent/US5952641A/en,No PDF available,,,1,316,No DOI available
Transaction methods systems and devices,"WL Reber, CD Perttunen - US Patent 5,930,767, 1999 - Google Patents",1999,https://patents.google.com/patent/US5930767A/en,No PDF available,,,1,340,No DOI available
"Coverage, exploration and deployment by a mobile robot and communication network","MA Batalin, GS Sukhatme - Telecommunication Systems, 2004 - Springer",2004,https://link.springer.com/article/10.1023/b:tels.0000029038.31947.d1,https://cloudfront.escholarship.org/dist/prd/content/qt8d084588/qt8d084588.pdf,,,1,205,No DOI available
