title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Effects of roads on elk: implications for management in forested ecosystems.,"MM Rowland, MJ Wisdom, BK Johnson… - … Transactions of the 69th …, 2004 - fs.usda.gov",2004,https://www.fs.usda.gov/treesearch/pubs/24797,https://www.fs.usda.gov/treesearch/pubs/download/24797.pdf,,,1,66,No DOI available
Diel movement of brown trout in a southern Appalachian river,"DB Bunnell Jr, JJ Isely, KH Burrell… - Transactions of the …, 1998 - Wiley Online Library",1998,https://onlinelibrary.wiley.com/doi/abs/10.1577/1548-8659(1998)127%3C0630:DMOBTI%3E2.0.CO2,https://www.researchgate.net/profile/Jeff_Isely/publication/238444368_Diel_Movement_of_Brown_Trout_in_a_Southern_Appalachian_River/links/56f175cb08aee9c94cfd6a48.pdf,,,1,92,No DOI available
Design and implementation of smart home energy management systems based on zigbee,"DM Han, JH Lim - IEEE Transactions on Consumer Electronics, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5606278/,No PDF available,,,1,493,No DOI available
"Notes towards autonomous geographies: creation, resistance and self-management as survival tactics","J Pickerill, P Chatterton - Progress in human geography, 2006 - journals.sagepub.com",2006,http://journals.sagepub.com/doi/abs/10.1177/0309132506071516,https://lra.le.ac.uk/bitstream/2381/499/3/pickerill-chatterton%20Progress%20web.pdf,,,1,390,No DOI available
The credibility of voluntary disclosure and insider stock transactions,"F Gu, JQ Li - Journal of Accounting Research, 2007 - Wiley Online Library",2007,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-679X.2007.00250.x,http://mgt.buffalo.edu/content/dam/mgt/Faculty-and-Research/Accounting-Law/Documents/Feng%20Gu%20Publications/jar_paper.pdf,,,1,124,No DOI available
Unconventional cryptographic keying variable management,"JE Hershey, AA Hassan… - IEEE Transactions on …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/385951/,No PDF available,,,1,261,No DOI available
Restricted movement in resident stream salmonids: a paradigm lost?,"C Gowan, MK Young, KD Fausch… - Canadian Journal of …, 1994 - NRC Research Press",1994,http://www.nrcresearchpress.com/doi/abs/10.1139/f94-262,No PDF available,,,1,554,No DOI available
The new public management: Challenging the boundaries of the management vs. administration debate,"L Kaboolian - Public Administration Review, 1998 - JSTOR",1998,https://www.jstor.org/stable/976558,http://www.mcrhrdi.gov.in/91fc/coursematerial/management/3%20New%20Public%20Management.pdf,,,1,513,No DOI available
Effects of off-road recreation on mule deer and elk.,"MJ Wisdom, AA Ager, HK Preisler, NJ Cimon… - … Transactions of the 69th …, 2004 - fs.usda.gov",2004,https://www.fs.usda.gov/treesearch/pubs/24836,https://www.fs.usda.gov/treesearch/pubs/download/24836.pdf,,,1,67,No DOI available
Method and system configured for facilitating management of international trade receivables transactions,"M Stockton, W Ballard, D Goodman, G Jones - US Patent 7,835,971, 2010 - Google Patents",2010,https://patents.google.com/patent/US7835971B2/en,No PDF available,,,1,70,No DOI available
GLEAMS: Groundwater loading effects of agricultural management systems,"RA Leonard, WG Knisel, DA Still - Transactions of the ASAE, 1987 - elibrary.asabe.org",1987,https://elibrary.asabe.org/abstract.asp?aid=30578,https://pubag.nal.usda.gov/pubag/downloadPDF.xhtml?id=33&content=PDF,,,1,1366,No DOI available
A mobile transaction model that captures both the data and movement behavior,"MH Dunham, A Helal, S Balakrishnan - Mobile Networks and Applications, 1997 - Springer",1997,https://link.springer.com/article/10.1023/A:1013672431080,http://jotm.objectweb.org/related/p149-dunham.pdf,,,1,298,No DOI available
Seasonal movement of brown trout in a southern Appalachian river,"KH Burrell, JJ Isely, DB Bunnell Jr… - Transactions of the …, 2000 - Wiley Online Library",2000,https://onlinelibrary.wiley.com/doi/abs/10.1577/1548-8659(2000)129%3C1373:SMOBTI%3E2.0.CO2,https://www.fs.usda.gov/treesearch/pubs/download/20256.pdf,,,1,73,No DOI available
Effects of abiotic disturbance on coexistence of predator‐prey fish species,"GK Meffe - Ecology, 1984 - Wiley Online Library",1984,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1939132,No PDF available,,,1,330,No DOI available
"The identification, conservation, and management of estuarine and marine nurseries for fish and invertebrates: a better understanding of the habitats that serve as …","MW Beck, KL Heck, KW Able, DL Childers… - AIBS …, 2001 - academic.oup.com",2001,https://academic.oup.com/bioscience/article-abstract/51/8/633/220580,https://academic.oup.com/bioscience/article/51/8/633/220580,,,1,2034,No DOI available
Optimization of sequential paging in movement-based location management based on movement statistics,"Y Zhu, VCM Leung - … Transactions on Vehicular Technology, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4138062/,No PDF available,,,1,38,No DOI available
A survey on the history of transaction management: from flat to grid transactions,"T Wang, J Vonk, B Kratz, P Grefen - Distributed and Parallel Databases, 2008 - Springer",2008,https://link.springer.com/article/10.1007/s10619-008-7028-1,https://link.springer.com/content/pdf/10.1007/s10619-008-7028-1.pdf,,,1,62,No DOI available
The magazine archive includes every article published in Communications of the ACM for over the past 50 years.,"M Stonebraker - Communications of the ACM, 2011 - m.cacm.acm.org",2011,https://m.cacm.acm.org/magazines/2011/6/108651-10-rules-for-scalable-performance-in-simple-operation-datastores/fulltext,https://m.cacm.acm.org/magazines/2011/6/108651-10-rules-for-scalable-performance-in-simple-operation-datastores/fulltext,,,1,535,No DOI available
"DRAINMOD-N, a nitrogen model for artificially drained soil","MA Brevé, RW Skaggs, JE Parsons… - Transactions of the …, 1997 - elibrary.asabe.org",1997,https://elibrary.asabe.org/abstract.asp?aid=21359,No PDF available,,,1,175,No DOI available
Estimates of movement and site fidelity using mark‐resight data of wintering Canada geese,"JB Hestbeck, JD Nichols, RA Malecki - Ecology, 1991 - Wiley Online Library",1991,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/2937193,https://www.auburn.edu/~grandjb/wildpop/readings/MultiState/hestbeck_et_al_1991.pdf,,,1,549,No DOI available
Sustainable operations management,"PR Kleindorfer, K Singhal… - … management, 2005 - Wiley Online Library",2005,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1937-5956.2005.tb00235.x,http://www.icesi.edu.co/blogs/semillerosi3/files/2013/12/06-04-PK.pdf,,,1,1448,No DOI available
Movement-based location management for general cell residence times in wireless networks,"RM Rodríguez-Dagnino… - IEEE Transactions on …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4305533/,No PDF available,,,1,31,No DOI available
Evaluation of a water management model for irrigated agriculture,"AC Chang, RW Skaggs, LF Hermsmeier… - Transactions of the …, 1983 - elibrary.asabe.org",1983,https://elibrary.asabe.org/abstract.asp?aid=33949,No PDF available,,,1,72,No DOI available
"Modeling and cost analysis of movement-based location management for PCS networks with HLR/VLR architecture, general location area and cell residence time …","X Wang, P Fan, J Li, Y Pan - IEEE Transactions on Vehicular …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4459281/,https://grid.cs.gsu.edu/~pan/papers/IEEE-TVT08.pdf,,,1,32,No DOI available
"International regimes, transactions, and change: embedded liberalism in the postwar economic order","JG Ruggie - International organization, 1982 - cambridge.org",1982,https://www.cambridge.org/core/journals/international-organization/article/international-regimes-transactions-and-change-embedded-liberalism-in-the-postwar-economic-order/238A600FEFE7EDBC2DDAB30E6A28B4D9,https://bbs.pku.edu.cn/attach/20/c5/20c50510067906d7/io82ruggie.pdf,,,1,4596,No DOI available
Modeling bacteria movement in livestock manure systems,"JA Moore, JD Smyth, ES Baker, JR Miner… - Transactions of the …, 1989 - elibrary.asabe.org",1989,https://elibrary.asabe.org/abstract.asp?aid=31111,No PDF available,,,1,53,No DOI available
Assessing herbicide movement using soil samples versus percolate samples,"RW Malone, MJ Shipitalo, LW Douglass… - Transactions of the …, 2000 - elibrary.asabe.org",2000,https://elibrary.asabe.org/abstract.asp?aid=2710,http://www.prairieswine.com/pdf/2993.pdf,,,1,13,No DOI available
Evaluation of the hydrologic component of the ADAPT water table management model,"SO Chung, AD Ward, CW Schalk - Transactions of the ASAE, 1992 - elibrary.asabe.org",1992,https://elibrary.asabe.org/abstract.asp?aid=28635,No PDF available,,,1,134,No DOI available
Visual momentum: a concept to improve the cognitive coupling of person and computer,"DD Woods - International Journal of Man-Machine Studies, 1984 - Elsevier",1984,https://www.sciencedirect.com/science/article/pii/S0020737384800437,https://www.researchgate.net/profile/David_Woods11/publication/222737388_Visual_Momentum_A_Concept_to_Improve_the_Cognitive_Coupling_of_Person_and_Computer/links/5ab24696458515ecebedcb42/Visual-Momentum-A-Concept-to-Improve-the-Cognitive-Coupling-of-Person-and-Computer.pdf,,,1,494,No DOI available
"Movements and Growth of Arctic Grayling (Thymallus arcticus) and Juvenile Arctic Char (Salvelinus alpinus) in a Small Arctic Stream, Alaska","PC Craig, VA Poulin - Journal of the Fisheries Board of …, 1975 - NRC Research Press",1975,http://www.nrcresearchpress.com/doi/abs/10.1139/f75-088,No PDF available,,,1,101,No DOI available
"… , system, and method for facilitating transactions between thin-clients and message format service (MFS)-based information management system (IMS) applications","TT Dinh, SM Ho, J Hung, K Lo - US Patent App. 11/083,507, 2005 - Google Patents",2005,https://patents.google.com/patent/US20050203944A1/en,No PDF available,,,1,47,No DOI available
Assessing project management maturity,"CW Ibbs, YH Kwak - Project management journal, 2000 - journals.sagepub.com",2000,http://journals.sagepub.com/doi/abs/10.1177/875697280003100106,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.199.7509&rep=rep1&type=pdf,,,1,497,No DOI available
Cost analysis of movement-based location management in PCS networks: an embedded Markov chain approach,"X Wang, X Lei, P Fan, RQ Hu… - IEEE Transactions on …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/6626563/,No PDF available,,,1,30,No DOI available
Stock-repurchase announcements and insider transactions after the October 1987 stock market crash,"JM Netter, ML Mitchell - Financial Management, 1989 - JSTOR",1989,https://www.jstor.org/stable/3665651,No PDF available,,,1,161,No DOI available
The rise of knowledge towards attention management,"TH Davenport, SC Völpel - Journal of knowledge management, 2001 - emeraldinsight.com",2001,https://www.emeraldinsight.com/doi/pdf/10.1108/13673270110400816,No PDF available,,,1,425,No DOI available
An analytical framework for performance evaluation of IPv6-based mobility management protocols,"C Makaya, S Pierre - … Transactions on wireless communications, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4472015/,http://www.larim.polymtl.ca/pdf/31.pdf,,,1,337,No DOI available
Analysis of dynamic location management for PCS networks,"J Li, Y Pan, X Jia - IEEE Transactions on Vehicular Technology, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1105948/,http://www.cs.cityu.edu.hk/~jia/research/Jie.pdf,,,1,120,No DOI available
Information management and security system,"VM Nerlikar - US Patent 5,629,981, 1997 - Google Patents",1997,https://patents.google.com/patent/US5629981A/en,No PDF available,,,1,1051,No DOI available
"Striped bass annual site fidelity and habitat utilization in J. Strom Thurmond Reservoir, South Carolina-Georgia","SP Young, JJ Isely - Transactions of the American Fisheries Society, 2002 - Taylor & Francis",2002,https://www.tandfonline.com/doi/abs/10.1577/1548-8659(2002)131%3C0828%3ASBASFA%3E2.0.CO%3B2,https://www.researchgate.net/profile/Jeff_Isely/publication/232888367_Striped_Bass_Annual_Site_Fidelity_and_Habitat_Utilization_in_J_Strom_Thurmond_Reservoir_South_Carolina-Georgia/links/56fa89ce08aede4cf4fa5260/Striped-Bass-Annual-Site-Fidelity-and-Habitat-Utilization-in-J-Strom-Thurmond-Reservoir-South-Carolina-Georgia.pdf,,,1,31,No DOI available
"Shade management systems to reduce heat stress for dairy cows in hot, humid climates","DE Buffington, RJ Collier, GH Canton - Transactions of the ASAE, 1983 - elibrary.asabe.org",1983,https://elibrary.asabe.org/abstract.asp?aid=33845,No PDF available,,,1,145,No DOI available
Comparison of two different approaches of sensitivity analysis,"T Lenhart, K Eckhardt, N Fohrer, HG Frede - … Chemistry of the Earth, Parts A …, 2002 - Elsevier",2002,https://www.sciencedirect.com/science/article/pii/S1474706502000499,https://pdfs.semanticscholar.org/3c27/2a9da5577b4f31a271870757848dda70f279.pdf,,,1,493,No DOI available
The implications of socialization and integration in supply chain management,"PD Cousins, B Menguc - Journal of operations management, 2006 - Elsevier",2006,https://www.sciencedirect.com/science/article/pii/S0272696305001452,No PDF available,,,1,540,No DOI available
New developments in atrium smoke management/Discussion,"JH Klote - Ashrae Transactions, 2000 - search.proquest.com",2000,http://search.proquest.com/openview/be7a2ac445a73e178afd5e63d6062f76/1?pq-origsite=gscholar&cbl=34619,No PDF available,,,1,29,No DOI available
Modification of EPIC to simulate pesticide activities: EPIC-PST,"GJ Sabbagh, S Geleta, RL Elliott… - Transactions of the …, 1991 - elibrary.asabe.org",1991,https://elibrary.asabe.org/abstract.asp?aid=31788,No PDF available,,,1,36,No DOI available
The use of eye movements in human-computer interaction techniques: what you look at is what you get,"RJK Jacob - ACM Transactions on Information Systems (TOIS), 1991 - dl.acm.org",1991,https://dl.acm.org/citation.cfm?id=128728,http://sce.uhcl.edu/boetticher/CSCI5931%20Computer%20Human%20Interaction/The%20Use%20of%20Eye%20Movements%20in%20HCI%20Techniques_What%20You%20Look%20At%20is%20What%20You%20Get.pdf,,,1,855,No DOI available
"Leverage ratios, industry norms, and stock price reaction: An empirical investigation of stock-for-debt transactions","RM Hull - Financial Management, 1999 - JSTOR",1999,https://www.jstor.org/stable/pdf/3666193.pdf,https://pdfs.semanticscholar.org/7b9e/228a9eed646b36a7c9c1a24fbb4bf2a6a63d.pdf,,,1,134,No DOI available
The new public management: How to transform a theme into a legacy,"LE Lynn Jr - Public Administration Review, 1998 - JSTOR",1998,https://www.jstor.org/stable/976563,No PDF available,,,1,375,No DOI available
Inventory management under uncertainty: A financial theory for the transactions motive,"YH Kim, KH Chung - Managerial and Decision Economics, 1989 - Wiley Online Library",1989,https://onlinelibrary.wiley.com/doi/abs/10.1002/mde.4090100406,No PDF available,,,1,29,No DOI available
Optimal dynamic mobility management for PCS networks,"J Li, H Kameda, K Li - IEEE/ACM Transactions on Networking (TON), 2000 - dl.acm.org",2000,https://dl.acm.org/citation.cfm?id=343583,https://www.researchgate.net/profile/Hisao_Kameda/publication/3334695_Optimal_dynamic_mobility_management_for_PCS_networks/links/0912f50f77c18a34d6000000/Optimal-dynamic-mobility-management-for-PCS-networks.pdf,,,1,227,No DOI available
The use of habitat mosaics by terrestrial vertebrate fauna: implications for conservation and management,"BS Law, CR Dickman - Biodiversity & Conservation, 1998 - Springer",1998,https://link.springer.com/article/10.1023/A:1008877611726,https://www.researchgate.net/profile/Bradley_Law/publication/238486941_The_use_of_habitat_mosaics_by_terrestrial_vertebrate_fauna_Implications_for_conservation_and_management/links/0a85e530167c1d6150000000.pdf,,,1,342,No DOI available
Mobility management scheme for context-aware transactions in pervasive and mobile cyberspace,"M Younas, I Awan - IEEE Transactions on Industrial Electronics, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6195011/,https://radar.brookes.ac.uk/radar/items/a20e6e84-5e82-46a5-4bde-60ae8de21dbe/1/younas2013mobility.pdf,,,1,16,No DOI available
Scientific management,FW Taylor - 2004 - taylorfrancis.com,2004,https://www.taylorfrancis.com/books/9781134466245,http://americainclass.org/wp-content/uploads/2013/03/Taylor-Scientific-Management-1910-excerpt.pdf,,,1,2420,No DOI available
Risk management in banking,J Bessis - 2015 - books.google.com,2015,https://books.google.de/books?hl=de&lr=&id=n9UbCQAAQBAJ&oi=fnd&pg=PR7&dq=Movement+management+AND+transactions&ots=YCqKUF67tB&sig=M3xJ4m1CgpW259VOnK3cLVaNsgM,No PDF available,,,1,1409,No DOI available
Postoperative management of subthalamic nucleus stimulation for Parkinson's disease,"P Krack, V Fraix, A Mendes… - Movement disorders …, 2002 - Wiley Online Library",2002,https://onlinelibrary.wiley.com/doi/abs/10.1002/mds.10163,No PDF available,,,1,283,No DOI available
Sensitivity of water management models to approaches for determining soil hydraulic properties,"SR Workman, RW Skaggs - Transactions of the ASAE, 1994 - elibrary.asabe.org",1994,https://elibrary.asabe.org/abstract.asp?aid=28058,No PDF available,,,1,15,No DOI available
"Distribution and movement of humpback chub in the Colorado River, Grand Canyon, based on recaptures","CP Paukert, LG Coggins… - Transactions of the …, 2006 - Wiley Online Library",2006,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1577/T05-204.1,https://www.researchgate.net/profile/Craig_Paukert/publication/242600174_Distribution_and_Movement_of_Humpback_Chub_in_the_Colorado_River_Grand_Canyon_Based_on_Recaptures/links/02e7e52bda4c4bc680000000/Distribution-and-Movement-of-Humpback-Chub-in-the-Colorado-River-Grand-Canyon-Based-on-Recaptures.pdf,,,1,30,No DOI available
Analyzing mobile transactions support for DBMS,"P Serrano-Alvarado, CL Roncancio… - Database and Expert …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/953124/,http://www.cs.ucf.edu/~kienhua/classes/COP6730/Mobile2.pdf,,,1,43,No DOI available
Prediction of Smoke Movement in Atria: Part I--Physical Concepts,"JH Klote - Ashrae Transactions, 1997 - search.proquest.com",1997,http://search.proquest.com/openview/067f2fa5847961f3d9437a6042b6b7a0/1?pq-origsite=gscholar&cbl=34619,No PDF available,,,1,18,No DOI available
Road crossings as barriers to small‐stream fish movement,"ML Warren Jr, MG Pardew - Transactions of the American …, 1998 - Wiley Online Library",1998,https://onlinelibrary.wiley.com/doi/abs/10.1577/1548-8659(1998)127%3C0637:RCABTS%3E2.0.CO2,https://www.fs.usda.gov/treesearch/pubs/download/762.pdf,,,1,364,No DOI available
"Chemical Transport from Coastal PlainSoils Under Simulated Rainfall: 11. Movement of Cyanazine, Sulfometuron-Methyl, and Bromide","RK Hubbard, RG Williams, MD Erdman… - Transactions of the …, 1989 - elibrary.asabe.org",1989,https://elibrary.asabe.org/abstract.asp?aid=31141,No PDF available,,,1,28,No DOI available
A dynamic location management scheme for next-generation multitier PCS systems,"IF Akyildiz, W Wang - IEEE Transactions on Wireless …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/975456/,http://ant.comm.ccu.edu.tw/course/92_3G/1_Papers_C/A%20dynamic%20location%20management%20scheme%20for%20next-generation%20multitier%20PCS%20systems.pdf,,,1,307,No DOI available
… transactions incorporating locational attributes: an evaluation of the comparative performance of a location-aware method of locations repository management,"JE Wyse - International Journal of Mobile Communications, 2003 - inderscienceonline.com",2003,https://www.inderscienceonline.com/doi/abs/10.1504/IJMC.2003.002462,No PDF available,,,1,14,No DOI available
Impact of pesticides on shallow groundwater quality,"TJ Gish, AR Isensee, RG Nash… - Transactions of the …, 1991 - elibrary.asabe.org",1991,https://elibrary.asabe.org/abstract.asp?aid=31796,No PDF available,,,1,84,No DOI available
Strategic management: A stakeholder approach,RE Freeman - 2010 - books.google.com,2010,https://books.google.de/books?hl=de&lr=&id=NpmA_qEiOpkC&oi=fnd&pg=PR5&dq=Movement+management+AND+transactions&ots=60fkF9P2SQ&sig=8KuAD202pBynwiPVomUlfEOW84Q,No PDF available,,,1,31438,No DOI available
Water management model evaluation for shallow sandy soils,"JS Rogers - Transactions of the ASAE, 1985 - elibrary.asabe.org",1985,https://elibrary.asabe.org/abstract.asp?aid=32338,No PDF available,,,1,58,No DOI available
JF Organ,"RM Muth, DA Hamilton, JF Organ, DJ Witter, ME Mather… - Transactions of the North …, 1998",1998,/citations?user=hK_-ic0AAAAJ&hl=de&oi=sra,No PDF available,,,1,30,No DOI available
Control through communication: The rise of system in American management,JA Yates - 1993 - books.google.com,1993,https://books.google.de/books?hl=de&lr=&id=RaeJbtZFP0EC&oi=fnd&pg=PR9&dq=Movement+management+AND+transactions&ots=tF_4eGwx-m&sig=pqCMNWhmBVm_yRYj1zcqnxwm7Vw,https://acawiki.org/Control_Through_Communication:_The_Rise_of_System_in_American_Management,,,1,1451,No DOI available
Overview of the Starkey Project: mule deer and elk research for management benefits.,"MJ Wisdom, MM Rowland, BK Johnson… - … : Transactions of the 69th …, 2004 - fs.usda.gov",2004,https://www.fs.usda.gov/treesearch/pubs/all/24838,https://www.fs.usda.gov/treesearch/pubs/download/24838.pdf,,,1,15,No DOI available
Temporal autocorrelation functions for movement rates from global positioning system radiotelemetry data,"MS Boyce, J Pitt, JM Northrup… - … Transactions of …, 2010 - royalsocietypublishing.org",2010,https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2010.0080,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0080,,,1,86,No DOI available
Building the bridge between animal movement and population dynamics,"JM Morales, PR Moorcroft… - … Transactions of …, 2010 - royalsocietypublishing.org",2010,https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2010.0082,https://royalsocietypublishing.org/doi/full/10.1098/rstb.2010.0082,,,1,316,No DOI available
Intellectual capital: The new wealth of organizations,"T Stewart, C Ruckdeschel - Performance Improvement, 1998 - Wiley Online Library",1998,https://onlinelibrary.wiley.com/doi/abs/10.1002/pfi.4140370713,http://www.academia.edu/download/30899672/intellectual-capital.pdf,,,1,10016,No DOI available
Site Fidelity and Movement of Etheostoma fonticola with Implications to Endangered Species Management,"NT Dammeyer, CT Phillips… - Transactions of the …, 2013 - Wiley Online Library",2013,https://onlinelibrary.wiley.com/doi/abs/10.1080/00028487.2013.793612,No PDF available,,,1,11,No DOI available
Computer systems and methods for predictive performance management of data transactions,"GA Harrison, G Le Mar - US Patent 8,015,454, 2011 - Google Patents",2011,https://patents.google.com/patent/US8015454B1/en,No PDF available,,,1,20,No DOI available
Construction site utilization: impact of material movement and storage on productivity and cost,"FB Muehlhausen - AACE International Transactions, 1991 - search.proquest.com",1991,http://search.proquest.com/openview/f18cc312ada21812f2dff2338bad3136/1?pq-origsite=gscholar&cbl=27161,No PDF available,,,1,20,No DOI available
Evaluation of the water management model PREFLO,"SR Workman, RW Skaggs - Transactions of the ASAE, 1991 - elibrary.asabe.org",1991,https://elibrary.asabe.org/abstract.asp?aid=31836,No PDF available,,,1,11,No DOI available
Comparison of two drainage simulation models using field data,"SR Workman, RW Skaggs - Transactions of the ASAE, 1989 - elibrary.asabe.org",1989,https://elibrary.asabe.org/abstract.asp?aid=31245,No PDF available,,,1,65,No DOI available
Supply chain management: the integration of logistics in marketing,"UY Alvarado, H Kotzab - Industrial marketing management, 2001 - Elsevier",2001,https://www.sciencedirect.com/science/article/pii/S0019850100001425,http://www.academia.edu/download/42222082/Supply_Chain_Management_The_Integration_20160206-28830-u6u7ez.pdf,,,1,341,No DOI available
Predictive distance-based mobility management for multidimensional PCS networks,"B Liang, ZJ Haas - IEEE/ACM Transactions on Networking (TON), 2003 - dl.acm.org",2003,https://dl.acm.org/citation.cfm?id=948931,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.71.429&rep=rep1&type=pdf,,,1,338,No DOI available
