title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Analyzing resilience to node misbehaviors in wireless multi-hop networks,"F Xing, W Wang - Wireless Communications and Networking …, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4224885/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.331.4636&rep=rep1&type=pdf,,,1,10,No DOI available
Connectivity and critical point behavior in mobile ad hoc and sensor networks,"TH Kim, D Tipper… - … and Communications, 2009 …, 2009 - ieeexplore.ieee.org",2009,https://ieeexplore.ieee.org/abstract/document/5202371/,https://www.researchgate.net/profile/David_Tipper/publication/221504591_Connectivity_and_critical_point_behavior_in_mobile_ad_hoc_and_sensor_networks/links/02bfe51392e124dd35000000.pdf,,,1,17,No DOI available
A connectivity resilient dynamic multi‐channel assignment method for VANET,"T Zhao, S Lu, W Yan, X Li - Security and Communication …, 2015 - Wiley Online Library",2015,https://onlinelibrary.wiley.com/doi/abs/10.1002/sec.1032,https://onlinelibrary.wiley.com/doi/pdf/10.1002/sec.1032,,,1,4,No DOI available
Resilient PUMA (Protocol for Unified Multicasting through Announcement) against Internal Attacks in Mobile Ad Hoc Networks,"AM Pushpa, K Kathiravan - Advances in Computing …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6637473/,No PDF available,,,1,8,No DOI available
Probabilistic key predistribution in mobile networks resilient to node-capture attacks,"J Zhao - IEEE Transactions on Information Theory, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/7962239/,https://dr.ntu.edu.sg/bitstream/handle/10220/44208/Probabilistic%20Key%20Predistribution%20in%20Mobile%20Networks%20Resilient%20to%20Node-Capture%20Attacks.pdf?sequence=1&isAllowed=y,,,1,3,No DOI available
Database replication for the mobile era,"A Wolski - PROCEEDINGS OF THE INTERNATIONAL …, 2002 - pdfs.semanticscholar.org",2002,https://pdfs.semanticscholar.org/fedd/98907567206eabf37043c321037b417d8a1a.pdf,https://pdfs.semanticscholar.org/fedd/98907567206eabf37043c321037b417d8a1a.pdf,,,1,4,No DOI available
Connectivity-preserving scattering of mobile robots with limited visibility,"T Izumi, MG Potop-Butucaru, S Tixeuil - Symposium on Self-Stabilizing …, 2010 - Springer",2010,https://link.springer.com/chapter/10.1007/978-3-642-16023-3_27,https://www.researchgate.net/profile/Sebastien_Tixeuil/publication/224928670_Connectivity-Preserving_Scattering_of_Mobile_Robots_with_Limited_Visibility/links/0a85e53429d6e452e2000000.pdf,,,1,15,No DOI available
Evaluating temporal robustness of mobile networks,"S Scellato, I Leontiadis, C Mascolo… - IEEE Transactions on …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6086544/,http://www.cl.cam.ac.uk/~cm542/papers/tmc11.pdf,,,1,50,No DOI available
On resilient event-driven partial barriers in mobile sensor networks,"H Kim, J Ben-Othman - Communications (ICC), 2016 IEEE …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7510984/,http://people.uncw.edu/kimh/ICC2016.pdf,,,1,6,No DOI available
Perturbation-Resilient Atomic Commit Protocols for Mobile Environments,B Ayari - 2010 - tuprints.ulb.tu-darmstadt.de,2010,http://tuprints.ulb.tu-darmstadt.de/2274/,http://tuprints.ulb.tu-darmstadt.de/2274/1/TUD-BrahimAyari-PhDThesis.pdf,,,1,2,No DOI available
Mobile emergency generator pre-positioning and real-time allocation for resilient response to natural disasters,"S Lei, J Wang, C Chen, Y Hou - … Transactions on Smart Grid, 2018 - ieeexplore.ieee.org",2018,https://ieeexplore.ieee.org/abstract/document/7559799/,https://core.ac.uk/download/pdf/45607662.pdf,,,1,23,No DOI available
Resilient key establishment for mobile sensor networks,"K Karaca, A Levi - … in Sensor Systems and Workshops (DCOSS …, 2011 - ieeexplore.ieee.org",2011,https://ieeexplore.ieee.org/abstract/document/5982207/,No PDF available,,,1,2,No DOI available
Connectivity Based Energy Efficient Opportunistic Robust Routing for Mobile Wireless Sensor Networks,"MS Karyakarte, AS Tavildar, R Khanna - Wireless Personal …, 2015 - Springer",2015,https://link.springer.com/article/10.1007/s11277-015-2658-x,No PDF available,,,1,2,No DOI available
Robust connectivity maintenance for fallible robots,"J Panerati, M Minelli, C Ghedini, L Meyer… - Autonomous …, 2018 - Springer",2018,https://link.springer.com/article/10.1007/s10514-018-9812-8,No PDF available,,,1,2,No DOI available
Resilient Consensus with Mobile Detectors Against Malicious Attacks,"C Zhao, J He, J Chen - IEEE Transactions on Signal and …, 2018 - ieeexplore.ieee.org",2018,https://ieeexplore.ieee.org/abstract/document/8013830/,No PDF available,,,1,4,No DOI available
A Key Distribution Scheme for Mobile Wireless Sensor Networks:  -  -Composite,"F Gandino, R Ferrero… - IEEE Transactions on …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/7544484/,No PDF available,,,1,16,No DOI available
A resiliency-connectivity metric in wireless sensor networks with key predistribution schemes and node compromise attacks,"K Chan, F Fekri - Physical Communication, 2008 - Elsevier",2008,https://www.sciencedirect.com/science/article/pii/S1874490708000256,No PDF available,,,1,10,No DOI available
On Resilience and Connectivity of Secure Wireless Sensor Networks Under Node Capture Attacks.,"J Zhao - IEEE Trans. Information Forensics and Security, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/iel7/10206/4358835/07577836.pdf,https://sites.google.com/site/workofzhao/TIFS-resilience.pdf,,,1,15,No DOI available
Intrusion-resilience in mobile unattended WSNs,"R Di Pietro, G Oligeri, C Soriente… - … , 2010 Proceedings IEEE, 2010 - sprout.ics.uci.edu",2010,http://sprout.ics.uci.edu/projects/uwsnwebpage/publications/infocom10.pdf,http://sprout.ics.uci.edu/projects/uwsnwebpage/publications/infocom10.pdf,,,1,44,No DOI available
Resilient messaging system and method,"AS Krause - US Patent 8,135,642, 2012 - Google Patents",2012,https://patents.google.com/patent/US8135642B1/en,http://patentimages.storage.googleapis.com/pdfs/US8135642.pdf,,,1,21,No DOI available
"Stop, think, and roll: Online gain optimization for resilient multi-robot topologies","M Minelli, M Kaufmann, J Panerati, C Ghedini… - arXiv preprint arXiv …, 2018 - arxiv.org",2018,https://arxiv.org/abs/1809.07123,https://arxiv.org/pdf/1809.07123,,,1,1,No DOI available
A new mobile business sales transaction system,"MA Otair, AY Al-Zoubi - International Journal of Mobile …, 2008 - inderscienceonline.com",2008,https://www.inderscienceonline.com/doi/abs/10.1504/IJMLO.2008.020687,https://www.researchgate.net/profile/Abdallah_Al-Zoubi2/publication/229001311_A_new_Mobile_Business_Sales_Transaction_System/links/02e7e534cccdb5a812000000.pdf,,,1,2,No DOI available
Self-organizing Connectivity for Mobile Agents in Dynamical Environments,"RG Aldunate, F Pena-Mora, M Nussbaum… - … Computing and Ambient …, 2016 - Springer",2016,https://link.springer.com/chapter/10.1007/978-3-319-48799-1_27,No PDF available,,,1,1,No DOI available
Time synchronization and calibration in wireless sensor networks,"K Römer, P Blum, L Meier - Handbook of sensor networks …, 2005 - Wiley Online Library",2005,https://onlinelibrary.wiley.com/doi/abs/10.1002/047174414X.ch7,http://www.mit.bme.hu/eng/system/files/oktatas/targyak/7049/wsn-time-book.pdf,,,1,265,No DOI available
Mobile Data Management,"MS Chen, MS Chen, PK Chrysanthis, M Sloman… - 2003 - books.google.com",2003,https://books.google.de/books?hl=de&lr=&id=MNJ6eRBub8EC&oi=fnd&pg=PR1&dq=Resilient+connectivity+AND+mobile+transactions&ots=FcP5t3xEKu&sig=reUejqiC64f8XAelMpKCYv-1Wwc,No PDF available,,,1,1,No DOI available
Improving connectivity and resilience using ECC based key predistribution for deployment knowledge based WSN,"R Kishore, S Radha, L Chelyflar - WSEAS Transactions …, 2012 - pdfs.semanticscholar.org",2012,https://pdfs.semanticscholar.org/fe3f/972a0e39e86378228e8e536a9dcdc9c104a9.pdf,https://pdfs.semanticscholar.org/fe3f/972a0e39e86378228e8e536a9dcdc9c104a9.pdf,,,1,1,No DOI available
GMTC: A generalized commit approach for hybrid mobile environments,"B Ayari, A Khelil, N Suri - IEEE Transactions on Mobile …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6319302/,http://www1.deeds.informatik.tu-darmstadt.de/External/PublicationData/0/TMC-GMTC.pdf,,,1,1,No DOI available
Rover: A toolkit for mobile information access,"AD Joseph, AF de Lespinasse, JA Tauber… - ACM SIGOPS …, 1995 - dl.acm.org",1995,https://dl.acm.org/citation.cfm?id=224069,No PDF available,,,1,393,No DOI available
Energy saving and network connectivity tradeoff in opportunistic mobile networks,"H Zhou, H Zhao, J Chen - Global Communications Conference …, 2012 - ieeexplore.ieee.org",2012,https://ieeexplore.ieee.org/abstract/document/6503166/,No PDF available,,,1,12,No DOI available
The role of IoT in network resilience,"H Petersen, E Baccelli, M Wählisch, TC Schmidt… - 2014 - hal.inria.fr",2014,https://hal.inria.fr/hal-01010891/,https://hal.inria.fr/docs/01/01/08/91/PDF/RR-8552.pdf,,,1,1,No DOI available
Pairwise key distribution scheme for two-tier sensor networks,"KK Gagneja - Computing, Networking and Communications …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/6785489/,https://www.researchgate.net/profile/Kanwalinder_Gagneja/publication/271482191_Pairwise_key_distribution_scheme_for_two-tier_sensor_networks/links/596154cfaca2728c11e6f741/Pairwise-key-distribution-scheme-for-two-tier-sensor-networks.pdf,,,1,8,No DOI available
A novel key update protocol in mobile sensor networks,"S Agrawal, R Roman, ML Das, A Mathuria… - … on Information Systems …, 2012 - Springer",2012,https://link.springer.com/chapter/10.1007/978-3-642-35130-3_14,No PDF available,,,1,20,No DOI available
On the resiliency of randomized routing against multiple edge failures,"M Chiesa, A Gurtov, A Madry, S Mitrovic… - LIPIcs-Leibniz …, 2016 - drops.dagstuhl.de",2016,http://drops.dagstuhl.de/opus/volltexte/2016/6269/,http://drops.dagstuhl.de/opus/volltexte/2016/6269/pdf/LIPIcs-ICALP-2016-134.pdf,,,1,9,No DOI available
United we stand: Intrusion resilience in mobile unattended WSNs,"R Di Pietro, G Oligeri, C Soriente… - … Transactions on Mobile …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6212503/,https://www.researchgate.net/profile/Roberto_Pietro/publication/260345772_United_We_Stand_Intrusion_Resilience_in_Mobile_Unattended_WSNs/links/548714600cf2ef34478eae83.pdf,,,1,22,No DOI available
A taxonomy of challenges to resilient message dissemination in VANETs,"J Rak, M Jonsson, A Vinel - … Network Strategy and Planning …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7751164/,No PDF available,,,1,1,No DOI available
Modelling attacks and challenges to wireless networks,"D Zhang, SA Gogi, DS Broyles, EK Cetinkaya… - … and Control Systems …, 2012 - ittc.ku.edu",2012,http://www.ittc.ku.edu/resilinets/papers/Zhang-Gogi-Broyles-Cetinkaya-Sterbenz-2012-1.pdf,http://www.ittc.ku.edu/resilinets/papers/Zhang-Gogi-Broyles-Cetinkaya-Sterbenz-2012-1.pdf,,,1,18,No DOI available
A Multi-Layer Feedback System Approach to Resilient Connectivity of Remotely Deployed Mobile Internet of Things,"MJ Farooq, Q Zhu - IEEE Transactions on Cognitive …, 2018 - ieeexplore.ieee.org",2018,https://ieeexplore.ieee.org/abstract/document/8360491/,https://arxiv.org/pdf/1805.05824,,,1,1,No DOI available
A resilient cybersecurity framework for Mobile Financial Services (MFS),"S Ambore, C Richardson, H Dogan… - Journal of Cyber …, 2017 - Taylor & Francis",2017,https://www.tandfonline.com/doi/abs/10.1080/23742917.2017.1386483,https://www.tandfonline.com/doi/full/10.1080/23742917.2017.1386483,,,1,No cite count available,No DOI available
Towards a Symbiotic Human and Multi-Robot Planetary Exploration System: Resilient Topologies for Space Exploration,"M Kaufmann, J Panerati, G Beltrame - researchgate.net",No year available,https://www.researchgate.net/profile/Marcel_Kaufmann2/publication/325999790_Towards_a_Symbiotic_Human_and_Multi-Robot_Planetary_Exploration_System_Resilient_Topologies_for_Space_Exploration/links/5b32a1514585150d23d58628/Towards-a-Symbiotic-Human-and-Multi-Robot-Planetary-Exploration-System-Resilient-Topologies-for-Space-Exploration.pdf,https://www.researchgate.net/profile/Marcel_Kaufmann2/publication/325999790_Towards_a_Symbiotic_Human_and_Multi-Robot_Planetary_Exploration_System_Resilient_Topologies_for_Space_Exploration/links/5b32a1514585150d23d58628/Towards-a-Symbiotic-Human-and-Multi-Robot-Planetary-Exploration-System-Resilient-Topologies-for-Space-Exploration.pdf,,,1,No cite count available,No DOI available
Introduction to the Special Section From the IEEE GLOBECOM 2017 Conference,"J Huang, Y Gao… - IEEE Transactions on …, 2018 - ieeexplore.ieee.org",2018,https://ieeexplore.ieee.org/abstract/document/8388606/,https://ieeexplore.ieee.org/iel7/6687307/8388569/08388606.pdf,,,1,No cite count available,No DOI available
A Survey on Secure and Resilient Session Schemes: Technical Comparison and Assessment,"D Ahmat, D Magoni - ICST Transactions on Ubiquitous …, 2018 - hal.archives-ouvertes.fr",2018,https://hal.archives-ouvertes.fr/hal-01757540/,https://hal.archives-ouvertes.fr/hal-01757540/document,,,1,No cite count available,No DOI available
Cheating-Resilient Bandwidth Distribution in Mobile Cloud Computing,"S Das, M Khatua, S Misra - … Transactions on Cloud Computing, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/iel7/6245519/6562694/07782411.pdf,No PDF available,,,1,No cite count available,No DOI available
RCAMP: A resilient communication-aware motion planner for mobile robots with autonomous repair of wireless connectivity,"S Caccamo, R Parasuraman, L Freda… - … Robots and Systems …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/8206020/,https://arxiv.org/pdf/1710.09303,,,1,2,No DOI available
The Role of Handheld Computers in Controlling Inter-Organizational Data Transactions,"GO Wiredu - ICIS 2009 Proceedings, 2009 - aisel.aisnet.org",2009,https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1039&context=icis2009,https://pdfs.semanticscholar.org/78ea/4e7d567b5cf2761e1ced833d40223e287d28.pdf,,,1,No cite count available,No DOI available
A survey on senegalese corporate information and technology infrastructure transformation on cloud services: The resilience of senegalese companies,"FMA Dom, K Konate - 2017 IEEE International Conference on …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/8392147/,No PDF available,,,1,No cite count available,No DOI available
Design of secure mobile payment protocols for restricted connectivity scenarios,JA Téllez Isaac - 2012 - upcommons.upc.edu,2012,https://upcommons.upc.edu/handle/2117/94695,https://upcommons.upc.edu/bitstream/handle/2117/94695/TJTI1de1.pdf,,,1,No cite count available,No DOI available
Analysis and Design of Highly Resilient Wireless and Sensor Networks,E Yeh - 2008 - dtic.mil,2008,http://www.dtic.mil/docs/citations/ADA500720,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA500720,,,1,No cite count available,No DOI available
Perturbation-Resilient Atomic Commit Protocols for Mobile Environments-Brahim Ayari,B Ayari - d-nb.info,No year available,https://d-nb.info/1006895663/34,https://d-nb.info/1006895663/34,,,1,No cite count available,No DOI available
dHSS-Distributed Peer-to-Peer implementation of the LTE HSS based on the Bitcoin/Namecoin architecture,"RP Jover, J Lackey - Communications Workshops (ICC), 2016 …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7503813/,http://rogerpiquerasjover.net/dHSS.pdf,,,1,No cite count available,No DOI available
An adaptive mechanism for improving resiliency in Wireless Sensor Networks,"RK Verma, KK Pattanaik, S Bharti - Industrial and Information …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7399067/,https://www.researchgate.net/profile/Sourabh_Bharti3/publication/286451286_An_Adaptive_Mechanism_for_Improving_Resiliency_in_Wireless_Sensor_Networks/links/566feafe08ae486986b961f5/An-Adaptive-Mechanism-for-Improving-Resiliency-in-Wireless-Sensor-Networks.pdf,,,1,No cite count available,No DOI available
The effect of multi-radio nodes on network connectivity--a graph theoretic analysis,"A Faragó, S Basagni - … on Personal, Indoor and Mobile Radio …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/5173153/,http://www.ece.neu.edu/fac-ece/basagni/papers/FaragoB08.pdf,,,1,19,No DOI available
Skypoint for mobile hotspots,"V Firoiu, SB LaPrise - US Patent 9,119,179, 2015 - Google Patents",2015,https://patents.google.com/patent/US9119179B1/en,No PDF available,,,1,88,No DOI available
Mobile internet access over intermittent network connectivity,"Y Xia, CK Yeo - Journal of Network and Computer Applications, 2014 - Elsevier",2014,https://www.sciencedirect.com/science/article/pii/S1084804513001872,No PDF available,,,1,7,No DOI available
