title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Submission of transactions from mobile workstations in a cooperative multidatabase processing environment,"LH Yeo, A Zaslavsky - … Systems, 1994., Proceedings of the 14th …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/302439/,http://lyle.smu.edu/~mhd/8391f01/mehta2.pdf,,,1,102,No DOI available
Mobile computing and databases: Anything new?,"MH Dunham, A Helal - Acm Sigmod Record, 1995 - dl.acm.org",1995,https://dl.acm.org/citation.cfm?id=219727,https://www.ime.usp.br/~weslley/cursos/redesMoveis/anythingnew.pdf,,,1,248,No DOI available
"Transaction processing in mobile, heterogeneous database systems","JB Lim, AR Hurson - IEEE Transactions on Knowledge and …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1047771/,https://pdfs.semanticscholar.org/f7f5/bf9b6679756b2bca8cb85f1f605d6af4b031.pdf,,,1,83,No DOI available
Adaptable mobile transactions and environment awareness,"P Serrano-Alvarado, C Roncancio… - … Journées Bases de …, 2003 - hal.archives-ouvertes.fr",2003,https://hal.archives-ouvertes.fr/hal-01355476/,https://hal.archives-ouvertes.fr/hal-01355476/file/PSerrano-AMT-TransMobi-BDA2003-Conf.pdf,,,1,15,No DOI available
"Mobile commerce: framework, applications and networking support","U Varshney, R Vetter - Mobile networks and Applications, 2002 - Springer",2002,https://link.springer.com/article/10.1023/A:1014570512129,https://pdfs.semanticscholar.org/3ca7/e7c66c3e7e239fecf60c5cd6daa4674df037.pdf,,,1,687,No DOI available
The Bayou architecture: Support for data sharing among mobile users,"A Demers, K Petersen, M Spreitzer… - Mobile Computing …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/4624416/,http://www.academia.edu/download/44572933/The_Bayou_Architecture_Support_for_Data_20160409-21644-1562oq8.pdf,,,1,434,No DOI available
Secure mobile commerce,"S Schwiderski-Grosche… - Electronics & …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1088440/,https://www.researchgate.net/profile/Scarlet_Schwiderski-Grosche/publication/3364690_Secure_mobile_commerce/links/555f1e1008ae6f4dcc8f8cb0.pdf,,,1,156,No DOI available
What drives mobile commerce?: An empirical evaluation of the revised technology acceptance model,"JH Wu, SC Wang - Information & management, 2005 - Elsevier",2005,https://www.sciencedirect.com/science/article/pii/S0378720604000904,https://www.researchgate.net/profile/Khan_Taufique/post/Does_anyone_have_the_questionnaire_used_to_assess_TAM_TAM2_and_or_TAM3/attachment/59d6432079197b807799ea6a/AS%3A441808166625282%401482346683989/download/Wu+and+Wang+2005.pdf,,,1,2346,No DOI available
A dynamic authentication scheme for mobile transactions,"B Sathish Babu, P Venkataram - International Journal of Netwok Security, 2009 - Citeseer",2009,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.155.4468&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.155.4468&rep=rep1&type=pdf,,,1,37,No DOI available
On transaction processing with partial validation and timestamp ordering in mobile broadcast environments,"VCS Lee, KW Lam, SH Son… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039845/,http://atlas.cs.virginia.edu/~son/publications/tc02.pdf,,,1,90,No DOI available
Method and system for managing replicated data with enhanced consistency and concurrency,"Y Breitbart, HF Korth - US Patent 5,864,851, 1999 - Google Patents",1999,https://patents.google.com/patent/US5864851A/en,No PDF available,,,1,84,No DOI available
Tcot-a timeout-based mobile transaction commitment protocol,"V Kumar, N Prabhu, MH Dunham… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039846/,https://pdfs.semanticscholar.org/ea61/e731c1fe8598cc6a238ad25f7d9cc4bc8464.pdf,,,1,128,No DOI available
Recovery of mobile transactions,"MM Gore, RK Ghosh - Database and Expert Systems …, 2000 - ieeexplore.ieee.org",2000,https://ieeexplore.ieee.org/abstract/document/874999/,No PDF available,,,1,21,No DOI available
Explaining the adoption of transactional B2C mobile commerce,"M Khalifa, K Ning Shen - Journal of enterprise information …, 2008 - emeraldinsight.com",2008,https://www.emeraldinsight.com/doi/pdf/10.1108/17410390810851372,No PDF available,,,1,273,No DOI available
Weak consistency: a generalized theory and optimistic implementations for distributed transactions,A Adya - 1999 - pdfs.semanticscholar.org,1999,https://pdfs.semanticscholar.org/e185/9bafc95676c4f748b961548b78951bbc260e.pdf,https://pdfs.semanticscholar.org/e185/9bafc95676c4f748b961548b78951bbc260e.pdf,,,1,211,No DOI available
Efficient optimistic concurrency control for mobile real-time transactions in a wireless data broadcast environment,"G Li, B Yang, J Chen - null, 2005 - computer.org",2005,https://www.computer.org/csdl/proceedings/rtcsa/2005/2346/00/23460443-abs.html,No PDF available,,,1,18,No DOI available
An empirical examination of factors influencing the intention to use mobile payment,"C Kim, M Mirusmonov, I Lee - Computers in Human Behavior, 2010 - Elsevier",2010,https://www.sciencedirect.com/science/article/pii/S074756320900168X,No PDF available,,,1,701,No DOI available
An efficient and reliable reservation algorithm for mobile transactions,"A Elmagarmid, J Jing, O Bukhres - Proceedings of the fourth …, 1995 - dl.acm.org",1995,https://dl.acm.org/citation.cfm?id=221338,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2195&context=cstech,,,1,32,No DOI available
Transaction management for m-commerce at a mobile terminal,"J Veijalainen, V Terziyan, H Tirri - Electronic Commerce Research and …, 2006 - Elsevier",2006,https://www.sciencedirect.com/science/article/pii/S1567422306000135,https://www.computer.org/csdl/proceedings/hicss/2003/1874/03/187430089a.pdf,,,1,78,No DOI available
Data management for mobile computing,"T Imieĺinski, BR Badrinath - ACM Sigmod Record, 1993 - dl.acm.org",1993,https://dl.acm.org/citation.cfm?id=156888,No PDF available,,,1,281,No DOI available
Data management for mobile computing,"E Pitoura, G Samaras - 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=90EGCAAAQBAJ&oi=fnd&pg=PR7&dq=Mobile+transactions+AND+(atomicity+OR+consistency+OR+isolation+OR+durability)&ots=qwzFQ0TS48&sig=2aHO3zr1oQYfTlpYFotICAzHjf0,http://img3.wikia.nocookie.net/__cb20140731130305/mobile-computing-prediction/images/8/88/Data_Management.pdf,,,1,397,No DOI available
Ontological modelling of e‐services to ensure appropriate mobile transactions,"V Terziyan - Intelligent Systems in Accounting, Finance & …, 2002 - Wiley Online Library",2002,https://onlinelibrary.wiley.com/doi/abs/10.1002/isaf.221,http://www.academia.edu/download/41679524/Ontological_modelling_of_e-services_to_e20160128-15635-drzezf.pdf,,,1,14,No DOI available
A toggle transaction management technique for mobile multidatabases,"RA Dirckze, L Gruenwald - … of the seventh international conference on …, 1998 - dl.acm.org",1998,https://dl.acm.org/citation.cfm?id=288679,http://www.cs.ou.edu/~database/documents/dg98.pdf,,,1,35,No DOI available
System and method for facilitating electronic financial transactions using a mobile telecommunication device,"G Leung, R Lee, K Cheng, P Chui, A Mitchell… - US Patent …, 2008 - Google Patents",2008,https://patents.google.com/patent/US7379920B2/en,No PDF available,,,1,164,No DOI available
Factors affecting purchase intention on mobile shopping web sites,"HP Lu, P Yu-Jen Su - Internet Research, 2009 - emeraldinsight.com",2009,https://www.emeraldinsight.com/doi/abs/10.1108/10662240910981399,No PDF available,,,1,365,No DOI available
Improving Data Consistency for Mobile File Access Using Isolation-Only Transactions,Q Lu - 1996 - cs.cmu.edu,1996,http://cs.cmu.edu/afs/cs.cmu.edu/Web/People/coda/docdir/lu-thesis.pdf,http://cs.cmu.edu/afs/cs.cmu.edu/Web/People/coda/docdir/lu-thesis.pdf,,,1,14,No DOI available
System and method of managing contactless payment transactions using a mobile communication device as a stored value device,"A Sun, PC An, YC Lo, CH Lee, CW Pang… - US Patent …, 2011 - Google Patents",2011,https://patents.google.com/patent/US8014755B2/en,No PDF available,,,1,135,No DOI available
Transaction policies for mobile networks,"N Santos, L Veiga, P Ferreira - Policies for Distributed Systems …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1309150/,http://www.mpi-sws.mpg.de/~nsantos/papers/santos_policy04.pdf,,,1,21,No DOI available
Managing real-time database transactions in mobile ad-hoc networks,"L Gruenwald, SM Banik, CN Lau - Distributed and Parallel Databases, 2007 - Springer",2007,https://link.springer.com/article/10.1007/s10619-006-7008-2,http://macs.citadel.edu/baniks/files/pub/Journal_Database.pdf,,,1,30,No DOI available
Real-time transaction management in mobile computing systems,"E Kayan, O Ulusoy - dasfaa, 1999 - computer.org",1999,https://www.computer.org/csdl/proceedings/dasfaa/1999/0084/00/00840127.pdf,https://pdfs.semanticscholar.org/ca19/03385d757a6b0d171925a4c1abb5a23ac86b.pdf,,,1,40,No DOI available
Adaptable transaction consistency for mobile environments,"A Rakotonirainy - Database and Expert Systems Applications …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/707437/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.25.8436&rep=rep1&type=pdf,,,1,11,No DOI available
Method of maintaining data consistency in a loose transaction model,"IS Narang, KW Brannon, S Bhattacharya… - US Patent …, 2005 - Google Patents",2005,https://patents.google.com/patent/US6874001B2/en,No PDF available,,,1,164,No DOI available
A power-aware technique to manage real-time database transactions in mobile ad-hoc networks,"L Gruenwald, SM Banik - Database and Expert Systems …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/953120/,http://db.cs.pitt.edu/idm/reports/2004/0312746.html,,,1,25,No DOI available
Performance evaluation of atomic commit protocols for mobile transactions,"N Nouali-Taboudjemat… - … Journal of Intelligent …, 2007 - inderscienceonline.com",2007,https://www.inderscienceonline.com/doi/abs/10.1504/IJIIDS.2007.014947,No PDF available,,,1,8,No DOI available
On performance evaluation and design of atomic commit protocols for mobile transactions,"N Nouali-Taboudjemat, F Chehbour, H Drias - Distributed and Parallel …, 2010 - Springer",2010,https://link.springer.com/article/10.1007/s10619-009-7055-6,No PDF available,,,1,11,No DOI available
"A survey of mobile cloud computing: architecture, applications, and approaches","HT Dinh, C Lee, D Niyato… - … and mobile computing, 2013 - Wiley Online Library",2013,https://onlinelibrary.wiley.com/doi/abs/10.1002/wcm.1203,https://onlinelibrary.wiley.com/doi/full/10.1002/wcm.1203,,,1,1831,No DOI available
Towards an understanding of the consumer acceptance of mobile wallet,"DH Shin - Computers in Human Behavior, 2009 - Elsevier",2009,https://www.sciencedirect.com/science/article/pii/S0747563209000958,No PDF available,,,1,385,No DOI available
Context aware mobile transactions,"P Serrano-Alvarado, C Roncancio, M Adiba, C Labbé - null, 2004 - computer.org",2004,https://www.computer.org/csdl/proceedings/mdm/2004/2070/00/20700167.pdf,https://www.computer.org/csdl/proceedings/mdm/2004/2070/00/20700167.pdf,,,1,11,No DOI available
Optimistic scheduling algorithm for mobile transactions based on reordering,"SS Kim, CS Hwang, HC Yu, SK Lee - International Conference on Mobile …, 2001 - Springer",2001,https://link.springer.com/chapter/10.1007/3-540-44498-X_9,"ftp://nozdr.ru/biblio/kolxo3/Cs/CsLn/M/Mobile%20Data%20Management,%202%20conf.,%20MDM%202001(LNCS1987,%20Springer,%202001)(ISBN%203540414541)(282s)_CsLn_.pdf#page=110",,,1,8,No DOI available
A survey on the history of transaction management: from flat to grid transactions,"T Wang, J Vonk, B Kratz, P Grefen - Distributed and Parallel Databases, 2008 - Springer",2008,https://link.springer.com/article/10.1007/s10619-008-7028-1,https://link.springer.com/content/pdf/10.1007/s10619-008-7028-1.pdf,,,1,62,No DOI available
A survey of data replication techniques for mobile ad hoc network databases,"P Padmanabhan, L Gruenwald, A Vallur… - The VLDB Journal …, 2008 - dl.acm.org",2008,https://dl.acm.org/citation.cfm?id=1388514,http://www.academia.edu/download/30723686/VLDB08.pdf,,,1,174,No DOI available
Concurrency control of real-time transactions with disconnections in mobile computing environment,"GQ Liao, YS Liu, LN Wang… - … Networks and Mobile …, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1243047/,No PDF available,,,1,17,No DOI available
Supporting QoS-aware transactions in a system on mobile devices (SyD),"W Xie, SB Navathe, SK Prasad - … Systems Workshops, 2003 …, 2003 - ieeexplore.ieee.org",2003,https://ieeexplore.ieee.org/abstract/document/1203602/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.58.9168&rep=rep1&type=pdf,,,1,20,No DOI available
Transactions in mobile electronic commerce,"J Veijalainen - International Workshop on Foundations of Models and …, 1999 - Springer",1999,https://link.springer.com/chapter/10.1007/3-540-46466-2_11,No PDF available,,,1,23,No DOI available
Distributed transaction processing as a reliability concept for mobile agents,"H Vogler, T Kunkelmann… - … , 1997., Proceedings of …, 1997 - ieeexplore.ieee.org",1997,https://ieeexplore.ieee.org/abstract/document/644704/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.2.2258&rep=rep1&type=pdf,,,1,33,No DOI available
System and method of managing contactless payment transactions using a mobile communication device as a stored value device,"A Sun, PC An, YC Lo, CH Lee - US Patent 8,073,424, 2011 - Google Patents",2011,https://patents.google.com/patent/US8073424B2/en,No PDF available,,,1,84,No DOI available
Accessing information on demand at any location. mobile information access,"M Satyanarayanan - IEEE personal Communications, 1996 - ieeexplore.ieee.org",1996,https://ieeexplore.ieee.org/abstract/document/486973/,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA461116,,,1,356,No DOI available
A multi-version data model for executing real-time transactions in a mobile environment,"KY Lam, GH Li, TW Kuo - … on Data engineering for wireless and mobile …, 2001 - dl.acm.org",2001,https://dl.acm.org/citation.cfm?id=376911,http://delab.csd.auth.gr/~dimitris/courses/mpc_fall06/papers/transactions/ACM_SAC_01_multi_version_real_time_trans.pdf,,,1,21,No DOI available
Integrating TTF and UTAUT to explain mobile banking user adoption,"T Zhou, Y Lu, B Wang - Computers in human behavior, 2010 - Elsevier",2010,https://www.sciencedirect.com/science/article/pii/S0747563210000154,No PDF available,,,1,795,No DOI available
"Systems, methods and apparatus for facilitating transactions using a mobile device","B Dragt - US Patent 8,606,638, 2013 - Google Patents",2013,https://patents.google.com/patent/US8606638B2/en,No PDF available,,,1,134,No DOI available
Systems and methods to secure transactions via mobile devices,"R Hirson, M Niejadlik - US Patent 8,412,626, 2013 - Google Patents",2013,https://patents.google.com/patent/US8412626B2/en,No PDF available,,,1,141,No DOI available
Distributed transactions in a mobile computing system,"VR Narasayya - … IEEE Workshop on Mobile Computing Systems and …, 1994 - Citeseer",1994,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.37.2129&rep=rep1&type=pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.37.2129&rep=rep1&type=pdf,,,1,19,No DOI available
Theoretical isolation and explanatory progress: transaction cost economics and the dynamics of dispute,"U Mäki - Cambridge Journal of Economics, 2004 - academic.oup.com",2004,https://academic.oup.com/cje/article-abstract/28/3/319/1711852,No PDF available,,,1,80,No DOI available
Method and system for discarding locally committed transactions to ensure consistency in a server cluster,"S Shrivastava, JD Vert - US Patent 6,449,734, 2002 - Google Patents",2002,https://patents.google.com/patent/US6449734B1/en,No PDF available,,,1,110,No DOI available
On the design of perturbation-resilient atomic commit protocols for mobile transactions,"B Ayari, A Khelil, N Suri - ACM Transactions on Computer Systems …, 2011 - dl.acm.org",2011,https://dl.acm.org/citation.cfm?id=2003691,https://www.tk.informatik.tu-darmstadt.de/fileadmin/user_upload/GROUP_DEEDS/Publications/Publication/ayari_acmtocs_2011.pdf,,,1,10,No DOI available
A distributed transaction model based on mobile agents,"FM de Assis Silva, S Krause - International Workshop on Mobile Agents, 1997 - Springer",1997,https://link.springer.com/chapter/10.1007/3-540-62803-7_35,No PDF available,,,1,31,No DOI available
Electronic payment methods for a mobile device,"RL Pond, TW Zalewski, RJ Estep - US Patent 7,774,231, 2010 - Google Patents",2010,https://patents.google.com/patent/US7774231B2/en,No PDF available,,,1,454,No DOI available
A scalable asynchronous cache consistency scheme (saccs) for mobile environments,"Z Wang, SK Das, H Che… - IEEE transactions on …, 2004 - ieeexplore.ieee.org",2004,https://ieeexplore.ieee.org/abstract/document/1339249/,https://cse.uta.edu/research/Publications/CSE-2003-9.pdf,,,1,68,No DOI available
Motet: Mobile transactions using electronic tickets,"D Quercia, S Hailes - Security and Privacy for Emerging Areas …, 2005 - ieeexplore.ieee.org",2005,https://ieeexplore.ieee.org/abstract/document/1607593/,No PDF available,,,1,19,No DOI available
Exploring consumer adoption of mobile payments–A qualitative study,"N Mallat - The Journal of Strategic Information Systems, 2007 - Elsevier",2007,https://www.sciencedirect.com/science/article/pii/S0963868707000480,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.463.3319&rep=rep1&type=pdf,,,1,753,No DOI available
On optimistic methods for mobile transactions,"SY Hwang - J. Inf. Sci. Eng., 2000 - researchgate.net",2000,https://www.researchgate.net/profile/San-Yih_Hwang/publication/220587538_On_Optimistic_Methods_for_Mobile_Transactions/links/0deec524a32a92133b000000.pdf,https://www.researchgate.net/profile/San-Yih_Hwang/publication/220587538_On_Optimistic_Methods_for_Mobile_Transactions/links/0deec524a32a92133b000000.pdf,,,1,11,No DOI available
Transaction method with a mobile apparatus,"R Ritter - US Patent 8,165,965, 2012 - Google Patents",2012,https://patents.google.com/patent/US8165965B2/en,No PDF available,,,1,93,No DOI available
System and method for caching data for a mobile application,"R Ahad, J Chiang, O Kibirev, R Prakash… - US Patent …, 2005 - Google Patents",2005,https://patents.google.com/patent/US6941310B2/en,No PDF available,,,1,221,No DOI available
Resource conservation in a mobile transaction system,"Q Lu, M Satyanarayanan - IEEE Transactions on Computers, 1997 - ieeexplore.ieee.org",1997,https://ieeexplore.ieee.org/abstract/document/580426/,No PDF available,,,1,16,No DOI available
Modeling of static and dynamic guard channel schemes for mobile transactions,"GC Chen, SY Lee - IEICE TRANSACTIONS on Information and …, 2001 - search.ieice.org",2001,https://search.ieice.org/bin/summary.php?id=e84-d_1_87,No PDF available,,,1,17,No DOI available
