title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Accessing information on demand at any location. mobile information access,"M Satyanarayanan - IEEE personal Communications, 1996 - ieeexplore.ieee.org",1996,https://ieeexplore.ieee.org/abstract/document/486973/,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA461116,,,1,357,No DOI available
A multi-version transaction model to improve data availability in mobile computing,"SK Madria, M Baseer, SS Bhowmick - … "" On the Move to Meaningful Internet …, 2002 - Springer",2002,https://link.springer.com/chapter/10.1007/3-540-36124-3_19,ftp://ftp10.us.freebsd.org/users/azhang/disc/springer/0558/papers/2519/25190322.pdf,,,1,21,No DOI available
A framework for analyzing mobile transaction models,"A Coratella, M Felder, R Hirsch… - Advanced Topics in …, 2003 - igi-global.com",2003,https://www.igi-global.com/chapter/advanced-topics-database-research/4349,No PDF available,,,1,14,No DOI available
A replication schema to support weak connectivity in mobile information systems,"E Pitoura - International Conference on Database and Expert …, 1996 - Springer",1996,https://link.springer.com/10.1007%2FBFb0034706,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.52.2114&rep=rep1&type=pdf,,,1,47,No DOI available
An adaptable mobile transaction model,"P Serrano-Alvarado, C Roncancio… - Computer Systems …, 2005 - hal.archives-ouvertes.fr",2005,https://hal.archives-ouvertes.fr/hal-00415333/,https://hal.archives-ouvertes.fr/docs/00/41/53/33/PDF/PSerrano-AMT-IJCSSE2005-Journal.pdf,,,1,17,No DOI available
A survey of academic and commercial approaches to transaction support in mobile computing environments,"C Türker, G Zini - Technical report, 2003 - research-collection.ethz.ch",2003,https://www.research-collection.ethz.ch/handle/20.500.11850/69764,https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/69764/1/eth-4740-01.pdf,,,1,16,No DOI available
Improving Data Consistency for Mobile File Access Using Isolation-Only Transactions,Q Lu - 1996 - cs.cmu.edu,1996,http://cs.cmu.edu/afs/cs.cmu.edu/Web/People/coda/docdir/lu-thesis.pdf,http://cs.cmu.edu/afs/cs.cmu.edu/Web/People/coda/docdir/lu-thesis.pdf,,,1,14,No DOI available
Data management for mobile computing,"E Pitoura, G Samaras - 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=90EGCAAAQBAJ&oi=fnd&pg=PR7&dq=Mobile+transactions+AND+IoT&ots=qwzEX8TP78&sig=Bs2aeNNVYOznaKScQqQ6bJU5rl4,http://img3.wikia.nocookie.net/__cb20140731130305/mobile-computing-prediction/images/8/88/Data_Management.pdf,,,1,397,No DOI available
On the correctness of a transaction model for mobile computin,"SK Madria, B Bhargava - … Conference on Database and Expert Systems …, 1998 - Springer",1998,https://link.springer.com/chapter/10.1007/BFb0054515,No PDF available,,,1,13,No DOI available
An IoT-based mobile gateway for intelligent personal assistants on mobile health environments,"J Santos, JJPC Rodrigues, BMC Silva, J Casal… - Journal of Network and …, 2016 - Elsevier",2016,https://www.sciencedirect.com/science/article/pii/S1084804516300273,https://www.researchgate.net/profile/Joel_Rodrigues/publication/299421638_An_IoT-based_Mobile_Gateway_for_Intelligent_Personal_Assistants_on_Mobile_Health_Environments/links/5709341008ae8883a1fa5071/An-IoT-based-Mobile-Gateway-for-Intelligent-Personal-Assistants-on-Mobile-Health-Environments.pdf,,,1,53,No DOI available
Energy-efficient location and activity-aware on-demand mobile distributed sensing platform for sensing as a service in iot clouds,"C Perera, DS Talagala, CH Liu… - IEEE Transactions on …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7397993/,https://arxiv.org/pdf/1601.00428,,,1,35,No DOI available
Evolving a model of transaction management with embedded concurrency control for mobile database systems,"S Bhalla - Information and Software Technology, 2003 - Elsevier",2003,https://www.sciencedirect.com/science/article/pii/S0950584903000454,http://delab.csd.auth.gr/~dimitris/courses/mpc_fall06/papers/transactions/Elsevier_Information_Software_Technology_45_9_2003_Evolving%20a%20model%20of%20transactionnext%20term%20management%20with%20embedded%20concurrency%20control%20for%20previous%20termmobilenext%20term%20database.pdf,,,1,13,No DOI available
A new constructing approach for a weighted topology of wireless sensor networks based on local-world theory for the Internet of Things (IOT),"DG Zhang, YN Zhu, CP Zhao, WB Dai - Computers & Mathematics with …, 2012 - Elsevier",2012,https://www.sciencedirect.com/science/article/pii/S0898122112002283,https://www.sciencedirect.com/science/article/pii/S0898122112002283,,,1,106,No DOI available
Retro-VLC: enabling battery-free duplex visible light communication for mobile and IoT applications,"J Li, A Liu, G Shen, L Li, C Sun, F Zhao - … Mobile Computing Systems and …, 2015 - dl.acm.org",2015,https://dl.acm.org/citation.cfm?id=2699354,No PDF available,,,1,35,No DOI available
,"I Chlamtac, YB Lin - 1997",1997,javascript:void(0),https://pdfs.semanticscholar.org/8a0e/db61a457a3f278c21470ead9271f5a059ae4.pdf,,,1,14,No DOI available
A transaction model and multiversion concurrency control for mobile database systems,"SK Madria, M Baseer, V Kumar, S Bhowmick - Distributed and Parallel …, 2007 - Springer",2007,https://link.springer.com/article/10.1007/s10619-007-7019-7,https://www.researchgate.net/profile/Sanjay_Madria/publication/225158205_A_transaction_model_and_multiversion_concurrency_control_for_mobile_database_systems/links/0deec52b8d5d679d5e000000.pdf,,,1,19,No DOI available
A mobile phone based WSN infrastructure for IoT over future internet architecture,"J Li, Y Zhang, YF Chen, K Nagaraja, S Li… - … ), 2013 IEEE and …, 2013 - ieeexplore.ieee.org",2013,https://ieeexplore.ieee.org/abstract/document/6682103/,http://mobilityfirst.winlab.rutgers.edu/documents/Li-SpontanousGW-iThings2013.pdf,,,1,18,No DOI available
Wireless transaction and information system,"JC Kawan - US Patent 5,796,832, 1998 - Google Patents",1998,https://patents.google.com/patent/US5796832A/en,No PDF available,,,1,318,No DOI available
The IoT electric business model: Using blockchain technology for the internet of things,"Y Zhang, J Wen - Peer-to-Peer Networking and Applications, 2017 - Springer",2017,https://link.springer.com/article/10.1007/s12083-016-0456-1,http://www.arifsari.net/isma500course/project/21.pdf,,,1,77,No DOI available
A mobile multi-technology gateway to enable IoT interoperability,"G Aloi, G Caliciuri, G Fortino, R Gravina… - Internet-of-Things …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7471371/,https://pdfs.semanticscholar.org/23eb/96af22932dd5447cff221d1262bf4ca19703.pdf,,,1,32,No DOI available
"Multidisciplinary model for smart agriculture using internet-of-things (IoT), sensors, cloud-computing, mobile-computing & big-data analysis","H Channe, S Kothari, D Kadam - Int. J. Computer …, 2015 - pdfs.semanticscholar.org",2015,https://pdfs.semanticscholar.org/e914/d431520f4cb60b9d80b123f7d43782c1aba8.pdf,https://pdfs.semanticscholar.org/e914/d431520f4cb60b9d80b123f7d43782c1aba8.pdf,,,1,23,No DOI available
Low power sensor design for IoT and mobile healthcare applications,"C Xican, R Woogeun, W Zhihua - China Communications, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7112043/,No PDF available,,,1,16,No DOI available
Connection-less communication of IoT devices over LTE mobile networks,"RP Jover, I Murynets - Sensing, Communication, and …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7338323/,https://www.researchgate.net/profile/Roger_Piqueras_Jover/publication/295080963_Connection-less_communication_of_IoT_devices_over_LTE_mobile_networks/links/5a6f9cd9458515015e61676c/Connection-less-communication-of-IoT-devices-over-LTE-mobile-networks.pdf,,,1,24,No DOI available
Making sense of interoperability: Protocols and Standardization initiatives in IOT,"R Sutaria, R Govindachari - … on Computing and Networking for Internet …, 2013 - cymbet.com",2013,http://www.cymbet.com/pdfs/Low_power_IoT_ComNet_2013_Mindtree.pdf,http://www.cymbet.com/pdfs/Low_power_IoT_ComNet_2013_Mindtree.pdf,,,1,21,No DOI available
An IoT electric business model based on the protocol of bitcoin,"Y Zhang, J Wen - … in Next Generation Networks (ICIN), 2015 …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7073830/,No PDF available,,,1,46,No DOI available
Wireless mobile transaction system and the procedure for carrying out transactions with a mobile phone,"A Chowdhury, M Urbanija, B Kotnik… - US Patent …, 2015 - Google Patents",2015,https://patents.google.com/patent/US9189783B2/en,No PDF available,,,1,13,No DOI available
Sensor virtualization module: virtualizing iot devices on mobile smartphones for effective sensor data management,"JG Ko, BB Lee, K Lee, SG Hong… - … Journal of Distributed …, 2015 - journals.sagepub.com",2015,http://journals.sagepub.com/doi/pdf/10.1155/2015/730762,http://journals.sagepub.com/doi/full/10.1155/2015/730762,,,1,15,No DOI available
"Internet of Things (IoT): A vision, architectural elements, and future directions","J Gubbi, R Buyya, S Marusic, M Palaniswami - Future generation computer …, 2013 - Elsevier",2013,https://www.sciencedirect.com/science/article/pii/S0167739X13000241,https://arxiv.org/pdf/1207.0203.pdf?ref=theiotlist,,,1,5618,No DOI available
A BLE-based data collection system for IoT,"AE Boualouache, O Nouali… - New Technologies of …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7368748/,No PDF available,,,1,20,No DOI available
Dedicated networks for IoT: PHY/MAC state of the art and challenges,"C Goursaud, JM Gorce - … transactions on Internet of Things, 2015 - hal.archives-ouvertes.fr",2015,https://hal.archives-ouvertes.fr/hal-01231221/,https://hal.archives-ouvertes.fr/hal-01231221/document,,,1,123,No DOI available
Method and mobile terminal device including smartcard module and near field communications means,"H Huomo, O Immonen, M Lahteenmaki… - US Patent …, 2011 - Google Patents",2011,https://patents.google.com/patent/US8005426B2/en,No PDF available,,,1,240,No DOI available
A survey on near field communication (NFC) technology,"V Coskun, B Ozdenizci, K Ok - Wireless personal communications, 2013 - Springer",2013,https://link.springer.com/article/10.1007/s11277-012-0935-5,https://www.researchgate.net/profile/Vedat_Coskun2/publication/257675463_A_survey_on_Near_Field_Communication_NFC_technology/links/544e44f30cf29473161af619/A-survey-on-Near-Field-Communication-NFC-technology.pdf,,,1,233,No DOI available
Caching and Replication in Mobile Data Management.,"E Pitoura, PK Chrysanthis - IEEE Data Eng. Bull., 2007 - researchgate.net",2007,https://www.researchgate.net/profile/Panos_Chrysanthis/publication/220283119_Caching_and_Replication_in_Mobile_Data_Management/links/564b94c908aeab8ed5e7709d.pdf,https://www.researchgate.net/profile/Panos_Chrysanthis/publication/220283119_Caching_and_Replication_in_Mobile_Data_Management/links/564b94c908aeab8ed5e7709d.pdf,,,1,23,No DOI available
A secure transaction scheme with certificateless cryptographic primitives for IoT-based mobile payments,"KH Yeh - IEEE Systems Journal, 2018 - ieeexplore.ieee.org",2018,https://ieeexplore.ieee.org/abstract/document/7875435/,No PDF available,,,1,3,No DOI available
Processing and analytics of big data streams with yahoo! s4,"F Xhafa, V Naranjo, S Caballé - … Information Networking and …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7097979/,https://upcommons.upc.edu/bitstream/handle/2117/86160/Xhafa_EtAl_AINA2015.pdf,,,1,28,No DOI available
Towards an optimized blockchain for IoT,"A Dorri, SS Kanhere, R Jurdak - … on Internet-of-Things Design and …, 2017 - dl.acm.org",2017,https://dl.acm.org/citation.cfm?id=3055003,https://dl.acm.org/ft_gateway.cfm?id=3055003&type=pdf,,,1,75,No DOI available
Bringing IoT and cloud computing towards pervasive healthcare,"C Doukas, I Maglogiannis - … Mobile and Internet Services in …, 2012 - ieeexplore.ieee.org",2012,https://ieeexplore.ieee.org/abstract/document/6296978/,https://www.researchgate.net/profile/Ilias_Maglogiannis/publication/261431852_Bringing_IoT_and_Cloud_Computing_towards_Pervasive_Healthcare/links/563c7e4708ae45b5d288eb41.pdf,,,1,211,No DOI available
Security and privacy framework for ubiquitous healthcare IoT devices,"E Al Alkeem, CY Yeun… - … and Secured Transactions …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7412059/,No PDF available,,,1,7,No DOI available
Federated edge-assisted mobile clouds for service provisioning in heterogeneous IoT environments,"I Farris, L Militano, M Nitti, L Atzori… - … of Things (WF-IoT) …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7389120/,https://www.researchgate.net/profile/Leonardo_Militano/publication/283348183_Federated_Edge-assisted_Mobile_Clouds_for_Service_Provisioning_in_Heterogeneous_IoT_Environments/links/5635dcff08ae88cf81bc6e93/Federated-Edge-assisted-Mobile-Clouds-for-Service-Provisioning-in-Heterogeneous-IoT-Environments.pdf,,,1,20,No DOI available
A secure mobile rfid architecture for the internet of things,"T Yan, Q Wen - … Theory and Information Security (ICITIS), 2010 …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5689514/,No PDF available,,,1,9,No DOI available
Nested game-based computation offloading scheme for mobile cloud IoT systems,"S Kim - EURASIP Journal on Wireless Communications and …, 2015 - Springer",2015,https://link.springer.com/article/10.1186/s13638-015-0456-5,https://link.springer.com/article/10.1186/s13638-015-0456-5,,,1,14,No DOI available
A secure authentication infrastructure for IoT Enabled smart mobile devices–An Initial Prototype,"KAR Rehiman, S Veni - Indian Journal of Science and Technology, 2016 - indjst.org",2016,http://www.indjst.org/index.php/indjst/article/view/86791,http://www.indjst.org/index.php/indjst/article/viewFile/86791/67831,,,1,10,No DOI available
Secured point-of-sale transaction system,"X Dai - US Patent 9,129,269, 2015 - Google Patents",2015,https://patents.google.com/patent/US9129269B2/en,https://patentimages.storage.googleapis.com/a0/8d/93/aa02f95bbd7a21/US9129269.pdf,,,1,62,No DOI available
Systems and methods for authenticating mobile devices,"B Kean, DM Cambridge, SM Meyers… - US Patent …, 2014 - Google Patents",2014,https://patents.google.com/patent/US8880886B2/en,No PDF available,,,1,137,No DOI available
IoT-based intelligent perception and access of manufacturing resource toward cloud manufacturing.,"F Tao, Y Zuo, L Da Xu, L Zhang - IEEE Trans. Industrial …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/iel7/9424/4389054/06742605.pdf,https://www.researchgate.net/profile/Fei_Tao3/publication/262056561_IoT-Based_Intelligent_Perception_and_Access_of_Manufacturing_Resource_Toward_Cloud_Manufacturing/links/5885df014585150dde4a7b0e/IoT-Based-Intelligent-Perception-and-Access-of-Manufacturing-Resource-Toward-Cloud-Manufacturing.pdf,,,1,298,No DOI available
Wearable electronic devices and mobile transactions and/or actions,"ASII Carroll - US Patent 9,519,898, 2016 - Google Patents",2016,https://patents.google.com/patent/US9519898B2/en,No PDF available,,,1,4,No DOI available
EyeSim: A mobile application for visual-assisted wormhole attack detection in IoT-enabled WSNs,"N Tsitsiroudi, P Sarigiannidis… - Wireless and Mobile …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7543976/,http://www.conta.uom.gr/conta/publications/PDF/2016-%20WMNC-%20EyeSim-%20A%20mobile%20application%20for%20visual-assisted%20wormhole%20attack%20detection%20in%20IoT-enabled%20WSNs.pdf,,,1,15,No DOI available
Mobile IoT: smart-HOP over RPL,"H Fotouhi, D Moreira, M Alves - 2014 - cister.isep.ipp.pt",2014,https://www.cister.isep.ipp.pt/docs/mobile_iot__smart_hop_over_rpl/947/,http://www.cister.isep.ipp.pt/docs/mobile_iot__smart_hop_over_rpl/947/view.pdf,,,1,9,No DOI available
Blockchain for IoT security and privacy: The case study of a smart home,"A Dorri, SS Kanhere, R Jurdak… - Pervasive Computing …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/7917634/,https://allquantor.at/blockchainbib/pdf/dorri2017blockchain.pdf,,,1,158,No DOI available
Application orchestration in mobile edge cloud: placing of iot applications to the edge,"A Hegyi, H Flinck, I Ketyko, P Kuure… - … and Applications of …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7789473/,No PDF available,,,1,13,No DOI available
Securing user identity and transactions symbiotically: IoT meets blockchain,"DW Kravitz, J Cooper - Global Internet of Things Summit (GIoTS …, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/abstract/document/8016280/,No PDF available,,,1,15,No DOI available
Using CoAP Protocol for Resource Observation in IoT,"SR Jan, F Khan, F Ullah, N Azim… - International Journal of …, 2016 - researchgate.net",2016,https://www.researchgate.net/profile/Fazlullah_Khan2/publication/303280240_USING_COAP_PROTOCOL_FOR_RESOURCE_OBSERVATION_IN_IOT/links/573aeb0e08ae298602e41665.pdf,https://www.researchgate.net/profile/Fazlullah_Khan2/publication/303280240_USING_COAP_PROTOCOL_FOR_RESOURCE_OBSERVATION_IN_IOT/links/573aeb0e08ae298602e41665.pdf,,,1,22,No DOI available
Security and privacy mechanism for health internet of things,"K Kai, Z PANG, W Cong - The Journal of China Universities of Posts and …, 2013 - Elsevier",2013,https://www.sciencedirect.com/science/article/pii/S1005888513602198,No PDF available,,,1,22,No DOI available
Performance analysis and application of mobile blockchain,"K Suankaewmanee, DT Hoang… - 2018 International …, 2018 - ieeexplore.ieee.org",2018,https://ieeexplore.ieee.org/abstract/document/8390265/,https://arxiv.org/pdf/1712.03659,,,1,12,No DOI available
Service authentication,"R Mononen - US Patent App. 10/984,902, 2006 - Google Patents",2006,https://patents.google.com/patent/US20060059344A1/en,No PDF available,,,1,64,No DOI available
Sensor fast proxy mobile IPv6 (SFPMIPv6)-A framework for mobility supported IP-WSN for improving QoS and building IoT,"RA Khan, AH Mir - Communications and Signal Processing …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/6950117/,https://www.researchgate.net/profile/Riaz_Khan10/publication/286582329_Sensor_fast_proxy_mobile_IPv6_SFPMIPv6-A_framework_for_mobility_supported_IP-WSN_for_improving_QoS_and_building_IoT/links/5a0401e5aca272b06ca71a57/Sensor-fast-proxy-mobile-IPv6-SFPMIPv6-A-framework-for-mobility-supported-IP-WSN-for-improving-QoS-and-building-IoT.pdf,,,1,9,No DOI available
Security and impact of the IoT on LTE mobile networks,"RP Jover - … and Privacy in the Internet of Things (IoT) …, 2015 - pdfs.semanticscholar.org",2015,https://pdfs.semanticscholar.org/a5cd/c75067a4135b28f4e5ac7193eec32bc92ab1.pdf,https://pdfs.semanticscholar.org/a5cd/c75067a4135b28f4e5ac7193eec32bc92ab1.pdf,,,1,7,No DOI available
World of empowered IoT users,"SH Hashemi, F Faghri, P Rausch… - Internet-of-Things …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7471347/,No PDF available,,,1,30,No DOI available
Transaction vs. switching costs—Comparison of three core mechanisms for mobile markets,"A Basaure, H Suomi, H Hämmäinen - Telecommunications Policy, 2016 - Elsevier",2016,https://www.sciencedirect.com/science/article/pii/S0308596116000409,No PDF available,,,1,9,No DOI available
Integrating business services networks and the internet of things: A new framework for mobile software as a service,"S Gagnon, K Cakici - V conference of the Italian chapter of …, 2008 - pdfs.semanticscholar.org",2008,https://pdfs.semanticscholar.org/730f/182a76207a1f541bdb1cbe11e6d0183bf147.pdf,https://pdfs.semanticscholar.org/730f/182a76207a1f541bdb1cbe11e6d0183bf147.pdf,,,1,6,No DOI available
Localization in sensor networks,"J Bachrach, C Taylor - Handbook of sensor networks …, 2005 - Wiley Online Library",2005,https://onlinelibrary.wiley.com/doi/abs/10.1002/047174414X.ch9,https://people.eecs.berkeley.edu/~jrb/papers/localization-hosn-2005.pdf,,,1,396,No DOI available
A survey on application layer protocols for the internet of things,"V Karagiannis, P Chatzimisios… - Transaction on IoT …, 2015 - researchgate.net",2015,https://www.researchgate.net/profile/Periklis_Chatzimisios/publication/303192188_A_survey_on_application_layer_protocols_for_the_Internet_of_Things/links/577b656608ae213761c9d91d.pdf,https://www.researchgate.net/profile/Periklis_Chatzimisios/publication/303192188_A_survey_on_application_layer_protocols_for_the_Internet_of_Things/links/577b656608ae213761c9d91d.pdf,,,1,201,No DOI available
SACA: Self-aware communication architecture for IoT using mobile fog servers,"V Sharma, JD Lim, JN Kim, I You - Mobile Information Systems, 2017 - hindawi.com",2017,https://www.hindawi.com/journals/misy/2017/3273917/abs/,http://downloads.hindawi.com/journals/misy/2017/3273917.pdf,,,1,12,No DOI available
Micro-billing framework for IoT: Research & Technological foundations,"J Robert, S Kubler, Y Le Traon - Future Internet of Things and …, 2016 - ieeexplore.ieee.org",2016,https://ieeexplore.ieee.org/abstract/document/7575878/,http://orbilu.uni.lu/bitstream/10993/28314/1/KublerFicloud2016Final.pdf,,,1,7,No DOI available
Energy-Aware Data Delivery Framework for Safety-Oriented Mobile IoT,"F Al-Turjman - IEEE Sens. J, 2017 - ieeexplore.ieee.org",2017,https://ieeexplore.ieee.org/iel7/7361/4427201/08064670.pdf,No PDF available,,,1,10,No DOI available
"Memo, a new approach to mobile data management","E Eskandari, AA Safaeei… - … , 2006. ICTTA'06. 2nd, 2006 - ieeexplore.ieee.org",2006,https://ieeexplore.ieee.org/abstract/document/1684368/,No PDF available,,,1,5,No DOI available
A software chain approach to big data stream processing and analytics,"F Xhafa, V Naranjo, S Caballé… - Complex, Intelligent, and …, 2015 - ieeexplore.ieee.org",2015,https://ieeexplore.ieee.org/abstract/document/7185183/,https://www.researchgate.net/profile/Santi_Caballe/publication/279995494_A_Software_Chain_Approach_to_Big_Data_Stream_Processing_and_Analytics/links/55a244a808aea815dffc1e6f.pdf,,,1,10,No DOI available
Blockchain based credibility verification method for IoT entities,"C Qu, M Tao, J Zhang, X Hong, R Yuan - Security and Communication …, 2018 - hindawi.com",2018,https://www.hindawi.com/journals/scn/2018/7817614/abs/,http://downloads.hindawi.com/journals/scn/2018/7817614.pdf,,,1,4,No DOI available
Towards NFC payments using a lightweight architecture for the Web of Things,"TM Grønli, P Pourghomi, G Ghinea - Computing, 2015 - Springer",2015,https://link.springer.com/article/10.1007/s00607-014-0397-6,https://bura.brunel.ac.uk/bitstream/2438/9786/2/Fulltext.pdf,,,1,10,No DOI available
Internet of M-health Things'm-IOT',"RSH Istepanian, A Sungoor, A Faisal, N Philip - 2011 - IET",2011,http://digital-library.theiet.org/content/conferences/10.1049/ic.2011.0036,No PDF available,,,1,32,No DOI available
Pre-serialization of long running transactions to improve concurrency in mobile environments,"A Chianese, A d'Acierno, V Moscato… - … , 2008. ICDEW 2008 …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4498304/,http://www.isa.cnr.it/dacierno/Paperspdf/ICDE08.pdf,,,1,5,No DOI available
Design of a gas sensor based on the concept of digital interconnection IoT for the emergency broadcast system,"RR Serrezuela, MÁT Cardozo, DL Ardila… - … of Engineering and …, 2017 - researchgate.net",2017,https://www.researchgate.net/profile/Ruthber_Rodriguez/publication/321913209_Design_of_a_gas_sensor_based_on_the_concept_of_digital_interconnection_IoT_for_the_emergency_broadcast_system/links/5a3923a24585150353fd8900/Design-of-a-gas-sensor-based-on-the-concept-of-digital-interconnection-IoT-for-the-emergency-broadcast-system.pdf,https://www.researchgate.net/profile/Ruthber_Rodriguez/publication/321913209_Design_of_a_gas_sensor_based_on_the_concept_of_digital_interconnection_IoT_for_the_emergency_broadcast_system/links/5a3923a24585150353fd8900/Design-of-a-gas-sensor-based-on-the-concept-of-digital-interconnection-IoT-for-the-emergency-broadcast-system.pdf,,,1,8,No DOI available
Customizing Correctness Criteria for Transactions in Mobile Computing Environments,"T Da Rocha, MBF De Toledo - 2007 - pdfs.semanticscholar.org",2007,https://pdfs.semanticscholar.org/6264/9a2849c6b4cce3b6625644d4ec738964ad0f.pdf,https://pdfs.semanticscholar.org/6264/9a2849c6b4cce3b6625644d4ec738964ad0f.pdf,,,1,3,No DOI available
