title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
A transaction model to improve data availability in mobile computing,"SK Madria, B Bhargava - Distributed and Parallel Databases, 2001 - Springer",2001,https://link.springer.com/article/10.1023/A:1019232412740,http://delab.csd.auth.gr/~dimitris/courses/mpc_fall05/papers/transactions/DPD_01_transaction_model_improve_data_availability.pdf,,,1,97,No DOI available
System and method for facilitating electronic financial transactions using a mobile telecommunication device,"G Leung, R Lee, K Cheng, P Chui, A Mitchell… - US Patent …, 2008 - Google Patents",2008,https://patents.google.com/patent/US7379920B2/en,No PDF available,,,1,164,No DOI available
Smart-antenna systems for mobile communication networks. Part 1. Overview and antenna design,"S Bellofiore, CA Balanis, J Foutz… - IEEE Antennas and …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039395/,No PDF available,,,1,257,No DOI available
"Method and apparatus for acquiring, maintaining, and using information to be communicated in bar code form with a mobile communications device","VT Gobburu, K Narayanan, N Challa… - US Patent …, 2004 - Google Patents",2004,https://patents.google.com/patent/US6736322B2/en,No PDF available,,,1,508,No DOI available
Standard compatible extension of H. 263 for robust video transmission in mobile environments,"E Steinbach, N Farber, B Girod - … Transactions on Circuits and …, 1997 - ieeexplore.ieee.org",1997,https://ieeexplore.ieee.org/abstract/document/644067/,No PDF available,,,1,228,No DOI available
Mobile telephone transaction systems and methods,"DJ Pharris - US Patent App. 12/412,235, 2009 - Google Patents",2009,https://patents.google.com/patent/US20090281904A1/en,No PDF available,,,1,159,No DOI available
Development and control of a holonomic mobile robot for mobile manipulation tasks,"R Holmberg, O Khatib - The International Journal of Robotics …, 2000 - journals.sagepub.com",2000,http://journals.sagepub.com/doi/abs/10.1177/02783640022067977,http://robotics.stanford.edu/users/rah/papers/ijrr-1162.pdf,,,1,177,No DOI available
Principles of modulation and channel coding for digital broadcasting for mobile receivers,"R Lassalle, M Alard - EBU Tech. Rev, 1987 - tech.ebu.ch",1987,https://tech.ebu.ch/docs/techreview/trev_224-alard.pdf,https://tech.ebu.ch/docs/techreview/trev_224-alard.pdf,,,1,732,No DOI available
"System, method, and computer program product for providing location based services and mobile e-commerce","ML Barnes Jr - US Patent 7,487,112, 2009 - Google Patents",2009,https://patents.google.com/patent/US7487112B2/en,No PDF available,,,1,1397,No DOI available
Social Media Marketing Based on Transactions Using a Mobile Device and Associated Secure Element,"M Fisher - US Patent App. 13/195,055, 2012 - Google Patents",2012,https://patents.google.com/patent/US20120029990A1/en,No PDF available,,,1,74,No DOI available
Mobile barcode generation and payment,"CA Wong, EI Shie, JM Aronoff, RCP Lin… - US Patent App. 12 …, 2010 - Google Patents",2010,https://patents.google.com/patent/US20100138344A1/en,No PDF available,,,1,159,No DOI available
Visual navigation for mobile robots: A survey,"F Bonin-Font, A Ortiz, G Oliver - … of intelligent and robotic systems, 2008 - dl.acm.org",2008,https://dl.acm.org/citation.cfm?id=1452818,https://pdfs.semanticscholar.org/bb9e/b6581e9d8820c2a10675b81dbd0338c60afb.pdf,,,1,510,No DOI available
Mobile account authentication service,"BH Dominguez, TJ Manessis, JT Roth… - US Patent …, 2010 - Google Patents",2010,https://patents.google.com/patent/US7707120B2/en,No PDF available,,,1,403,No DOI available
Method and system for providing biometric authentication at a point-of-sale via a mobile device,"V Bemmel, S Mian - US Patent 7,512,567, 2009 - Google Patents",2009,https://patents.google.com/patent/US7512567B2/en,No PDF available,,,1,280,No DOI available
Sensor fusion for mobile robot dead-reckoning with a precision-calibrated fiber optic gyroscope,"H Chung, L Ojeda, J Borenstein - Robotics and Automation …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/933174/,http://webee.technion.ac.il/control/info/Projects/Students/uri_ofir/papers/borgyro.pdf,,,1,137,No DOI available
Modeling and compensation of the dynamic interaction of a mobile manipulator,"Y Yamamoto, X Yun - Robotics and Automation, 1994 …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/350960/,https://pdfs.semanticscholar.org/c3f8/95ac8a58164de18e90b5a62157122f0061e7.pdf,,,1,88,No DOI available
Mobile transaction system and method,"K Adam, S Blit, A Eckstein, B Inbal - US Patent App. 10/030,763, 2002 - Google Patents",2002,https://patents.google.com/patent/US20020181710A1/en,No PDF available,,,1,95,No DOI available
System and method for on the spot purchasing by scanning barcodes from screens with a mobile device,"A Muni - US Patent 7,387,250, 2008 - Google Patents",2008,https://patents.google.com/patent/US7387250B2/en,No PDF available,,,1,180,No DOI available
VFH+: Reliable obstacle avoidance for fast mobile robots,"I Ulrich, J Borenstein - Robotics and Automation, 1998 …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/677362/,http://www8.cs.umu.se/kurser/TDBD17/VT06/utdelat/Assignment%20Papers/VFH%20obstacle%20avoidance%20for%20fast%20mobile%20robots.pdf,,,1,777,No DOI available
Mobile money for financial inclusion,"K Donovan - Information and Communications for …, 2012 - elibrary.worldbank.org",2012,https://elibrary.worldbank.org/doi/pdf/10.1596/978-0-8213-8991-1#page=81,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/08/30/000386194_20120830022053/additional/585559324_201406191042051.pdf,,,1,146,No DOI available
"JOE: a mobile, inverted pendulum","F Grasser, A D'arrigo, S Colombi… - IEEE Transactions on …, 2002 - robonz.com",2002,http://www.robonz.com/mobilependulum/paper/joe_le_pendule/grasser_darrigo_colombi_rufer_ieee_02.pdf,http://www.robonz.com/mobilependulum/paper/joe_le_pendule/grasser_darrigo_colombi_rufer_ieee_02.pdf,,,1,924,No DOI available
An efficient localization scheme for a differential-driving mobile robot based on RFID system,"S Han, HS Lim, JM Lee - … Transactions on Industrial Electronics, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4384345/,No PDF available,,,1,280,No DOI available
Payments using a mobile commerce device,"SE Arthur, CL Toomer, S Owen… - US Patent App. 11 …, 2008 - Google Patents",2008,https://patents.google.com/patent/US20080208762A1/en,No PDF available,,,1,323,No DOI available
Accurate mobile robot dead-reckoning with a precision-calibrated fiber-optic gyroscope,"H Chung, L Ojeda, J Borenstein - IEEE Transactions on …, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/917085/,http://www-personal.umich.edu/~lojeda/paper3.pdf,,,1,170,No DOI available
Presentation of sponsored content on mobile device based on transaction event,"J Ramer, A Soroca, D Doughty - US Patent 8,270,955, 2012 - Google Patents",2012,https://patents.google.com/patent/US8270955B2/en,No PDF available,,,1,114,No DOI available
Mobile phone with electronic transaction card,"SG Narendra, P Tadepalli, TN Spitzer - US Patent 7,828,214, 2010 - Google Patents",2010,https://patents.google.com/patent/US7828214B2/en,No PDF available,,,1,113,No DOI available
"System, Method, and Computer-Readable Medium for Mobile Payment Authentication and Authorization","H Choe, Y Choe, M Park - US Patent App. 11/855,856, 2008 - Google Patents",2008,https://patents.google.com/patent/US20080103984A1/en,No PDF available,,,1,106,No DOI available
"Method for using applications in a mobile station, a mobile station and a system for effecting payments","P Heinonen, M Terho, MJ Marttila… - US Patent 5,887,266, 1999 - Google Patents",1999,https://patents.google.com/patent/US5887266A/en,No PDF available,,,1,213,No DOI available
Game theoretic prioritization scheme for mobile ad hoc networks permitting hierarchal deference,"SM Hoffberg - US Patent 7,590,589, 2009 - Google Patents",2009,https://patents.google.com/patent/US7590589B2/en,No PDF available,,,1,616,No DOI available
Contextual mobile content placement on a mobile communication facility,"J Ramer, A Soroca, D Doughty - US Patent 7,548,915, 2009 - Google Patents",2009,https://patents.google.com/patent/US7548915B2/en,No PDF available,,,1,656,No DOI available
Transaction server configured to authorize payment transactions using mobile telephone devices,"DJ Pharris - US Patent App. 12/412,193, 2009 - Google Patents",2009,https://patents.google.com/patent/US20090254479A1/en,No PDF available,,,1,94,No DOI available
Optimum diversity combining and equalization in digital data transmission with applications to cellular mobile radio. I. Theoretical considerations,"P Balaban, J Salz - IEEE Transactions on Communications, 1992 - ieeexplore.ieee.org",1992,https://ieeexplore.ieee.org/abstract/document/141454/,No PDF available,,,1,435,No DOI available
On lightweight mobile phone application certification,"W Enck, M Ongtang, P McDaniel - … of the 16th ACM conference on …, 2009 - dl.acm.org",2009,https://dl.acm.org/citation.cfm?id=1653691,https://www.enck.org/pubs/ccs09-enck.pdf,,,1,1049,No DOI available
Artoolkitplus for pose tracking on mobile devices,"D Wagner, D Schmalstieg - 2007 - researchgate.net",2007,https://www.researchgate.net/profile/Daniel_Wagner6/publication/216813818_ARToolKitPlus_for_Pose_Tracking_on_Mobile_Devices/links/09e415108eec819388000000/ARToolKitPlus-for-Pose-Tracking-on-Mobile-Devices.pdf,https://www.researchgate.net/profile/Daniel_Wagner6/publication/216813818_ARToolKitPlus_for_Pose_Tracking_on_Mobile_Devices/links/09e415108eec819388000000/ARToolKitPlus-for-Pose-Tracking-on-Mobile-Devices.pdf,,,1,581,No DOI available
E-coupon service for location-aware mobile commerce which determines whether to supply requested e-coupons based on the number of requests received in a …,"KK Leung, H Luo, NK Shankaranarayanan - US Patent 6,996,579, 2006 - Google Patents",2006,https://patents.google.com/patent/US6996579B2/en,https://patentimages.storage.googleapis.com/f1/26/f7/7a77c36b683eb0/US10002999.pdf,,,1,245,No DOI available
Method and apparatus for registering a mobile device with a gaming machine,"DH Muir, BT Nguyen - US Patent 7,611,409, 2009 - Google Patents",2009,https://patents.google.com/patent/US7611409B2/en,No PDF available,,,1,410,No DOI available
Digital rights management in a mobile communications environment,"M Kontio, Z Honglang, P Gustafsson… - US Patent App. 10 …, 2004 - Google Patents",2004,https://patents.google.com/patent/US20040249768A1/en,No PDF available,,,1,313,No DOI available
Method and apparatus for providing mobile and other intermittent connectivity in a computing environment,"AD Hanson, EA Sturniolo, A Menn, ED Olson… - US Patent …, 2006 - Google Patents",2006,https://patents.google.com/patent/US7136645B2/en,https://patentimages.storage.googleapis.com/41/69/40/e2d3e209cc4928/US10078377.pdf,,,1,474,No DOI available
Control experiment of a wheel-driven mobile inverted pendulum using neural network,"S Jung, SS Kim - IEEE Transactions on Control Systems …, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4431881/,No PDF available,,,1,180,No DOI available
Signal acquisition and tracking with adaptive arrays in the digital mobile radio system IS-54 with flat fading,"JH Winters - IEEE Transactions on Vehicular Technology, 1993 - ieeexplore.ieee.org",1993,https://ieeexplore.ieee.org/abstract/document/260776/,http://www.jackwinters.com/00260776.pdf,,,1,304,No DOI available
"System, method, and computer program product for providing location based services and mobile e-commerce","ML Barnes Jr - US Patent 8,611,919, 2013 - Google Patents",2013,https://patents.google.com/patent/US8611919B2/en,No PDF available,,,1,990,No DOI available
Mobile commerce infrastructure systems and methods,"B Friedman - US Patent 8,548,908, 2013 - Google Patents",2013,https://patents.google.com/patent/US8548908B2/en,No PDF available,,,1,137,No DOI available
Mobile payment management,"D Wentker, E Wong, G Shenker, D Deibert - US Patent 8,923,827, 2014 - Google Patents",2014,https://patents.google.com/patent/US8923827B2/en,No PDF available,,,1,165,No DOI available
Mobile content spidering and compatibility determination,"J Ramer, A Soroca, D Doughty, AM Groh - US Patent 8,229,914, 2012 - Google Patents",2012,https://patents.google.com/patent/US8229914B2/en,No PDF available,,,1,401,No DOI available
Mobile shopping method and application,"A Muller - US Patent App. 11/059,204, 2006 - Google Patents",2006,https://patents.google.com/patent/US20060106674A1/en,No PDF available,,,1,130,No DOI available
Mobile phone ATM processing methods and systems,"K Laracey - US Patent 8,632,000, 2014 - Google Patents",2014,https://patents.google.com/patent/US8632000B2/en,No PDF available,,,1,166,No DOI available
Detecting moving objects using a single camera on a mobile robot in an outdoor environment,"B Jung, GS Sukhatme - … on Intelligent Autonomous Systems, 2004 - robotics.usc.edu",2004,http://robotics.usc.edu/publications/media/uploads/pubs/372.pdf,http://robotics.usc.edu/publications/media/uploads/pubs/372.pdf,,,1,241,No DOI available
Mobile Person-to-Person Payment System,"J Tumminaro, C Realini, P Hosokawa… - US Patent App. 11 …, 2007 - Google Patents",2007,https://patents.google.com/patent/US20070255653A1/en,No PDF available,,,1,401,No DOI available
Mobile communication device,"SM Hoffberg - US Patent 6,252,544, 2001 - Google Patents",2001,https://patents.google.com/patent/US6252544B1/en,No PDF available,,,1,595,No DOI available
LTE for 4G mobile broadband: air interface technologies and performance,F Khan - 2009 - books.google.com,2009,https://books.google.de/books?hl=de&lr=&id=qKPHFM-D8PkC&oi=fnd&pg=PR13&dq=compensation+AND+(mobile+environments+OR+mobile+systems+OR+mobile+transactions)&ots=m1oOGJLk6G&sig=nN3kYrGxGZBO4R5YO-RS_Y6DIaA,http://www.academia.edu/download/34922729/HMLTE_for_4G_Mobile_Broadband.pdf,,,1,791,No DOI available
Authorized mobile content search results,"J Ramer, A Soroca, D Doughty - US Patent App. 11/382,260, 2008 - Google Patents",2008,https://patents.google.com/patent/US20080009268A1/en,No PDF available,,,1,363,No DOI available
Mobile commerce systems and methods,"SE Arthur, CL Toomer, S Owen… - US Patent 8,566,239, 2013 - Google Patents",2013,https://patents.google.com/patent/US8566239B2/en,No PDF available,,,1,153,No DOI available
XML-based representation of mobile process calculi,"LG Meredith - US Patent 6,516,322, 2003 - Google Patents",2003,https://patents.google.com/patent/US6516322B1/en,No PDF available,,,1,191,No DOI available
"Method and system for receiving, storing and processing electronic vouchers with a mobile phone or a personal digital assistant","M Elhaoussine, NHT Van Bang - US Patent App. 10/181,737, 2003 - Google Patents",2003,https://patents.google.com/patent/US20030004808A1/en,No PDF available,,,1,236,No DOI available
Sensors for mobile robots,HR Everett - 1995 - taylorfrancis.com,1995,https://www.taylorfrancis.com/books/9781439863480,No PDF available,,,1,896,No DOI available
"Method and apparatus for acquiring, processing, using and brokering location information associated with mobile communication devices","EN Ross - US Patent 6,961,562, 2005 - Google Patents",2005,https://patents.google.com/patent/US6961562B2/en,No PDF available,,,1,196,No DOI available
"Convergent communications system and method with a rule set for authorizing, debiting, settling and recharging a mobile commerce account","SJ Joyce, M Goparaju, SM Kumar… - US Patent …, 2007 - Google Patents",2007,https://patents.google.com/patent/US7248855B2/en,No PDF available,,,1,249,No DOI available
Provisioning electronic transaction card in mobile device,"SG Narendra, P Tadepalli, TN Spitzer - US Patent 7,954,717, 2011 - Google Patents",2011,https://patents.google.com/patent/US7954717B2/en,No PDF available,,,1,76,No DOI available
Line extraction in 2D range images for mobile robotics,"GA Borges, MJ Aldon - Journal of intelligent and Robotic Systems, 2004 - Springer",2004,https://link.springer.com/article/10.1023/B:JINT.0000038945.55712.65,No PDF available,,,1,368,No DOI available
System and method of mobile device advertising,"GM Porco - US Patent App. 11/766,860, 2008 - Google Patents",2008,https://patents.google.com/patent/US20080318559A1/en,No PDF available,,,1,96,No DOI available
Mobile Client Application for Mobile Payments,"J Tumminaro - US Patent App. 11/694,895, 2007 - Google Patents",2007,https://patents.google.com/patent/US20070244811A1/en,No PDF available,,,1,336,No DOI available
Virtual pooled account for mobile banking,"C Realini - US Patent 7,873,573, 2011 - Google Patents",2011,https://patents.google.com/patent/US7873573B2/en,No PDF available,,,1,380,No DOI available
Control of cooperating mobile manipulators,"TG Sugar, V Kumar - IEEE Transactions on robotics and …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/988979/,https://repository.upenn.edu/cgi/viewcontent.cgi?article=1015&context=meam_papers,,,1,189,No DOI available
BER performance of QDPSK with postdetection diversity reception in mobile radio channels,"F Adachi, K Ohno - IEEE Transactions on Vehicular Technology, 1991 - ieeexplore.ieee.org",1991,https://ieeexplore.ieee.org/abstract/document/69994/,https://tohoku.repo.nii.ac.jp/?action=repository_action_common_download&item_id=26154&item_no=1&attribute_id=18&file_no=1,,,1,208,No DOI available
GPS-based tracking control for a car-like wheeled mobile robot with skidding and slipping,"CB Low, D Wang - IEEE/ASME transactions on mechatronics, 2008 - ieeexplore.ieee.org",2008,https://ieeexplore.ieee.org/abstract/document/4598867/,No PDF available,,,1,89,No DOI available
Neural-network control of mobile manipulators,"S Lin, AA Goldenberg - IEEE Transactions on Neural Networks, 2001 - ieeexplore.ieee.org",2001,https://ieeexplore.ieee.org/abstract/document/950141/,https://www.researchgate.net/profile/Sheng_Lin10/publication/3302973_Neural-network_control_of_mobile_manipulators/links/55dc251e08aeb38e8a8ba04d/Neural-network-control-of-mobile-manipulators.pdf,,,1,222,No DOI available
Location based presentation of mobile content,"J Ramer, A Soroca, D Doughty - US Patent App. 11/383,236, 2007 - Google Patents",2007,https://patents.google.com/patent/US20070061245A1/en,No PDF available,,,1,319,No DOI available
Separate controls of meter-in and meter-out orifices in mobile hyraulic systems,"A Jansson, JO Palmberg - SAE transactions, 1990 - JSTOR",1990,https://www.jstor.org/stable/44469407,No PDF available,,,1,96,No DOI available
Mobile device with transaction card in add-on slot,"SG Narendra, TN Spitzer, P Tadepalli - US Patent 7,954,715, 2011 - Google Patents",2011,https://patents.google.com/patent/US7954715B2/en,No PDF available,,,1,71,No DOI available
Transacting Mobile Person-to-Person Payments,"J Tumminaro, P Hosokawa, D Schwartz… - US Patent App. 11 …, 2007 - Google Patents",2007,https://patents.google.com/patent/US20070255620A1/en,No PDF available,,,1,249,No DOI available
Co-channel interference cancelling receiver for TDMA mobile systems,"PA Ranta, A Hottinen… - … , 1995. ICC'95 Seattle,' …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/525131/,No PDF available,,,1,143,No DOI available
Potential fields for maintaining connectivity of mobile networks,"MM Zavlanos, GJ Pappas - IEEE Transactions on robotics, 2007 - ieeexplore.ieee.org",2007,https://ieeexplore.ieee.org/abstract/document/4285865/,https://repository.upenn.edu/cgi/viewcontent.cgi?article=1335&context=ese_papers,,,1,318,No DOI available
Data association for mobile robot navigation: A graph theoretic approach,"T Bailey, EM Nebot, JK Rosenblatt… - … on Robotics and …, 2000 - pdfs.semanticscholar.org",2000,https://pdfs.semanticscholar.org/8eba/78a0a25190a147bad37fa087cccca8d5ad75.pdf,https://pdfs.semanticscholar.org/8eba/78a0a25190a147bad37fa087cccca8d5ad75.pdf,,,1,146,No DOI available
Electronic transaction card powered by mobile device,"SG Narendra, P Tadepalli, TN Spitzer - US Patent 7,954,716, 2011 - Google Patents",2011,https://patents.google.com/patent/US7954716B2/en,No PDF available,,,1,70,No DOI available
"Method for using applications in a mobile station, a mobile station, and a system for effecting payments","P Heinonen, M Terho, M Marttila, M Rautiola - US Patent 6,418,326, 2002 - Google Patents",2002,https://patents.google.com/patent/US6418326B1/en,No PDF available,,,1,121,No DOI available
Nuglets: a virtual currency to stimulate cooperation in self-organized mobile ad hoc networks,"L Buttyan, JP Hubaux - 2001 - infoscience.epfl.ch",2001,https://infoscience.epfl.ch/record/52377/files/IC_TECH_REPORT_200101.pdf,https://infoscience.epfl.ch/record/52377/files/IC_TECH_REPORT_200101.pdf,,,1,524,No DOI available
Reduced-complexity baseband compensation of joint Tx/Rx I/Q imbalance in mobile MIMO-OFDM,"B Narasimhan, S Narayanan, H Minn… - IEEE Transactions on …, 2010 - ieeexplore.ieee.org",2010,https://ieeexplore.ieee.org/abstract/document/5463226/,http://www.utdallas.edu/~hxm025000/BalaTWC2010May.pdf,,,1,48,No DOI available
Method and apparatus for registering a mobile device with a gaming machine,"DH Muir, BT Nguyen - US Patent 7,699,703, 2010 - Google Patents",2010,https://patents.google.com/patent/US7699703B2/en,No PDF available,,,1,251,No DOI available
Design and implementation of model-predictive control with friction compensation on an omnidirectional mobile robot,"AGS Conceição, CET Dórea, L Martinez… - … /ASME Transactions …, 2014 - ieeexplore.ieee.org",2014,https://ieeexplore.ieee.org/abstract/document/6461945/,No PDF available,,,1,54,No DOI available
Nested commits for mobile calculi: extending Join,"R Bruni, H Melgratti, U Montanari - Exploring New Frontiers of Theoretical …, 2004 - Springer",2004,https://link.springer.com/chapter/10.1007/1-4020-8141-3_43,https://link.springer.com/content/pdf/10.1007/1-4020-8141-3_43.pdf,,,1,62,No DOI available
