title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
Analysis of power dissipation in embedded systems using real-time operating systems,"R.P. Dick, G. Lakshminarayana, A. Raghunathan, N.K. Jha",May 2003,https://ieeexplore.ieee.org/document/1196204/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1196204,,,1,14,10.1109/TCAD.2003.810745
Bio-Inspired Embedded Vision System for Autonomous Micro-Robots: The LGMD Case,"Cheng Hu, Farshad Arvin, Caihua Xiong, Shigang Yue",Sept. 2017,https://ieeexplore.ieee.org/document/7480849/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7480849,,,1,1,10.1109/TCDS.2016.2574624
Cache-Aware Scratchpad-Allocation Algorithms for Energy-Constrained Embedded Systems,"M. Verma, L. Wehmeyer, P. Marwedel",Oct. 2006,https://ieeexplore.ieee.org/document/1677689/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1677689,,,1,13,10.1109/TCAD.2005.859523
Comparison of Embedded System Design for Industrial Applications,"Aleksander Malinowski, Hao Yu",May 2011,https://ieeexplore.ieee.org/document/5755132/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5755132,,,1,97,10.1109/TII.2011.2124466
Component-based embedded database for mobile embedded systems,"S.I. Ahamed, S. Vallecha",5-7 April 2004,https://ieeexplore.ieee.org/document/1286512/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1286512,,,1,4,10.1109/ITCC.2004.1286512
Compressed memory swap for QoS of virtualized embedded systems,"Jeaho Hwang, Jinkyu Jeong, Hwanju Kim, Jeonghwan Choi, Joonwon Lee",August 2012,https://ieeexplore.ieee.org/document/6311325/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6311325,,,1,3,10.1109/TCE.2012.6311325
Cosynthesis of energy-efficient multimode embedded systems with consideration of mode-execution probabilities,"M.T. Schmitz, B.M. Al-Hashimi, P. Eles",Feb. 2005,https://ieeexplore.ieee.org/document/1386374/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1386374,,,1,21,10.1109/TCAD.2004.837729
Cross-Layer Quality Assessment of Scalable Video Services on Mobile Embedded Systems,"Kyungtae Kang, Won J. Jeon, Kyung-Joon Park, Roy H. Campbell, Klara Nahrstedt",Oct. 2010,https://ieeexplore.ieee.org/document/5499472/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5499472,,,1,7,10.1109/TMC.2010.119
Design Methodologies of Transaction-Safe Cluster Allocations in TFAT File System for Embedded Storage Devices,"Keshava Munegowda, G.T. Raju, Veera Manikandan Raju, T.N. Manjunath",22-24 Dec. 2014,https://ieeexplore.ieee.org/document/7033343/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7033343,,,1,0,10.1109/ICIT.2014.22
Design and application of mobile payment system with Embedded Systems and Service Oriented Architecture,"Erbug Celebi, Hasan Amca",9-11 April 2009,https://ieeexplore.ieee.org/document/5136422/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5136422,,,1,0,10.1109/SIU.2009.5136422
Design and construction of a robotic platform for 3D reconstruction through an embedded processing system,"Eduardo Amaya-Cruz, Octavio Gutierrez-Frias, Alberto Luviano-Juarez, Humberto Sossa-Azuela",Jan. 2018,https://ieeexplore.ieee.org/document/8291449/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8291449,,,1,0,10.1109/TLA.2018.8291449
Design of a Solar-Harvesting Circuit for Batteryless Embedded Systems,"Davide Brunelli, Clemens Moser, Lothar Thiele, Luca Benini",Nov. 2009,https://ieeexplore.ieee.org/document/4785219/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4785219,,,1,138,10.1109/TCSI.2009.2015690
Development of Embedded STT-MRAM for Mobile System-on-Chips,"Kangho Lee, Seung H. Kang",Jan. 2011,https://ieeexplore.ieee.org/document/5676454/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5676454,,,1,66,10.1109/TMAG.2010.2075920
Embedded Multisensor System for Safe Point-to-Point Navigation of Impaired Users,"Adriano Mancini, Emanuele Frontoni, Primo Zingaretti",Dec. 2015,https://ieeexplore.ieee.org/document/7314916/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7314916,,,1,7,10.1109/TITS.2015.2489261
Embedded NAND flash file system for mobile multimedia devices,"Hyojun Kim, Youjip Won, Sooyong Kang",May 2009,https://ieeexplore.ieee.org/document/5174420/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5174420,,,1,14,10.1109/TCE.2009.5174420
Embedded Transmission of Multi-Service Over DTMB System,"Xiaoqing Wang, Jintao Wang, Jun Wang, Yangang Li, Shigang Tang, Jian Song",Dec. 2010,https://ieeexplore.ieee.org/xpls/icp.jsp?arnumber=5559401,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5559401,,,1,8,10.1109/TBC.2010.2067550
Embedded middleware and software development kit for area-based distributed mobile cache system,Hiroyuki Kasai,February 2013,https://ieeexplore.ieee.org/document/6490271/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6490271,,,1,7,10.1109/TCE.2013.6490271
Embedded system architecture for an WLAN-based dual mode mobile phone,"Sung-Bong Jang, Young-Gab Kim, Hong-Seok Na, Doo-Kwon Baik",August 2009,https://ieeexplore.ieee.org/document/5278035/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5278035,,,1,5,10.1109/TCE.2009.5278035
Foreword Embedded Sensor Systems,"Daniela De Venuto, Thilo Sauter",July 2018,https://ieeexplore.ieee.org/document/8410953/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8410953,,,1,0,10.1109/TCPMT.2018.2850700
Implementation and Evaluation of Raptor Codes on Embedded Systems,"Todor Mladenov, Saeid Nooshabadi, Keseon Kim",Dec. 2011,https://ieeexplore.ieee.org/document/5601702/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5601702,,,1,21,10.1109/TC.2010.210
Instruction code mapping for performance increase and energy reduction in embedded computer systems,"S. Parameswaran, J. Henkel",April 2005,https://ieeexplore.ieee.org/document/1411847/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1411847,,,1,0,10.1109/TVLSI.2004.842936
Modernization of teaching in embedded systems design-an international collaborative project,"S. Nooshabadi, J. Garside",May 2006,https://ieeexplore.ieee.org/document/1629221/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1629221,,,1,38,10.1109/TE.2006.872402
Non-preemptive demand paging technique for NAND flash-based real-time embedded systems,"Wangyu Kim, Dongkun Shin",Aug. 2010,https://ieeexplore.ieee.org/document/5606291/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5606291,,,1,7,10.1109/TCE.2010.5606291
Notice of Violation of IEEE Publication Principles&ltbr&gtRemote patient monitoring system for rural population using ultra low power embedded system,"S. Navaneethakrishnan, R. Mahendar",3-5 Jan. 2014,https://ieeexplore.ieee.org/document/6921798/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6921798,,,1,0,10.1109/ICCCI.2014.6921798
OTP on Demand - An Embedded System for User Authentication,"Siva Janakiraman, Kalavagunta Sowmya Sree, V. Leela Manasa, Sundararaman Rajagopalan, K. Thenmozhi, Rengarajan Amirtharajan",4-6 Jan. 2018,https://ieeexplore.ieee.org/document/8441400/,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8441400,,,1,0,10.1109/ICCCI.2018.8441400
